Input,Output,Domain
"주차장에서 오후 8시 5분에 승객 1명이 궤적 반복 12초, 기준: 5초",승객 1명이이 오후 8시 5분에 주차장에서 12초 궤적 반복 감지되었습니다. 기준 5초를 7초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"트럭 1대가 01:05에 학교 운동장에서 급정지 11초, 기준 없음",01:05에 학교 운동장에서 트럭 1대가 11초 급정지 감지되었습니다. 해당 행동은 비정상 이동 패턴으로 평가됩니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"방문자 1명이이 오후 11시 30분에 물류센터 A구역에서 정지 후 재이동 동작을 보였으며 17m 머물렀습니다, 기준: 5m",기준 5m를 12m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 오후 11시 30분에 물류센터 A구역에서 방문자 1명이 17m 정지 후 재이동 감지되었습니다.,이상 이동 패턴 감지
"병원 응급실 로비에서 19:05에 승용차 1대가 고속 이동 12m, 기준 없음",허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 19:05에 병원 응급실 로비에서 승용차 1대가 12m 고속 이동 감지되었습니다.,이상 이동 패턴 감지
"기준: 8초, 16:10에 직원 1명이 정지 후 재이동 후 6초 이동했습니다",16:10에 B동에서 직원 1명이 6초 정지 후 재이동 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"A구역에서 오전 10시 10분에 승용차 1대가 비정상 방향 전환 20초, 기준: 12초",오전 10시 10분에 A구역에서 승용차 1대가 20초 비정상 방향 전환 감지되었습니다. 기준 12초를 8초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"지게차 1대가 23:05에 사무실 C구역에서 비정상 방향 전환 7m, 기준: 10m",사무실 C구역에서 23:05에 지게차 1대가 7m 비정상 방향 전환 감지되었습니다. 측정값이 기준 10m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"주차장 D구역에서 오후 12시 45분에 보행자 1명이 급정지 9초간, 기준 미설정",오후 12시 45분에 주차장 D구역에서 보행자 1명이 9초간 급정지 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"학생 1명이 12:15에 공장 B동에서 고속 이동 16초간, 허용치 없음",12:15에 공장 B동에서 학생 1명이 16초간 고속 이동 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"물류센터 A구역에서 오후 3시 20분에 승객 1명이 궤적 반복 18m, 기준: 5m",기준 5m를 13m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 오후 3시 20분에 물류센터 A구역에서 승객 1명이 18m 궤적 반복 감지되었습니다.,이상 이동 패턴 감지
"아침 11시 0분에 방문자 1명이 비정상 방향 전환 후 6초간 이동했습니다, 기준: 8초",사무실 C구역에서 아침 11시 0분에 방문자 1명이 6초간 비정상 방향 전환 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"오전 1시 5분 병원 응급실 로비에서 방문자 1명이 급정지 7초, 기준: 8초",오전 1시 5분에 병원 응급실 로비에서 방문자 1명이 7초 급정지 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"주차장 D구역에서 아침 4시 15분에 승용차 1대가 동선 이탈 8초간, 기준: 8초",아침 4시 15분에 주차장 D구역에서 승용차 1대가 8초간 동선 이탈 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"기준 없음, 저녁 8시 20분 출국장에서 승객 1명이 정지 후 재이동 20m간",저녁 8시 20분에 출국장에서 승객 1명이 20m간 정지 후 재이동 감지되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"승용차 1대가이 12:00에 A구역에서 비정상 방향 전환 동작을 보였으며 5m간 머물렀습니다, 기준 미설정",12:00에 A구역에서 승용차 1대가 5m간 비정상 방향 전환 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요.,이상 이동 패턴 감지
"기준: 5m, 15:05에 승객 1명이 정지 후 재이동 후 13m 이동했습니다",기준 5m를 8m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 15:05에 공장 B동에서 승객 1명이 13m 정지 후 재이동 감지되었습니다.,이상 이동 패턴 감지
"아침 6시 5분에 학생 1명이 비정상 방향 전환 후 10초 이동했습니다, 기준: 8초",학생 1명이이 아침 6시 5분에 출국장에서 10초 비정상 방향 전환 감지되었습니다. 기준 8초를 2초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"오후 9시 15분 학교 운동장에서 방문자 1명이 궤적 반복 19m, 기준: 5m",방문자 1명이이 오후 9시 15분에 학교 운동장에서 19m 궤적 반복 감지되었습니다. 해당 행동은 비정상 이동 패턴으로 평가됩니다. 기준 5m를 14m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"방문자 1명이 아침 4시 15분에 A구역에서 궤적 반복 16m, 기준: 5m",방문자 1명이이 아침 4시 15분에 A구역에서 16m 궤적 반복 감지되었습니다. 측정된 이동 패턴이 기준치를 초과한 원인 분석이 필요합니다. 기준 5m를 11m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"공항 출국장에서 오후 8시 20분에 승객 1명이 비정상 방향 전환 12초, 기준 없음",오후 8시 20분에 공항 출국장에서 승객 1명이 12초 비정상 방향 전환 감지되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요.,이상 이동 패턴 감지
"오전 10시 0분에 지게차 1대가 고속 이동 후 14초 이동했습니다, 기준 없음",학교 운동장에서 오전 10시 0분에 지게차 1대가 14초 고속 이동 감지되었습니다. 해당 행동은 비정상 이동 패턴으로 평가됩니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"기준: 15m, 아침 11시 15분에 학생 1명이 정지 후 재이동 후 8m 이동했습니다",주차장 D구역에서 아침 11시 15분에 학생 1명이 8m 정지 후 재이동 감지되었습니다. 정지 후 재이동 패턴이 지속적으로 발생한 것으로 확인됩니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"기준: 10m, 아침 7시 30분에 트럭 1대가 궤적 반복 후 13m 이동했습니다",트럭 1대가이 아침 7시 30분에 운동장에서 13m 궤적 반복 감지되었습니다. 기준 10m를 3m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"허용치 없음, 19:15에 지게차 1대가 고속 이동 후 4초 이동했습니다",19:15에 사무실 C구역에서 지게차 1대가 4초 고속 이동 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"08:20에 학생 1명이 급정지 후 6m 이동했습니다, 기준: 10m",08:20에 A구역에서 학생 1명이 6m 급정지 감지되었습니다. 측정값이 기준 10m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"아침 1시 5분 학교 운동장에서 보행자 1명이 고속 이동 13m, 허용치 없음",아침 1시 5분에 학교 운동장에서 보행자 1명이 13m 고속 이동 감지되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"승객 1명이 저녁 3시 0분에 학교 운동장에서 비정상 방향 전환 18m간, 기준: 10m",저녁 3시 0분에 학교 운동장에서 승객 1명이 18m간 비정상 방향 전환 감지되었습니다. 해당 행동은 비정상 이동 패턴으로 평가됩니다. 기준 10m를 8m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"07:10에 직원 1명이 구역 경로 우회 후 19m 이동했습니다, 기준: 15m",07:10에 공장 B동에서 직원 1명이 19m 구역 경로 우회 감지되었습니다. 기준 15m를 4m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"05:00 B동에서 환자 1명이 비정상 방향 전환 4m간, 기준: 15m",측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다. 05:00에 B동에서 환자 1명이 4m간 비정상 방향 전환 감지되었습니다.,이상 이동 패턴 감지
"저녁 3시 30분 운동장에서 승객 1명이 정지 후 재이동 6m, 기준 미설정",운동장에서 저녁 3시 30분에 승객 1명이 6m 정지 후 재이동 감지되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"기준: 5m, 오후 5시 30분에 승용차 1대가 급정지 후 10m 이동했습니다",공항 출국장에서 오후 5시 30분에 승용차 1대가 10m 급정지 감지되었습니다. 기준 5m를 5m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"오전 2시 15분에 학생 1명이 고속 이동 후 16m 이동했습니다, 기준: 10m",오전 2시 15분에 출국장에서 학생 1명이 16m 고속 이동 감지되었습니다. 해당 행동은 비정상 이동 패턴으로 평가됩니다. 기준 10m를 6m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"오전 9시 10분 주차장 D구역에서 지게차 1대가 급정지 14초, 기준 미설정",기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오. 오전 9시 10분에 주차장 D구역에서 지게차 1대가 14초 급정지 감지되었습니다.,이상 이동 패턴 감지
"A구역에서 오전 12시 10분에 학생 1명이 궤적 반복 7m를 수행했습니다, 기준: 10m",측정값이 기준 10m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다. 오전 12시 10분에 A구역에서 학생 1명이 7m 궤적 반복 감지되었습니다.,이상 이동 패턴 감지
"기준: 10m, 05:15 공항 출국장에서 방문자 1명이 비정상 방향 전환 9m",05:15에 공항 출국장에서 방문자 1명이 9m 비정상 방향 전환 감지되었습니다. 측정값이 기준 10m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"트럭 1대가이 21:20에 공항 출국장에서 동선 이탈 동작을 보였으며 20초 머물렀습니다, 기준: 12초",기준 12초를 8초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 21:20에 공항 출국장에서 트럭 1대가 20초 동선 이탈 감지되었습니다.,이상 이동 패턴 감지
"공항 출국장에서 07:20에 승객 1명이 구역 경로 우회 11m, 기준: 15m",07:20에 공항 출국장에서 승객 1명이 11m 구역 경로 우회 감지되었습니다. 해당 행동은 비정상 이동 패턴으로 평가됩니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"기준: 5초, 아침 11시 5분 로비에서 학생 1명이 동선 이탈 9초간",학생 1명이이 아침 11시 5분에 로비에서 9초간 동선 이탈 감지되었습니다. 기준 5초를 4초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"01:15에 학생 1명이 비정상 방향 전환 후 4m 이동했습니다, 기준: 15m",01:15에 공항 출국장에서 학생 1명이 4m 비정상 방향 전환 감지되었습니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"기준: 12초, 아침 3시 45분에 직원 1명이 동선 이탈 후 15초간 이동했습니다",직원 1명이이 아침 3시 45분에 로비에서 15초간 동선 이탈 감지되었습니다. 기준 12초를 3초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"기준: 5m, 17:05 병원 응급실 로비에서 승객 1명이 동선 이탈 14m간",17:05에 병원 응급실 로비에서 승객 1명이 14m간 동선 이탈 감지되었습니다. 기준 5m를 9m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"기준: 5m, 오전 10시 45분 로비에서 외부인 1명이 정지 후 재이동 17m",로비에서 오전 10시 45분에 외부인 1명이 17m 정지 후 재이동 감지되었습니다. 기준 5m를 12m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"17:45 병원 응급실 로비에서 환자 1명이 궤적 반복 5m간, 기준: 10m",17:45에 병원 응급실 로비에서 환자 1명이 5m간 궤적 반복 감지되었습니다. 궤적 반복 패턴이 지속적으로 발생한 것으로 확인됩니다. 측정값이 기준 10m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"기준: 5m, 11:15 학교 운동장에서 승용차 1대가 정지 후 재이동 19m",승용차 1대가이 11:15에 학교 운동장에서 19m 정지 후 재이동 감지되었습니다. 정지 후 재이동 패턴이 지속적으로 발생한 것으로 확인됩니다. 기준 5m를 14m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"공장 B동에서 오후 5시 45분에 학생 1명이 비정상 방향 전환 8초, 기준: 5초",공장 B동에서 오후 5시 45분에 학생 1명이 8초 비정상 방향 전환 감지되었습니다. 기준 5초를 3초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"05:05 주차장 D구역에서 승용차 1대가 정지 후 재이동 4초, 기준: 12초",주차장 D구역에서 05:05에 승용차 1대가 4초 정지 후 재이동 감지되었습니다. 측정값이 기준 12초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"운동장에서 저녁 10시 45분에 외부인 1명이 궤적 반복 4m를 수행했습니다, 기준: 5m",저녁 10시 45분에 운동장에서 외부인 1명이 4m 궤적 반복 감지되었습니다. 측정된 이동 패턴이 기준치를 초과한 원인 분석이 필요합니다. 측정값이 기준 5m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"로비에서 저녁 9시 20분에 지게차 1대가 급정지 18초간, 허용치 없음",허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 저녁 9시 20분에 로비에서 지게차 1대가 18초간 급정지 감지되었습니다.,이상 이동 패턴 감지
"직원 1명이 14:45에 운동장에서 급정지 17m, 기준: 15m",기준 15m를 2m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 14:45에 운동장에서 직원 1명이 17m 급정지 감지되었습니다.,이상 이동 패턴 감지
"05:45에 직원 1명이 급정지 후 12초 이동했습니다, 기준: 5초",직원 1명이이 05:45에 공장 B동에서 12초 급정지 감지되었습니다. 기준 5초를 7초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"학생 1명이 01:05에 사무실 C구역에서 동선 이탈 7초, 기준: 12초",학생 1명이이 01:05에 사무실 C구역에서 7초 동선 이탈 감지되었습니다. 측정값이 기준 12초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"00:45 물류센터 A구역에서 트럭 1대가 고속 이동 20m간, 기준: 5m",기준 5m를 15m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 00:45에 물류센터 A구역에서 트럭 1대가 20m간 고속 이동 감지되었습니다.,이상 이동 패턴 감지
"직원 1명이 저녁 7시 0분에 A구역에서 구역 경로 우회 14m간, 기준: 5m",기준 5m를 9m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 저녁 7시 0분에 A구역에서 직원 1명이 14m간 구역 경로 우회 감지되었습니다.,이상 이동 패턴 감지
"주차장에서 저녁 6시 0분에 학생 1명이 급정지 15m, 기준: 15m",주차장에서 저녁 6시 0분에 학생 1명이 15m 급정지 감지되었습니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"공항 출국장에서 21:20에 트럭 1대가 구역 경로 우회 17m간를 수행했습니다, 기준: 10m",공항 출국장에서 21:20에 트럭 1대가 17m간 구역 경로 우회 감지되었습니다. 구역 경로 우회 패턴이 지속적으로 발생한 것으로 확인됩니다. 기준 10m를 7m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"16:10에 지게차 1대가 급정지 후 18초 이동했습니다, 기준: 12초",16:10에 B동에서 지게차 1대가 18초 급정지 감지되었습니다. 기준 12초를 6초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"기준: 8초, 01:45 병원 응급실 로비에서 보행자 1명이 동선 이탈 3초간",01:45에 병원 응급실 로비에서 보행자 1명이 3초간 동선 이탈 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"주차장 D구역에서 05:10에 외부인 1명이 고속 이동 9m를 수행했습니다, 기준: 15m",주차장 D구역에서 05:10에 외부인 1명이 9m 고속 이동 감지되었습니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"환자 1명이이 오후 10시 5분에 학교 운동장에서 비정상 방향 전환 동작을 보였으며 18초 머물렀습니다, 기준 없음",기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 오후 10시 5분에 학교 운동장에서 환자 1명이 18초 비정상 방향 전환 감지되었습니다.,이상 이동 패턴 감지
"02:30에 외부인 1명이 급정지 후 6초 이동했습니다, 기준: 8초",외부인 1명이이 02:30에 공항 출국장에서 6초 급정지 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"20:30 물류센터 A구역에서 직원 1명이 정지 후 재이동 9초, 기준: 5초",물류센터 A구역에서 20:30에 직원 1명이 9초 정지 후 재이동 감지되었습니다. 기준 5초를 4초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"공장 B동에서 00:10에 학생 1명이 구역 경로 우회 15m간, 기준 없음",00:10에 공장 B동에서 학생 1명이 15m간 구역 경로 우회 감지되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"아침 9시 10분 사무실 C구역에서 방문자 1명이 궤적 반복 13초간, 기준: 8초",아침 9시 10분에 사무실 C구역에서 방문자 1명이 13초간 궤적 반복 감지되었습니다. 기준 8초를 5초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"A구역에서 15:30에 외부인 1명이 비정상 방향 전환 4m를 수행했습니다, 기준: 15m",A구역에서 15:30에 외부인 1명이 4m 비정상 방향 전환 감지되었습니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"오후 9시 10분에 승용차 1대가 급정지 후 10초 이동했습니다, 기준 없음",오후 9시 10분에 병원 응급실 로비에서 승용차 1대가 10초 급정지 감지되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요.,이상 이동 패턴 감지
"승객 1명이 15:05에 A구역에서 급정지 9초, 기준: 12초",승객 1명이이 15:05에 A구역에서 9초 급정지 감지되었습니다. 측정값이 기준 12초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"기준: 10m, 18:45에 승용차 1대가 동선 이탈 후 6m 이동했습니다",18:45에 공항 출국장에서 승용차 1대가 6m 동선 이탈 감지되었습니다. 측정값이 기준 10m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"저녁 10시 30분 운동장에서 학생 1명이 궤적 반복 16초간, 기준 미설정",학생 1명이이 저녁 10시 30분에 운동장에서 16초간 궤적 반복 감지되었습니다. 궤적 반복 패턴이 지속적으로 발생한 것으로 확인됩니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.,이상 이동 패턴 감지
"지게차 1대가이 01:30에 주차장 D구역에서 고속 이동 동작을 보였으며 8초 머물렀습니다, 기준: 5초",지게차 1대가이 01:30에 주차장 D구역에서 8초 고속 이동 감지되었습니다. 기준 5초를 3초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"기준: 5m, 21:05에 방문자 1명이 급정지 후 20m 이동했습니다",기준 5m를 15m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 21:05에 주차장 D구역에서 방문자 1명이 20m 급정지 감지되었습니다.,이상 이동 패턴 감지
"보행자 1명이이 오전 1시 30분에 공장 B동에서 정지 후 재이동 동작을 보였으며 7초 머물렀습니다, 기준: 8초",보행자 1명이이 오전 1시 30분에 공장 B동에서 7초 정지 후 재이동 감지되었습니다. 측정값이 기준 8초에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"환자 1명이이 22:00에 공항 출국장에서 정지 후 재이동 동작을 보였으며 3m 머물렀습니다, 기준: 15m",공항 출국장에서 22:00에 환자 1명이 3m 정지 후 재이동 감지되었습니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"오후 4시 10분에 승객 1명이 궤적 반복 후 10m 이동했습니다, 기준 없음",오후 4시 10분에 사무실 C구역에서 승객 1명이 10m 궤적 반복 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요.,이상 이동 패턴 감지
"15:20 학교 운동장에서 트럭 1대가 구역 경로 우회 6초, 기준: 5초",기준 5초를 1초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 15:20에 학교 운동장에서 트럭 1대가 6초 구역 경로 우회 감지되었습니다.,이상 이동 패턴 감지
"오전 7시 5분에 학생 1명이 구역 경로 우회 후 16초 이동했습니다, 기준: 5초",학생 1명이이 오전 7시 5분에 물류센터 A구역에서 16초 구역 경로 우회 감지되었습니다. 기준 5초를 11초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"07:05 운동장에서 학생 1명이 동선 이탈 6m, 기준: 15m",07:05에 운동장에서 학생 1명이 6m 동선 이탈 감지되었습니다. 측정값이 기준 15m에 부합하여 정상 범위로 평가됩니다. 반복 시 점검을 권장합니다.,이상 이동 패턴 감지
"주차장 D구역에서 10:30에 외부인 1명이 고속 이동 18초를 수행했습니다, 기준: 12초",기준 12초를 6초 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 10:30에 주차장 D구역에서 외부인 1명이 18초 고속 이동 감지되었습니다.,이상 이동 패턴 감지
"방문자 1명이이 오전 8시 45분에 학교 운동장에서 궤적 반복 동작을 보였으며 14m 머물렀습니다, 기준: 10m",오전 8시 45분에 학교 운동장에서 방문자 1명이 14m 궤적 반복 감지되었습니다. 측정된 이동 패턴이 기준치를 초과한 원인 분석이 필요합니다. 기준 10m를 4m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요.,이상 이동 패턴 감지
"23:45 B동에서 승용차 1대가 급정지 18초간, 기준 없음",23:45에 B동에서 승용차 1대가 18초간 급정지 감지되었습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오.,이상 이동 패턴 감지
"오후 3시 5분 운동장에서 외부인 1명이 비정상 방향 전환 16m, 기준: 15m",기준 15m를 1m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장 확인하세요. 오후 3시 5분에 운동장에서 외부인 1명이 16m 비정상 방향 전환 감지되었습니다.,이상 이동 패턴 감지
