"Input","Output","Domain"
"목수 3명이 헬멧을 미착용 설치를 했습니다, 공장 오전 7시, 기준: 안전화, 보안경, 장갑","목수 3명이 공장에서 오전 7시에 헬멧을 미착용하고 설치를 했습니다. 안전화, 장갑, 보안경 기준 중 헬멧 규정을 위반하여 뇌진탕 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 안전화, 장갑, 17:15 제조공장 목수 3명 안전화 벗은 채로 조립","17시에 제조공장에서 목수 3명이 안전화를 미착용하고 조립을 했습니다. 오늘 밤 야간 작업 시 각별한 주의가 필요합니다. 안전장비 착용 상태 모니터링이 필요합니다. 작업 환경을 점검하시기 바랍니다.","작업자 안전장비 미착용 감지"
"06:45 공장 B구역 정비원 1명 안전화 빼고 설치, 기준 없음","6시에 공장 B구역에서 정비원 1명이 안전화를 미착용하고 정비를 했습니다. 오후 교대 시간 안전점검 강화가 필요합니다. 안전장비 지급을 확인하세요.","작업자 안전장비 미착용 감지"
"20:45 작업자 1명 건설현장 A동 장갑 제대로 착용하지 않고 정비, 기준: 보안경","20시에 작업자 1명이 건설현장 A동에서 장갑을 미착용하고 정비를 했습니다. 장갑 기준 위반으로 화학물질 접촉 위험이 높으니 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"기준: 보안경, 장갑, 건설현장 1층 도장공 1명 저녁 7시 30분 마스크 제대로 착용하지 않고 도장","건설현장 1층에서 도장공 1명이 저녁 7시에 마스크를 미착용하고 도장 작업을 했습니다. 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"기술자 1명 정비소 오후 2시 마스크 없이 검사, 기준: 안전복","기술자 1명이 정비소에서 오후 2시에 마스크를 미착용하고 정비를 했습니다. 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"기능공 1명이 오후 1시 30분에 장갑을 미착용 조립을 했습니다, 공장, 기준: 장갑","기능공 1명이 오후 1시에 공장에서 장갑을 미착용하고 조립을 했습니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"정비소 작업장 14:15 엔지니어 1명 장갑 없이 점검, 기준: 보안경, 장갑, 안전복","정비소 작업장에서 14시에 엔지니어 1명이 장갑을 미착용하고 점검을 했습니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"18:30 용접공 2명이 안전화 미착용 해체를 했습니다, 발전소, 기준: 헬멧, 마스크, 안전복","18시에 용접공 2명이 발전소에서 안전화를 미착용하고 해체를 했습니다. 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"화학공장 저장탱크 12:30 현장 작업자 3명 마스크 장비 없이 청소, 기준: 헬멧, 장갑","화학공장 저장탱크에서 12시에 작업자 3명이 마스크를 미착용하고 청소를 했습니다. 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 안전화, 저녁 7시 15분 화학공장 연구동 청소원 3명 안전화 미착용 운반","저녁 7시에 화학공장 연구동에서 청소원 3명이 안전화를 미착용하고 청소를 했습니다. 헬멧, 안전화 기준 중 안전화 규정을 위반하여 발 부상 위험이 높으니 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"13:30 용접공 1명이 안전복 벗은 채로 절단을 했습니다, 공장 휴게실, 기준: 헬멧, 마스크, 안전복","13시에 용접공 1명이 공장 휴게실에서 안전복을 미착용하고 절단을 했습니다. 헬멧, 마스크, 안전복 기준 중 안전복 규정을 위반하여 신체 노출 위험이 높으니 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"15:30 제조공장 B블록 보수공 1명 보안경 미착용 보수, 기준: 보안경","15시에 제조공장 B블록에서 보수공 1명이 보안경을 미착용하고 보수를 했습니다. 보안경 기준 위반으로 이물질 침입 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"조립공 3명이 안전화를 벗은 채로 설치를 했습니다, 조선소 C구역 06:45, 기준: 헬멧, 마스크, 안전복","조립공 3명이 조선소 C구역에서 6시에 안전화를 미착용하고 설치를 했습니다. 오늘 밤 야간 작업 시 각별한 주의가 필요합니다. 안전 수칙을 재교육하세요.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 마스크, 저녁 9시 30분 설치원 2명이 화학공장에서 장갑 미착용 조립을 했습니다","저녁 9시에 설치원 2명이 화학공장에서 장갑을 미착용하고 설치를 했습니다. 헬멧, 장갑, 마스크 기준 중 장갑 규정을 위반하여 절단 사고 위험이 높으니 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"기능공 1명 공장 오전 8시 보안경 착용 없이 정비, 기준: 보안경","기능공 1명이 공장에서 오전 8시에 보안경을 미착용하고 정비를 했습니다. 보안경 기준 위반으로 실명 위험이 높으니 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"포장공 1명이 보안경을 착용하지 않은 상태로 포장을 했습니다, 공장 품질실 22:15, 기준: 장갑","포장공 1명이 공장 품질실에서 22시에 보안경을 미착용하고 포장을 했습니다. 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"도장공 1명이 장갑을 착용 없이 정비를 했습니다, 제조공장 설비실 오후 1시 30분, 기준: 보안경, 마스크, 안전복","도장공 1명이 제조공장 설비실에서 오후 1시에 장갑을 미착용하고 정비를 했습니다. 보안경, 마스크, 안전복 기준 중 장갑 규정을 위반하여 화상 위험이 높으니 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"건설현장 현장 13:15 점검원 1명 장갑 착용하지 않은 상태로 검사, 기준: 헬멧","건설현장 현장에서 13시에 점검원 1명이 장갑을 미착용하고 점검을 했습니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 마스크, 안전복, 보수공 2명 보안경 착용 없이 정비, 화학공장 17:15","보수공 2명이 화학공장에서 17시에 보안경을 미착용하고 정비를 했습니다. 헬멧, 보안경, 마스크, 안전복 기준 중 보안경 규정을 위반하여 화학물질 접촉 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"저녁 8시 45분 조립공 2명이 안전화 미착용 조립을 했습니다, 제조공장 C블록, 기준: 헬멧, 안전복","저녁 8시에 조립공 2명이 제조공장 C블록에서 안전화를 미착용하고 조립을 했습니다. 헬멧, 안전복 기준 중 안전화 규정을 위반하여 미끄러짐 위험이 높으니 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"규정 미설정, 오후 1시 15분 화학공장 검사원 1명 보안경 미착용 검사","오후 1시에 화학공장에서 검사원 1명이 보안경을 미착용하고 검사를 했습니다. 작업 환경을 점검하시기 바랍니다.","작업자 안전장비 미착용 감지"
"조선소 용접실에서 관리자 2명이 21:15에 장갑 착용 위반 관리를 했습니다, 기준: 헬멧, 안전화, 마스크","조선소 용접실에서 관리자 2명이 21시에 장갑을 미착용하고 관리를 했습니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"발전소 제어실 07:45 포장공 2명 장갑 미착용 운반, 기준: 안전화, 장갑","발전소 제어실에서 7시에 포장공 2명이 장갑을 미착용하고 포장을 했습니다. 안전화, 장갑 기준 중 장갑 규정을 위반하여 화상 위험이 높으니 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"기준: 장갑, 엔지니어 3명 장갑 제대로 착용하지 않고 검사, 공장 A구역 11:45","엔지니어 3명이 공장 A구역에서 11시에 장갑을 미착용하고 검사를 했습니다. 장갑 기준 위반으로 손 부상 위험이 높으니 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"포장공 1명이 마스크를 미착용 포장을 했습니다, 제조공장 21:00, 기준: 헬멧","포장공 1명이 제조공장에서 21시에 마스크를 미착용하고 포장을 했습니다. 마스크 기준 위반으로 호흡기 손상 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"16:30 정비원 2명 화학공장 안전복 착용 없이 보수, 기준: 보안경, 장갑","16시에 정비원 2명이 화학공장에서 안전복을 미착용하고 정비를 했습니다. 낮시간 온도 상승으로 마스크 착용이 더욱 중요합니다. 안전장비 착용 상태 모니터링이 필요합니다. 현장 관리자에게 알려주세요.","작업자 안전장비 미착용 감지"
"철근공 1명이 오전 10시에 헬멧을 벗은 채로 철근 작업을 했습니다, 화학공장 정제동, 기준: 헬멧, 마스크","철근공 1명이 오전 10시에 화학공장 정제동에서 헬멧을 미착용하고 철근 작업을 했습니다. 헬멧, 마스크 기준 중 헬멧 규정을 위반하여 낙하물 충격 위험이 높으니 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"제조공장 A블록 09:30 현장 작업자 1명 장갑 미착용 조립, 기준 없음","제조공장 A블록에서 9시에 작업자 1명이 장갑을 미착용하고 제조 작업을 했습니다. 낮시간 온도 상승으로 마스크 착용이 더욱 중요합니다. 안전장비 점검을 실시하세요.","작업자 안전장비 미착용 감지"
"도장공 1명이 헬멧을 착용 누락 정비를 했습니다, 제조공장 11:00, 기준: 헬멧, 안전화, 마스크","도장공 1명이 제조공장에서 11시에 헬멧을 미착용하고 정비를 했습니다. 헬멧, 안전화, 마스크 기준 중 헬멧 규정을 위반하여 낙하물 충격 위험이 높으니 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"저녁 7시 30분 배관공 3명이 헬멧 빼고 설치를 했습니다, 조선소, 기준: 헬멧, 안전화, 장갑","저녁 7시에 배관공 3명이 조선소에서 헬멧을 미착용하고 배관 작업을 했습니다. 새벽 시간대 작업자 안전의식 제고가 필요합니다. 현장 관리자에게 알려주세요.","작업자 안전장비 미착용 감지"
"16:30 건설 작업자 2명 건설현장 안전화 빼고 조립, 기준: 헬멧, 안전화","16시에 작업자 2명이 건설현장에서 안전화를 미착용하고 건설 작업을 했습니다. 헬멧, 안전화 기준 중 안전화 규정을 위반하여 추락 시 발 부상 위험이 높으니 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"목수 3명이 장갑을 착용하지 않은 상태로 조립을 했습니다, 정비소 C구역 오전 10시 15분, 기준: 보안경","목수 3명이 정비소 C구역에서 오전 10시에 장갑을 미착용하고 조립을 했습니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"07:30 건설현장 A동 청소원 1명 장갑 미착용 청소, 기준: 보안경, 장갑","7시에 건설현장 A동에서 청소원 1명이 장갑을 미착용하고 청소를 했습니다. 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"철근공 1명이 마스크를 장비 없이 철근 작업을 했습니다, 작업장 오후 3시 45분, 기준: 안전화","철근공 1명이 작업장에서 오후 3시에 마스크를 미착용하고 철근 작업을 했습니다. 마스크 기준 위반으로 화학물질 흡입 위험이 높으니 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"조선소 A구역 오후 1시 45분 엔지니어 2명 마스크 벗은 채로 검사, 기준: 보안경, 장갑, 안전복","조선소 A구역에서 오후 1시에 엔지니어 2명이 마스크를 미착용하고 검사를 했습니다. 장갑, 보안경, 안전복 기준 중 마스크 규정을 위반하여 화학물질 흡입 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 안전복, 17:45 목수 1명이 조선소 C구역에서 보안경 미착용 목공 작업을 했습니다","17시에 목수 1명이 조선소 C구역에서 보안경을 미착용하고 목공 작업을 했습니다. 헬멧, 보안경, 안전복 기준 중 보안경 규정을 위반하여 눈 부상 위험이 높으니 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"기준: 보안경, 마스크, 22:30 청소원 1명이 건설현장 B동에서 안전화 제대로 착용하지 않고 운반을 했습니다","22시에 청소원 1명이 건설현장 B동에서 안전화를 미착용하고 청소를 했습니다. 안전화, 보안경, 마스크 기준 중 안전화 규정을 위반하여 발가락 부상 위험이 높으니 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"도장공 2명 발전소 오전 10시 헬멧 벗은 채로 정비, 기준: 헬멧, 장갑","도장공 2명이 발전소에서 오전 10시에 헬멧을 미착용하고 정비를 했습니다. 헬멧, 장갑 기준 중 헬멧 규정을 위반하여 낙하물 충격 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"오전 11시 15분 정비소 A블록 화학 작업자 2명 보안경 벗은 채로 검사, 기준: 헬멧","오전 11시에 정비소 A블록에서 작업자 2명이 보안경을 미착용하고 정비를 했습니다. 보안경 기준 위반으로 이물질 침입 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"건설현장 3층 06:45 현장 작업자 1명 장갑 제대로 착용하지 않고 정비, 기준: 보안경, 장갑","건설현장 3층에서 6시에 작업자 1명이 장갑을 미착용하고 정비를 했습니다. 장갑, 보안경 기준 중 장갑 규정을 위반하여 화상 위험이 높으니 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"오전 7시 배관공 3명 조선소 B구역 보안경 미착용 배관, 기준: 보안경, 장갑","오전 7시에 배관공 3명이 조선소 B구역에서 보안경을 미착용하고 배관 작업을 했습니다. 장갑, 보안경 기준 중 보안경 규정을 위반하여 이물질 침입 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"기준: 마스크, 현장 시공자 1명 낮 12시 45분 헬멧 미착용 건설","현장에서 시공자 1명이 낮 12시에 헬멧을 미착용하고 건설 작업을 했습니다. 헬멧, 마스크 기준 중 헬멧 규정을 위반하여 낙하물 충격 위험이 높으니 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"오전 6시 30분 조선소 철근공 1명 안전화 장비 없이 철근, 기준: 헬멧, 마스크","오전 6시에 조선소에서 철근공 1명이 안전화를 미착용하고 철근 작업을 했습니다. 저녁 작업 시 조명 확인과 함께 보호구 점검이 필요합니다. 안전장비 지급을 확인하세요.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 마스크, 안전복, 점검원 2명 마스크 미착용 검사, 제조공장 B블록 오후 2시 30분","점검원 2명이 제조공장 B블록에서 오후 2시에 마스크를 미착용하고 점검을 했습니다. 헬멧, 마스크, 안전복 기준 중 마스크 규정을 위반하여 호흡기 손상 위험이 높으니 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"15:15 제조공장 A블록 점검원 1명 헬멧 미착용 검사, 기준: 보안경, 마스크, 안전복","15시에 제조공장 A블록에서 점검원 1명이 헬멧을 미착용하고 점검을 했습니다. 보안경, 마스크, 안전복 기준 중 헬멧 규정을 위반하여 낙하물 충격 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"09:45 정비원 2명이 마스크 착용하지 않은 상태로 검사를 했습니다, 화학공장, 기준: 보안경, 장갑, 안전복","9시에 정비원 2명이 화학공장에서 마스크를 미착용하고 정비를 했습니다. 장갑, 보안경, 안전복 기준 중 마스크 규정을 위반하여 화학물질 흡입 위험이 높으니 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"작업장 19:30 조립공 3명 헬멧 장비 미비로 설치, 기준: 헬멧, 안전복","작업장에서 19시에 조립공 3명이 헬멧을 미착용하고 설치를 했습니다. 헬멧, 안전복 기준 중 헬멧 규정을 위반하여 머리 부상 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"12:15 점검원 1명 정비소 A구역 헬멧 착용 없이 검사, 기준: 안전화, 보안경, 장갑","12시에 점검원 1명이 정비소 A구역에서 헬멧을 미착용하고 점검을 했습니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"기준: 장갑, 공장 도장실 작업자 3명 오전 10시 15분 헬멧 미착용 해체","공장 도장실에서 작업자 3명이 오전 10시에 헬멧을 미착용하고 해체를 했습니다. 헬멧, 장갑 기준 중 헬멧 규정을 위반하여 머리 부상 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"19:00 엔지니어 2명 정비소 A블록 안전복 착용하지 않은 상태로 검사, 규정 미설정","19시에 엔지니어 2명이 정비소 A블록에서 안전복을 미착용하고 검사를 했습니다. 안전 교육을 실시하시기 바랍니다.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 보안경, 장갑, 정비원 2명 보안경 빼고 정비, 발전소 저녁 8시 15분","정비원 2명이 발전소에서 저녁 8시에 보안경을 미착용하고 정비를 했습니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"오전 7시 15분 발전소 터빈실 포장공 1명 보안경 착용하지 않은 상태로 포장, 기준: 안전화","오전 7시에 발전소 터빈실에서 포장공 1명이 보안경을 미착용하고 포장을 했습니다. 보안경 기준 위반으로 화학물질 접촉 위험이 높으니 즉시 보호구 착용을 지시해 주세요.","작업자 안전장비 미착용 감지"
"시공자 1명 정비소 18:45 장갑 빼고 조립, 기준: 헬멧, 마스크","시공자 1명이 정비소에서 18시에 장갑을 미착용하고 조립을 했습니다. 보호구 착용 상태를 점검하세요.","작업자 안전장비 미착용 감지"
"건설현장에서 근로자 1명이 06:30에 보안경 제대로 착용하지 않고 정비를 했습니다, 기준: 헬멧, 보안경, 장갑","건설현장에서 근로자 1명이 6시에 보안경을 미착용하고 정비를 했습니다. 헬멧, 장갑, 보안경 기준 중 보안경 규정을 위반하여 이물질 침입 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
"08:30 화학 작업자 3명 발전소 터빈실 장갑 벗은 채로 화학물질 취급, 기준: 안전화","8시에 작업자 3명이 발전소 터빈실에서 장갑을 미착용하고 화학물질 취급 작업을 했습니다. 장갑 기준 위반으로 화상 위험이 높으니 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"20:15 발전소 보수공 1명 보안경 착용 없이 정비, 기준 없음","20시에 발전소에서 보수공 1명이 보안경을 미착용하고 정비를 했습니다. 오늘 밤 야간 작업 시 각별한 주의가 필요합니다. 현장 관리자에게 알려주세요.","작업자 안전장비 미착용 감지"
"14:30 현장 시공자 2명 장갑 미착용 조립, 기준: 안전화","14시에 현장에서 시공자 2명이 장갑을 미착용하고 조립을 했습니다. 장갑 기준 위반으로 화학물질 접촉 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전 관리자는 조치하세요.","작업자 안전장비 미착용 감지"
"도장공 1명이 장갑을 미착용 청소를 했습니다, 정비소 저녁 9시 30분, 규정 미설정","도장공 1명이 정비소에서 저녁 9시에 장갑을 미착용하고 정비를 했습니다. 안전장비 지급을 확인하세요.","작업자 안전장비 미착용 감지"
"기준: 보안경, 마스크, 안전복, 화학공장 저장탱크 근로자 1명 저녁 6시 30분 보안경 벗은 채로 정비","화학공장 저장탱크에서 근로자 1명이 저녁 6시에 보안경을 미착용하고 정비를 했습니다. 점심시간 이후 작업 시 안전장비 확인이 필요합니다. 안전장비 지급을 확인하세요.","작업자 안전장비 미착용 감지"
"기준: 안전복, 건설 기사 1명 장갑 미착용 점검, 발전소 터빈실 오후 3시 15분","건설 기사 1명이 발전소 터빈실에서 오후 3시에 장갑을 미착용하고 점검을 했습니다. 장갑, 안전복 기준 중 장갑 규정을 위반하여 손 부상 위험이 높으니 즉시 작업을 중단시켜 주세요.","작업자 안전장비 미착용 감지"
"화학공장 B동 10:30 기능공 1명 장갑 장비 미비로 조립, 기준: 보안경, 장갑, 안전복","화학공장 B동에서 10시에 기능공 1명이 장갑을 미착용하고 조립을 했습니다. 장갑, 보안경, 안전복 기준 중 장갑 규정을 위반하여 손 부상 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 안전장비 착용을 지도하시기 바랍니다.","작업자 안전장비 미착용 감지"
"17:30 조선소 A구역 현장 작업자 1명 마스크 장비 없이 청소, 기준: 보안경, 장갑","17시에 조선소 A구역에서 작업자 1명이 마스크를 미착용하고 청소를 했습니다. 장갑, 보안경 기준 중 마스크 규정을 위반하여 호흡기 손상 위험이 높으니 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"저녁 9시 15분 설치원 1명 제조공장 C블록 안전화 제대로 착용하지 않고 조립, 기준: 헬멧","저녁 9시에 설치원 1명이 제조공장 C블록에서 안전화를 미착용하고 설치를 했습니다. 안전화 기준 위반으로 미끄러짐 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 작업 책임자는 확인하세요.","작업자 안전장비 미착용 감지"
"저녁 9시 15분 점검원 1명 발전소 안전복 벗은 채로 점검, 기준: 헬멧, 보안경, 장갑","저녁 9시에 점검원 1명이 발전소에서 안전복을 미착용하고 점검을 했습니다. 헬멧, 장갑, 보안경 기준 중 안전복 규정을 위반하여 화상 위험이 높으니 현장 안전 점검이 필요합니다. 즉시 현장 안전 점검이 필요합니다.","작업자 안전장비 미착용 감지"
