"Input","Output","Domain"
"표준치 4초, 새벽 4시 15분 불꽃 8초, 호텔","불꽃이 8초간 호텔에서 탐지되었습니다. 표준치 4초보다 4초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 현장 확인하고 안전 대피를 실시하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 11초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"학교 급식실, 임계값 3초. 화염 9초간 발생, 오전 9시 10분.","화염이 9초간 학교 급식실에서 탐지되었습니다. 임계값 3초보다 6초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"아파트 7동 13층 복도, 표준치 4초, 02:29 화염 7초 감지됨.","02:29 아파트 7동 13층 복도에서 7초간 화염이 확인되었습니다. 표준치 4초를 3초 초과한 상황입니다. 해당 구역 점검 후 추가 감지 시 대피를 고려하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 10초 이상 감지 시 안전 점검을 요청하십시오.","연기 및 화염 감지"
"허용치 2초, 오후 3시 57분 불꽃 5초, 호텔 1층 로비","불꽃이 5초간 호텔 1층 로비에서 확인되었습니다. 허용치 2초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오. 추가 8초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"연기 4초, 기준 2초, 호수공원 산책로 저녁 11시 38분","연기가 4초간 호수공원 산책로에서 감지되었습니다. 기준 2초보다 2초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 9초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"허용 값 6초 구간에서 21:15 산림 공원, 18초 동안 화염가 포착되었습니다.","화염이 18초간 산림 공원에서 인지되었습니다. 허용 값 6초보다 12초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 24초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"오후 3시 31분, 호수공원 산책로에서 10초간 화염가 감지되었습니다. 기준치 3초입니다.","화염이 10초간 호수공원 산책로에서 인지되었습니다. 기준 3초보다 7초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 현장 확인하고 안전 대피를 실시하십시오.","연기 및 화염 감지"
"병원 옥상 기계실, 정상 기준 3초, 오후 3시 34분 화염 6초 감지됨.","화염이 6초간 병원 옥상 기계실에서 관찰되었습니다. 정상 기준 3초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"10시 35분, 쇼핑몰 의류매장에서 18초간 불꽃가 발견되었습니다. 허용 기준 7초입니다.","불꽃이 18초간 쇼핑몰 의류매장에서 모니터링되었습니다. 허용 기준 7초보다 11초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요.","연기 및 화염 감지"
"해안 산책로, 임계값 1초, 05:23 화염 4초간","화염이 4초간 해안 산책로에서 감지되었습니다. 임계값 1초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오.","연기 및 화염 감지"
"연기 4초, 허용치 없음, 공장 기계실 새벽 1시 24분","공장 기계실에서 새벽 1시 24분 연기가 4초간 식별되었습니다. 즉시 위험 판단은 어려우나 안전 점검을 실시해 주세요. 이후 6초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"허용 값 7초, 새벽 0시 1분 불꽃 10초, 호수공원","새벽 0시 1분 호수공원에서 10초간 불꽃이 관찰되었습니다. 허용 값 7초를 3초 초과한 상황입니다. 해당 구역 이용을 일시 중단하고 점검하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 12초 이상 감지 시 안전 점검을 요청하십시오.","연기 및 화염 감지"
"야외 잔디밭, 표준치 18초, 1시 5분 연기 53초 감지됨.","연기가 53초간 야외 잔디밭에서 모니터링되었습니다. 표준치 18초보다 35초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요.","연기 및 화염 감지"
"화염 8초, 허용 기준 3초, 아파트 7동 13층 복도 22:42","화염이 8초간 아파트 7동 13층 복도에서 인지되었습니다. 허용 기준 3초보다 5초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 현장 확인하고 안전 대피를 실시하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 14초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"새벽 4시 16분 공장 용접작업장, 불꽃 20초간 지속, 기준치 7초","불꽃이 20초간 공장 용접작업장에서 탐지되었습니다. 기준 7초보다 13초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"체육관 동관 농구코트에서는 연기가 2초 감지됐고 안전 기준 3초입니다. 시각은 저녁 9시 26분입니다.","체육관 동관 농구코트에서 저녁 9시 26분 연기가 2초간 포착되어 안전 기준 3초보다 1초 적은 정상 범위입니다. 추후 감지 시 안전 점검을 실시하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 이후 4초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"공장 포장라인, 기준 2초, 오후 12시 5분 불꽃 5초 감지됨.","불꽃이 5초간 공장 포장라인에서 나타났습니다. 기준 2초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 추가 8초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"창고, 정상 기준 2초, 새벽 5시 13분 화염 4초간","화염이 4초간 창고에서 나타났습니다. 정상 기준 2초보다 2초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 7초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"12:38 해변 중앙 데크, 화염 13초간 지속, 기준 7초","화염이 13초간 해변 중앙 데크에서 모니터링되었습니다. 기준 7초보다 6초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"불꽃·연기 동시 4초, 허용 값 1초, 도심광장 13시 38분","불꽃·연기 동시 4초간 도심광장에서 나타났습니다. 허용 값 1초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오. 추가 7초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"오후 5시 32분, 연기와 불꽃 4초, 쇼핑몰 지하1층 푸드코트, 허용 값 1초","연기와 불꽃 4초간 쇼핑몰 지하1층 푸드코트에서 나타났습니다. 허용 값 1초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"새벽 4시 54분, 호수공원 야외 무대에서 6초간 화염·연기 동시가 모니터링되었습니다. 표준치 5초입니다.","새벽 4시 54분 호수공원 야외 무대에서 6초간 화염·연기 동시 관찰되었습니다. 표준치 5초를 1초 초과한 상황입니다. 해당 구역 점검 후 추가 감지 시 대피를 고려하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 11초 이상 감지 시 안전 점검을 요청하십시오.","연기 및 화염 감지"
"저녁 6시 28분, 화염 5초, 도로변 주차장, 정상 기준 4초","저녁 6시 28분 도로변 주차장에서 5초간 화염이 발생했습니다. 정상 기준 4초를 1초 초과한 상황입니다. 추가 감지되면 소방 안전 점검을 요청하십시오. 추가 7초 이상 감지 시 안전 점검을 요청하십시오.","연기 및 화염 감지"
"연기 8초, 표준치 3초, 호수공원 산책로 오전 8시 25분","연기가 8초간 호수공원 산책로에서 모니터링되었습니다. 표준치 3초보다 5초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 12초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"공장 남동쪽 용접장, 허용 기준 2초, 22시 35분 불꽃 5초간","불꽃이 5초간 공장 남동쪽 용접장에서 모니터링되었습니다. 허용 기준 2초보다 3초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 12초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"정상 기준 1초, 오전 7시 21분 화염 5초, 병원","화염이 5초간 병원에서 확인되었습니다. 정상 기준 1초보다 4초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오. 추가 9초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"아파트 7동 13층 복도, 기준 9초, 23:08 불꽃 20초간","불꽃이 20초간 아파트 7동 13층 복도에서 모니터링되었습니다. 기준 9초보다 11초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요. 추가 28초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"병원, 허용치 없음. 화염·연기 동시 11초간 발생, 05:27.","병원에서 05:27 화염·연기 동시 11초간 검출되었습니다. 즉시 위험 판단은 어려우나 안전 점검을 실시해 주세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 이후 14초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"호수공원, 허용 값 5초, 07:56 불꽃·연기 동시 15초 감지됨.","불꽃·연기 동시 15초간 호수공원에서 발생했습니다. 허용 값 5초보다 10초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 22초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"호수공원에서는 화염가 9초 감지됐고 안전 기준 6초입니다. 시각은 저녁 9시 7분입니다.","저녁 9시 7분 호수공원에서 9초간 화염이 생성되었습니다. 안전 기준 6초를 3초 초과한 상황입니다. 즉시 현장을 점검하고 안전 확인을 실시하십시오.","연기 및 화염 감지"
"병원 A동 응급실 입구, 허용 기준 1초, 저녁 10시 57분 연기 3초 감지됨.","연기가 3초간 병원 A동 응급실 입구에서 검출되었습니다. 허용 기준 1초보다 2초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요. 추가 8초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"체육관 동관 농구코트, 기준치 3초, 18시 53분 연기 11초간","연기가 11초간 체육관 동관 농구코트에서 식별되었습니다. 기준 3초보다 8초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 15초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"아파트 관리사무소, 허용 값 2초, 오후 1시 26분 연기 6초 감지됨.","연기가 6초간 아파트 관리사무소에서 발견되었습니다. 허용 값 2초보다 4초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오. 추가 14초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"연기 6초, 새벽 1시 33분 고속도로 휴게소, 허용 기준 2초","연기가 6초간 고속도로 휴게소에서 인지되었습니다. 허용 기준 2초보다 4초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 현장 확인하고 안전 대피를 실시하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 12초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"해변 야외 테라스, 기준치 7초, 오전 8시 53분 불꽃 11초간","오전 8시 53분 해변 야외 테라스에서 11초간 불꽃이 생겼습니다. 기준 7초를 4초 초과한 상황입니다. 추가 감지되면 소방 안전 점검을 요청하십시오.","연기 및 화염 감지"
"연기가 13초간 있었던 곳은 새벽 3시 27분 쇼핑몰 의류매장입니다. 허용치 4초.","연기가 13초간 쇼핑몰 의류매장에서 감지되었습니다. 허용치 4초보다 9초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"불꽃 13초, 기준치 4초, 건설현장 C동 지하 새벽 2시 30분","불꽃이 13초간 건설현장 C동 지하에서 발견되었습니다. 기준 4초보다 9초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 19초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"아파트 7동 13층 복도에서는 연기가 9초 감지됐고 허용 값 4초입니다. 시각은 21:12입니다.","연기가 9초간 아파트 7동 13층 복도에서 확인되었습니다. 허용 값 4초보다 5초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요.","연기 및 화염 감지"
"불꽃 10초, 15:22 찜질방 사우나실, 기준 없음","찜질방 사우나실에서 15:22 불꽃이 10초간 인지되었습니다. 즉시 위험 판단은 어려우나 안전 점검을 실시해 주세요. 이후 12초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"연기와 불꽃 9초, 새벽 3시 42분 병원 중환자실, 기준치 5초","연기와 불꽃 9초간 병원 중환자실에서 확인되었습니다. 기준 5초보다 4초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 17초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"저녁 7시 8분, 불꽃 20초, 건설현장 C동 지하, 기준치 7초","불꽃이 20초간 건설현장 C동 지하에서 인지되었습니다. 기준 7초보다 13초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 28초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"22:17, 불꽃 2초, 해변 야외 테라스, 정상 기준 1초","불꽃이 2초간 해변 야외 테라스에서 식별되었습니다. 정상 기준 1초보다 1초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 운영을 중단하고 안전 대피를 실시하십시오.","연기 및 화염 감지"
"23:05, 야외 잔디밭 중앙 무대에서 3초간 연기가 나타났습니다. 허용치 1초입니다.","연기가 3초간 야외 잔디밭 중앙 무대에서 식별되었습니다. 허용치 1초보다 2초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 현장 확인하고 안전 대피를 실시하십시오. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 10초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"화염 4초, 허용치 2초, 공장 남동쪽 용접장 20:31","20:31 공장 남동쪽 용접장에서 4초간 화염이 형성되었습니다. 허용치 2초를 2초 초과한 상황입니다. 해당 구역 이용을 일시 중단하고 점검하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 7초 이상 감지 시 안전 점검을 요청하십시오.","연기 및 화염 감지"
"불꽃가 9초간 있었던 곳은 01:11 병원 옥상 기계실입니다. 정상 기준 4초.","불꽃이 9초간 병원 옥상 기계실에서 감지되었습니다. 정상 기준 4초보다 5초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요.","연기 및 화염 감지"
"저녁 9시 21분 공원, 화염 9초간 지속, 임계값 없음","공원에서 저녁 9시 21분 화염이 9초간 검출되었습니다. 즉시 위험 판단은 어려우나 안전 점검을 실시해 주세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 이후 10초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"연기·불꽃 동시가 8초간 있었던 곳은 10:51 공원 북쪽 무대 뒤편입니다. 허용치 없음.","공원 북쪽 무대 뒤편에서 10:51 연기·불꽃 동시 8초간 나타났습니다. 즉시 위험 판단은 어려우나 안전 점검을 실시해 주세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 이후 9초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"22시 12분, 연기와 화염 18초, 야외 잔디밭, 표준치 15초","22시 12분 야외 잔디밭에서 18초간 연기와 화염 발생했습니다. 표준치 15초를 3초 초과한 상황입니다. 해당 구역 이용을 일시 중단하고 점검하세요.","연기 및 화염 감지"
"오후 6시 54분 호수공원 중앙 광장, 화염·연기 동시 5초간 지속, 임계값 없음","호수공원 중앙 광장에서 오후 6시 54분 화염·연기 동시 5초간 관찰되었습니다. 임계값이 설정되지 않았으나 점검해 주세요. 이후 6초 이상 감지 시 전기 안전 점검을 실시하세요.","연기 및 화염 감지"
"공원 야외 무대에서는 연기가 4초 감지됐고 기준치 2초입니다. 시각은 저녁 8시 31분입니다.","연기가 4초간 공원 야외 무대에서 관찰되었습니다. 기준 2초보다 2초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 10초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"기준치 6초 구간에서 새벽 5시 55분 공장 창고, 9초 동안 연기가 포착되었습니다.","새벽 5시 55분 공장 창고에서 9초간 연기가 관찰되었습니다. 기준 6초를 3초 초과한 상황입니다. 추가 감지되면 소방 안전 점검을 요청하십시오.","연기 및 화염 감지"
"학교 화학실험실, 임계값 1초. 불꽃 5초간 발생, 18:26.","불꽃이 5초간 학교 화학실험실에서 모니터링되었습니다. 임계값 1초보다 4초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 소방팀 긴급 출동 요청 후 구역 통제하세요.","연기 및 화염 감지"
"아파트 7동 13층 복도, 정상 기준 1초, 오전 10시 7분 연기 2초 감지됨.","연기가 2초간 아파트 7동 13층 복도에서 관찰되었습니다. 정상 기준 1초보다 1초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 즉시 소방대 출동을 요청하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 7초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
"해안 산책로 중앙 데크, 임계값 없음, 12:49 불꽃 8초간","해안 산책로 중앙 데크에서 12:49 불꽃이 8초간 식별되었습니다. 기준이 설정되지 않았지만 안전을 위해 점검하십시오.","연기 및 화염 감지"
"불꽃 2초, 새벽 1시 50분 공원 야외 무대, 안전 기준 1초","불꽃이 2초간 공원 야외 무대에서 탐지되었습니다. 안전 기준 1초보다 1초 더 길게 관찰된 만큼, 소방팀이 신속히 현장 점검해 주세요. 해당 구역 즉시 대피를 실시하세요. 현장 관리자는 즉시 상황을 재확인해 주세요. 추가 5초 이상 감지되면 전체 대피를 검토하세요.","연기 및 화염 감지"
