"Input","Output","Domain"
"12:45 주차장 A구역에서 학생 1명이 궤적 반복 15m, 기준 16m","12:45에 주차장 A구역에서 학생 1명이 궤적 반복을 15m 발견했습니다. 기준 16m 범위에서 정상 이동으로 판단됩니다 계속적인 모니터링이 요구됩니다.","이상 이동 패턴 감지"
"아침 5시 17분 입구에서 환자 1명이 급정지 11m, 기준 9m","아침 5시 17분에 입구에서 환자 1명이 급정지를 11m 탐지했습니다. 기준 9m를 2m간 초과하여 이상 행동으로 나타납니다. 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"18:04 주차장 D구역에서 외부인 1명이 구역 경로 우회 3초간, 기준 2초","18:04에 주차장 D구역에서 외부인 1명이 구역 경로 우회를 3초간 확인했습니다. 기준치 2초를 1초만큼 넘어서 비정상 이동으로 확인됩니다. 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"16:46 D구역에서 학생 1명이 동선 이탈 13초간, 기준 6초","16:46에 D구역에서 학생 1명이 동선 이탈을 13초간 포착했습니다. 기준치 6초를 7초 상회하여 위험 상황으로 판단됩니다 위험 경보가 필요합니다.","이상 이동 패턴 감지"
"E구역에서 오후 5시 47분에 지게차 1대이 동선 이탈 9초간, 기준 2초","E구역에서 오후 5시 47분에 지게차 1대이 동선 이탈을 9초간 감지했습니다. 안전 프로토콜에 따른 조치가 필요합니다. 기준 2초를 7초 넘어서 비정상 이동으로 분석됩니다. 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"기준 16m, 아침 5시 54분 A구역에서 보행자 1명이 정지 후 재이동 18m","아침 5시 54분에 A구역에서 보행자 1명이 정지 후 재이동을 18m 탐지했습니다. 기준 16m를 2m동안 초과하여 이상 행동으로 보입니다 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"기준: 10m, 저녁 8시 12분 주차장 A구역에서 지게차 1대이 구역 경로 우회 15m","저녁 8시 12분에 주차장 A구역에서 지게차 1대이 구역 경로 우회를 15m 확인했습니다. 기준 10m를 5m동안 초과하여 이상 행동으로 보입니다 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"학생 1명이 저녁 7시 44분에 출구에서 정지 후 재이동 동작을 보였으며 5m 머물렀습니다, 기준: 1m","학생 1명이 저녁 7시 44분에 출구에서 정지 후 재이동을 5m 포착했습니다. 기준 1m를 4m간 초과하여 이상 행동으로 나타납니다 경계 강화가 필요합니다.","이상 이동 패턴 감지"
"기준: 2m, 14:31 휴게실에서 보행자 1명이 비정상 방향 전환 3m","14:31에 휴게실에서 보행자 1명이 비정상 방향 전환을 3m 관측했습니다. 보안 관련 검토가 필요한 사안입니다. 기준 2m를 1m간 초과하여 이상 행동으로 나타납니다. 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"11:15에 트럭 1대이 비정상 방향 전환 후 7초 이동했습니다, 기준 7초","11:15에 트럭 1대이 비정상 방향 전환을 7초 감지했습니다. 측정값이 기준 7초에 부합하여 정상 범위로 보입니다 반복 시 점검을 권장합니다.","이상 이동 패턴 감지"
"승객 1명이 오전 11시 16분에 입구에서 궤적 반복 동작을 보였으며 18초 머물렀습니다, 기준 10초","승객 1명이 오전 11시 16분에 입구에서 궤적 반복을 18초 발견했습니다. 기준치 10초를 8초 초과하여 이상 행동으로 감지됩니다 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"주차장 A구역에서 오후 3시 49분에 승객 1명이 고속 이동 8m간, 기준: 1m","주차장 A구역에서 오후 3시 49분에 승객 1명이 고속 이동을 8m간 포착했습니다. 기준 1m를 7m 넘어서 비정상 이동으로 평가됩니다. 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"오후 5시 14분 주차장 A구역에서 트럭 1대이 고속 이동 6초, 기준: 2초","오후 5시 14분에 주차장 A구역에서 트럭 1대이 고속 이동을 6초 발견했습니다. 안전 프로토콜에 따른 조치가 필요합니다. 기준 2초를 4초 넘어서 비정상 이동으로 분석됩니다. 주의가 요구됩니다.","이상 이동 패턴 감지"
"학생 1명이 14:19에 학교에서 동선 이탈 9m, 기준 4m","학생 1명이 14:19에 학교에서 동선 이탈을 9m 탐지했습니다. 기준 4m를 5m 상회하여 위험 상황으로 확인됩니다 주의가 요구됩니다.","이상 이동 패턴 감지"
"회의실에서 01:30에 보행자 1명이 동선 이탈 9초, 기준 미설정","회의실에서 01:30에 보행자 1명이 동선 이탈을 9초 확인했습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"아침 2시 26분 계단에서 환자 1명이 궤적 반복 4m, 기준: 2m","아침 2시 26분에 계단에서 환자 1명이 궤적 반복을 4m 관측했습니다. 기준치 2m를 2m만큼 넘어서 비정상 이동으로 확인됩니다. 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"03:33에 방문자 1명이 비정상 방향 전환 후 10m간 이동했습니다, 기준 미설정","03:33에 방문자 1명이 비정상 방향 전환을 10m간 발견했습니다. 비정상 방향 전환 패턴이 감지되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 감지됩니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"직원 1명이 00:42에 병원에서 고속 이동 동작을 보였으며 9초 머물렀습니다, 허용치 없음","직원 1명이 00:42에 병원에서 고속 이동을 9초 탐지했습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 감지됩니다 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"주차장 D구역에서 00:34에 승객 1명이 비정상 방향 전환 17m간, 기준: 13m","주차장 D구역에서 00:34에 승객 1명이 비정상 방향 전환을 17m간 탐지했습니다. 기준치 13m를 4m만큼 넘어서 비정상 이동으로 확인됩니다. 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"자정 12시 24분에 외부인 1명이 동선 이탈 행동을 보였으며 5초 머물렀습니다, 기준: 3초","자정 12시 24분에 외부인 1명이 동선 이탈을 5초 감지했습니다. 기준치 3초를 2초 초과하여 이상 행동으로 감지됩니다. 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"기준: 12m, 06:36 옥상에서 학생 1명이 궤적 반복 12m","06:36에 옥상에서 학생 1명이 궤적 반복을 12m 탐지했습니다. 기준 12m 범위에서 정상 이동으로 판단됩니다. 향후 관찰이 필요합니다.","이상 이동 패턴 감지"
"18:41에 환자 1명이 비정상 방향 전환 후 9초 이동했습니다, 허용치 미설정","18:41에 환자 1명이 비정상 방향 전환을 9초 관측했습니다. 기준치가 설정되지 않아 관찰 상태로 분석됩니다. 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"아침 4시 36분에 외부인 1명이 구역 경로 우회 후 4m 이동했습니다, 기준 1m","아침 4시 36분에 외부인 1명이 구역 경로 우회를 4m 관측했습니다. 안전 프로토콜에 따른 조치가 필요합니다. 기준 1m를 3m간 초과하여 이상 행동으로 나타납니다. 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"방문자 1명이 아침 2시 44분에 사무실에서 정지 후 재이동 동작을 보였으며 9m 머물렀습니다, 기준: 11m","방문자 1명이 아침 2시 44분에 사무실에서 정지 후 재이동을 9m 감지했습니다. 기준치 11m 내에서 양호한 상태를 유지하고 있습니다 계속적인 모니터링이 요구됩니다.","이상 이동 패턴 감지"
"직원 1명이 00:55에 로비에서 급정지 15초간, 기준 없음","직원 1명이 00:55에 로비에서 급정지를 15초간 감지했습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하십시오. 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"기준: 5초, 11:19 지하1층에서 환자 1명이 비정상 방향 전환 5초간","11:19에 지하1층에서 환자 1명이 비정상 방향 전환을 5초간 포착했습니다. 기준 5초 범위에서 정상 이동으로 판단됩니다 반복 시 점검을 권장합니다.","이상 이동 패턴 감지"
"기준: 9초, 오전 10시 13분 엘리베이터에서 트럭 1대이 구역 경로 우회 13초","오전 10시 13분에 엘리베이터에서 트럭 1대이 구역 경로 우회를 13초 포착했습니다. 기준 9초를 4초간 초과하여 이상 행동으로 나타납니다. 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"14:48에 환자 1명이 동선 이탈 후 19m 이동했습니다, 기준: 13m","14:48에 환자 1명이 동선 이탈을 19m 탐지했습니다. 기준치 13m를 6m 상회하여 위험 상황으로 판단됩니다. 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"기준 1초, 자정 12시 7분 D구역에서 트럭 1대이 급정지 3초","자정 12시 7분에 D구역에서 트럭 1대이 급정지를 3초 포착했습니다. 기준 1초를 2초 넘어서 비정상 이동으로 분석됩니다 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"22:08에 직원 1명이 고속 이동 행동을 보였으며 7초 머물렀습니다, 허용치 없음","22:08에 직원 1명이 고속 이동을 7초 감지했습니다. 기준치가 설정되지 않아 관찰 상태로 분석됩니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"새벽 1시 48분에 학생 1명이 구역 경로 우회 후 18초 이동했습니다, 기준 18초","새벽 1시 48분에 학생 1명이 구역 경로 우회를 18초 탐지했습니다. 측정값이 기준 18초에 부합하여 정상 범위로 감지됩니다 반복 시 점검을 권장합니다.","이상 이동 패턴 감지"
"정오 12시 44분에 학생 1명이 비정상 방향 전환 후 5m간 이동했습니다, 허용치 없음","정오 12시 44분에 학생 1명이 비정상 방향 전환을 5m간 확인했습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 관찰됩니다 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"19:34 계단에서 지게차 1대이 급정지 5초, 기준: 2초","19:34에 계단에서 지게차 1대이 급정지를 5초 발견했습니다. 기준치 2초를 3초만큼 넘어서 비정상 이동으로 확인됩니다. 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"지게차 1대이 07:41에 사무실 B구역에서 동선 이탈 5초, 기준 4초","지게차 1대이 07:41에 사무실 B구역에서 동선 이탈을 5초 포착했습니다. 기준치 4초를 1초만큼 넘어서 비정상 이동으로 보입니다. 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"자정 12시 48분 공항 입국장에서 학생 1명이 비정상 방향 전환 10m, 기준: 18m","자정 12시 48분에 공항 입국장에서 학생 1명이 비정상 방향 전환을 10m 포착했습니다. 기준치 18m 내에서 양호한 상태를 유지하고 있습니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"오후 5시 24분에 직원 1명이 궤적 반복 행동을 보였으며 6m 머물렀습니다, 기준: 6m","오후 5시 24분에 직원 1명이 궤적 반복을 6m 포착했습니다. 기준 6m 범위에서 정상 이동으로 분석됩니다 향후 관찰이 필요합니다.","이상 이동 패턴 감지"
"08:22에 지게차 1대이 고속 이동 후 6m 이동했습니다, 기준 6m","08:22에 지게차 1대이 고속 이동을 6m 발견했습니다. 기준치 6m 내에서 양호한 상태를 유지하고 있습니다 반복 시 점검을 권장합니다.","이상 이동 패턴 감지"
"01:03 휴게실에서 방문자 1명이 동선 이탈 17m, 기준 17m","01:03에 휴게실에서 방문자 1명이 동선 이탈을 17m 포착했습니다. 측정값이 기준 17m에 부합하여 정상 범위로 나타납니다 계속적인 모니터링이 요구됩니다.","이상 이동 패턴 감지"
"자정 12시 23분에 트럭 1대이 동선 이탈 행동을 보였으며 7초 머물렀습니다, 기준: 13초","자정 12시 23분에 트럭 1대이 동선 이탈을 7초 관측했습니다. 지속적인 안전 관리가 유지되고 있습니다. 기준치 13초 내에서 양호한 상태를 유지하고 있습니다. 계속적인 모니터링이 요구됩니다.","이상 이동 패턴 감지"
"05:48에 직원 1명이 고속 이동 후 3m 이동했습니다, 기준 3m","05:48에 직원 1명이 고속 이동을 3m 탐지했습니다. 기준치 3m 내에서 양호한 상태로 판단됩니다 계속적인 모니터링이 요구됩니다.","이상 이동 패턴 감지"
"03:13에 외부인 1명이 구역 경로 우회 행동을 보였으며 13m 머물렀습니다, 기준 14m","03:13에 외부인 1명이 구역 경로 우회를 13m 감지했습니다. 기준 14m 범위에서 정상 이동으로 분석됩니다. 향후 관찰이 필요합니다.","이상 이동 패턴 감지"
"지게차 1대이 오후 3시 3분에 출국장에서 동선 이탈 동작을 보였으며 13초 머물렀습니다, 기준 없음","지게차 1대이 오후 3시 3분에 출국장에서 동선 이탈을 13초 확인했습니다. 기준치가 설정되지 않아 관찰만 유지하십시오. 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"직원 1명이 11:48에 계단에서 동선 이탈 3m, 기준: 1m","직원 1명이 11:48에 계단에서 동선 이탈을 3m 탐지했습니다. 기준 1m를 2m 넘어서 비정상 이동으로 평가됩니다 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"기준 14초, 06:13 외부인 1명이 사무실 A구역에서 정지 후 재이동 19초 수행했습니다","06:13에 외부인 1명이 사무실 A구역에서 정지 후 재이동을 19초 관측했습니다. 기준치 14초를 5초 상회하여 위험 상황으로 판단됩니다. 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"23:21 B구역에서 직원 1명이 정지 후 재이동 16m, 기준 미설정","23:21에 B구역에서 직원 1명이 정지 후 재이동을 16m 확인했습니다. 기준치가 설정되지 않아 관찰 상태로 분석됩니다 모니터링을 지속하십시오.","이상 이동 패턴 감지"
"오후 2시 35분에 승용차 1대이 급정지 후 12초 이동했습니다, 기준 7초","오후 2시 35분에 승용차 1대이 급정지를 12초 포착했습니다. 기준치 7초를 5초 초과하여 이상 행동으로 감지됩니다 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"승객 1명이 저녁 6시 55분에 엘리베이터에서 급정지 동작을 보였으며 13m 머물렀습니다, 기준 12m","승객 1명이 저녁 6시 55분에 엘리베이터에서 급정지를 13m 탐지했습니다. 보안 관련 검토가 필요한 사안입니다. 기준치 12m를 1m 상회하여 위험 상황으로 판단됩니다. 주의가 요구됩니다.","이상 이동 패턴 감지"
"오후 5시 55분에 승객 1명이 고속 이동 행동을 보였으며 10m 머물렀습니다, 기준: 7m","오후 5시 55분에 승객 1명이 고속 이동을 10m 탐지했습니다. 기준치 7m를 3m 상회하여 위험 상황입니다 위험 경보가 필요합니다.","이상 이동 패턴 감지"
"환자 1명이 01:54에 B구역에서 정지 후 재이동 3초간, 기준 2초","환자 1명이 01:54에 B구역에서 정지 후 재이동을 3초간 관측했습니다. 기준 2초를 1초 넘어서 비정상 이동으로 평가됩니다 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"주차장 C구역에서 00:39에 승객 1명이 궤적 반복 11m간, 기준 미설정","주차장 C구역에서 00:39에 승객 1명이 궤적 반복을 11m간 포착했습니다. 기준치가 설정되지 않아 관찰 상태로 판단됩니다 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"기준: 3초, 오전 8시 4분 A구역에서 승객 1명이 정지 후 재이동 11초","오전 8시 4분에 A구역에서 승객 1명이 정지 후 재이동을 11초 관측했습니다. 기준 3초를 8초 초과하여 이상 행동으로 판단됩니다 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"오전 6시 26분 주차장 A구역에서 환자 1명이 동선 이탈 12m, 기준 없음","오전 6시 26분에 주차장 A구역에서 환자 1명이 동선 이탈을 12m 포착했습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 확인됩니다. 모니터링을 지속하십시오.","이상 이동 패턴 감지"
"A구역에서 새벽 1시 55분에 보행자 1명이 비정상 방향 전환 10m간, 기준 7m","A구역에서 새벽 1시 55분에 보행자 1명이 비정상 방향 전환을 10m간 감지했습니다. 비정상적인 이동 패턴이 확인되었습니다. 기준치 7m를 3m만큼 넘어서 비정상 이동으로 확인됩니다. 주의가 요구됩니다.","이상 이동 패턴 감지"
"사무실 C구역에서 오후 5시 21분에 승용차 1대이 급정지 11m, 기준: 17m","사무실 C구역에서 오후 5시 21분에 승용차 1대이 급정지를 11m 발견했습니다. 기준치 17m 내에서 양호한 상태로 확인됩니다 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"자정 12시 36분 운동장에서 외부인 1명이 정지 후 재이동 18초, 기준 없음","자정 12시 36분에 운동장에서 외부인 1명이 정지 후 재이동을 18초 관측했습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태로 보입니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"오전 8시 43분에 승용차 1대이 구역 경로 우회 행동을 보였으며 15m 머물렀습니다, 기준: 11m","오전 8시 43분에 승용차 1대이 구역 경로 우회를 15m 발견했습니다. 기준 11m를 4m 초과하여 이상 행동으로 판단됩니다 주의가 요구됩니다.","이상 이동 패턴 감지"
"오후 3시 56분 물류센터 B구역에서 승용차 1대이 정지 후 재이동 19m간, 기준: 17m","오후 3시 56분에 물류센터 B구역에서 승용차 1대이 정지 후 재이동을 19m간 관측했습니다. 기준 17m를 2m 초과하여 이상 행동으로 판단됩니다. 경계 강화가 필요합니다.","이상 이동 패턴 감지"
"10:21 주차장 D구역에서 승용차 1대이 동선 이탈 12m, 기준 13m","10:21에 주차장 D구역에서 승용차 1대이 동선 이탈을 12m 감지했습니다. 측정값이 기준 13m에 부합하여 정상 범위로 보입니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"외부인 1명이 새벽 1시 20분에 2층 대기실에서 동선 이탈 13초간, 기준 10초","외부인 1명이 새벽 1시 20분에 2층 대기실에서 동선 이탈을 13초간 포착했습니다. 기준 10초를 3초간 초과하여 이상 행동으로 나타납니다 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"허용치 없음, 새벽 1시 44분 보행자 1명이 사무실 A구역에서 궤적 반복 9m간 수행했습니다","새벽 1시 44분에 보행자 1명이 사무실 A구역에서 궤적 반복을 9m간 포착했습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"16:25에 환자 1명이 급정지 후 16초 이동했습니다, 기준: 14초","16:25에 환자 1명이 급정지를 16초 감지했습니다. 기준치 14초를 2초 상회하여 위험 상황입니다. 위험 경보가 필요합니다.","이상 이동 패턴 감지"
"물류센터 A구역에서 00:50에 트럭 1대이 비정상 방향 전환 4초, 기준 미설정","물류센터 A구역에서 00:50에 트럭 1대이 비정상 방향 전환을 4초 포착했습니다. 기준치가 설정되지 않아 관찰 상태로 분석됩니다 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"기준 8초, 오후 1시 4분 병원에서 승객 1명이 급정지 16초","오후 1시 4분에 병원에서 승객 1명이 급정지를 16초 발견했습니다. 기준치 8초를 8초만큼 넘어서 비정상 이동으로 확인됩니다. 보안요원의 즉시 점검이 필요합니다.","이상 이동 패턴 감지"
"자정 12시 50분에 학생 1명이 정지 후 재이동 후 5m 이동했습니다, 허용치 미설정","자정 12시 50분에 학생 1명이 정지 후 재이동을 5m 탐지했습니다. 기준치가 설정되지 않아 관찰 상태로 판단됩니다 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"승객 1명이 자정 12시 49분에 D구역에서 궤적 반복 동작을 보였으며 15초간 머물렀습니다, 기준: 8초","승객 1명이 자정 12시 49분에 D구역에서 궤적 반복을 15초간 관측했습니다. 기준 8초를 7초 상회하여 위험 상황으로 확인됩니다 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"트럭 1대이 11:45에 주차장 D구역에서 비정상 방향 전환 동작을 보였으며 3m 머물렀습니다, 기준: 2m","트럭 1대이 11:45에 주차장 D구역에서 비정상 방향 전환을 3m 관측했습니다. 보안 관련 검토가 필요한 사안입니다. 기준 2m를 1m 초과하여 이상 행동으로 판단됩니다. 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"오전 6시 35분에 트럭 1대이 고속 이동 행동을 보였으며 8m간 머물렀습니다, 기준: 4m","오전 6시 35분에 트럭 1대이 고속 이동을 8m간 확인했습니다. 기준 4m를 4m 넘어서 비정상 이동으로 평가됩니다 보안팀은 즉시 현장을 확인하십시오.","이상 이동 패턴 감지"
"기준 없음, 오전 10시 41분 방문자 1명이 주차장 D구역에서 급정지 4m 수행했습니다","오전 10시 41분에 방문자 1명이 주차장 D구역에서 급정지를 4m 발견했습니다. 모니터링 체계 구축을 권장합니다. 기준치가 설정되지 않아 관찰 상태로 판단됩니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"오후 5시 29분에 승용차 1대이 궤적 반복 행동을 보였으며 7초 머물렀습니다, 기준: 1초","오후 5시 29분에 승용차 1대이 궤적 반복을 7초 감지했습니다. 비정상적인 이동 패턴이 확인되었습니다. 기준 1초를 6초 넘어서 비정상 이동으로 평가됩니다. 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"오후 5시 40분 사무실 C구역에서 직원 1명이 급정지 9초, 기준: 7초","오후 5시 40분에 사무실 C구역에서 직원 1명이 급정지를 9초 발견했습니다. 기준 7초를 2초 상회하여 위험 상황으로 나타납니다. 즉각적인 조치가 요구됩니다.","이상 이동 패턴 감지"
"허용치 없음, 오후 1시 20분 트럭 1대이 공장 A동에서 궤적 반복 3초간 수행했습니다","오후 1시 20분에 트럭 1대이 공장 A동에서 궤적 반복을 3초간 포착했습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 나타납니다. 모니터링을 지속하십시오.","이상 이동 패턴 감지"
"기준: 11m, 새벽 1시 10분 중앙광장에서 외부인 1명이 정지 후 재이동 19m","새벽 1시 10분에 중앙광장에서 외부인 1명이 정지 후 재이동을 19m 관측했습니다. 보안 관련 검토가 필요한 사안입니다. 기준 11m를 8m 넘어서 비정상 이동으로 분석됩니다. 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"기준 7초, 11:20 지게차 1대이 주차장에서 동선 이탈 11초 수행했습니다","11:20에 지게차 1대이 주차장에서 동선 이탈을 11초 탐지했습니다. 기준 7초를 4초 넘어서 비정상 이동으로 분석됩니다 주의가 요구됩니다.","이상 이동 패턴 감지"
"기준: 7초, 오전 6시 20분 사무실 A구역에서 방문자 1명이 구역 경로 우회 3초","오전 6시 20분에 사무실 A구역에서 방문자 1명이 구역 경로 우회를 3초 발견했습니다. 측정값이 기준 7초에 부합하여 정상 범위로 나타납니다 계속적인 모니터링이 요구됩니다.","이상 이동 패턴 감지"
"기준: 16초, 정오 12시 4분 승객 1명이 물류센터 B구역에서 비정상 방향 전환 10초간 수행했습니다","정오 12시 4분에 승객 1명이 물류센터 B구역에서 비정상 방향 전환을 10초간 발견했습니다. 기준치 16초 내에서 양호한 상태로 판단됩니다. 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"허용치 없음, 03:34 지하1층에서 직원 1명이 급정지 10m","03:34에 지하1층에서 직원 1명이 급정지를 10m 감지했습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태로 나타납니다 관찰을 계속 유지하십시오.","이상 이동 패턴 감지"
"승용차 1대이 오후 4시 5분에 계단에서 궤적 반복 동작을 보였으며 4m 머물렀습니다, 기준: 2m","승용차 1대이 오후 4시 5분에 계단에서 궤적 반복을 4m 탐지했습니다. 기준치 2m를 2m만큼 넘어서 비정상 이동으로 보입니다. 긴급 대응이 필요합니다.","이상 이동 패턴 감지"
"기준: 11m, 03:35 복도에서 보행자 1명이 궤적 반복 11m","03:35에 복도에서 보행자 1명이 궤적 반복을 11m 확인했습니다. 기준치 11m 내에서 양호한 상태로 판단됩니다 지속적인 모니터링을 권장합니다.","이상 이동 패턴 감지"
"물류센터 A구역에서 아침 4시 56분에 직원 1명이 동선 이탈 11m, 기준: 12m","물류센터 A구역에서 아침 4시 56분에 직원 1명이 동선 이탈을 11m 포착했습니다. 현재 모니터링 체계가 적절히 작동하고 있습니다. 기준 12m 범위에서 정상 이동으로 분석됩니다. 향후 관찰이 필요합니다.","이상 이동 패턴 감지"
