"Input","Output","Domain"
"충청북도 보은군 공연장에서 18:29 체감온도가 14도로 감지되었습니다.","충청북도 보은군 공연장에서 18:29에 체감온도가 14도로 탐지되었습니다. 온도가 낮아서 공연장 난방을 켜주세요. 한랭질환 예방을 위해 따뜻한 옷을 겹쳐 입고 실내 습도를 적정하게 유지해주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"충청남도 아산시 작업실 오전 8시 기온이 16도를 확인해주세요, KS기준 18-28.","충청남도 아산시 작업실에서 오전 8시에 기온이 16도로 모니터링되었습니다. KS기준 18-28도 기준보다 낮아서 작업실 난방을 켜주세요. 온도 상승 조치로 작업실 환경을 개선해주시기 바랍니다.","온도 기반 쾌적도 및 폭염 예보 안내"
"기온이 22도로 나타났습니다. 광주광역시 서구 영화관 밤 3시, ISO기준 19-26.","기온이 22도로 탐지되었습니다. ISO기준 19-26도 기준에 맞아서 영화관 환경이 좋습니다. 쾌적한 환경 지속을 위해 영화관 습도와 온도의 균형을 체크해주시기 바랍니다. 내일 낮 10시 기온 변화에 따른 영화관 환경 관리를 해주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"기온 23도 경상북도 포항시 병원 밤 8시 47분, ASHRAE기준 20-24.","기온이 23도로 포착됐습니다. ASHRAE기준 20-24도 쾌적한 범위에 있어서 병원 환경이 좋습니다. 온도 변화에 대비해 의복 조절을 준비하고 건강한 실내 환경을 지속해주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"13:12 부산광역시 동구 대기실 기온 13도, ASHRAE기준 20-24.","13:12에 부산광역시 동구 대기실에서 기온이 13도로 체크되었습니다. ASHRAE기준 20-24도 기준에 못 미치는 대기실 난방을 켜주세요. 저체온증 예방을 위해 보온에 신경쓰고 따뜻한 음료 섭취를 권장합니다. 내일 낮 6시 28분 온도가 18도로 예측되어 사전 대비를 해주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"대구광역시 북구 대기실 기온 28도 저녁 11시 3분, ASHRAE기준 20-24.","대구광역시 북구 대기실에서 저녁 11시 3분에 기온이 28도로 발견되었습니다. ASHRAE기준 20-24도 기준을 초과해서 대기실 에어컨을 켜주세요. 더위로 인한 열사병 예방을 위해 시원한 곳에서 휴식을 취하고 수분을 자주 보충해주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"온도가 25도로 나타났습니다. 세종특별자치시 도서관 18:39, ISO기준 19-26.","온도가 25도로 기록되었습니다. ISO기준 19-26도 기준을 만족해서 도서관 환경이 좋습니다. 안정적인 온도 유지를 위해 외부 기온 변화를 지속적으로 모니터링해주세요. 내일 오전 7시 47분 온도 변화에 대응한 사전 도서관 환경 조치를 권장합니다.","온도 기반 쾌적도 및 폭염 예보 안내"
"22:54 현재 경상북도 김천시 안방 체감온도 12도, WHO기준 18-25.","22:54에 경상북도 김천시 안방에서 체감온도가 12도로 수집되었습니다. WHO기준 18-25도 기준보다 낮아서 안방 난방을 켜주세요. 저체온증 예방을 위해 보온에 신경쓰고 따뜻한 음료 섭취를 권장합니다.","온도 기반 쾌적도 및 폭염 예보 안내"
"온도가 9도로 나타났습니다. 경상남도 김해시 실험실 00:54, KS기준 18-28.","온도가 9도로 기록되었습니다. KS기준 18-28도 기준에 미치지 못한 실험실 난방을 켜주세요. 난방 시설을 가동하고 외풍을 차단하여 보온 효과를 높여주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"온도 11도 충청북도 제천시 음악실 밤 2시 5분.","온도가 11도로 분석되었습니다. 온도가 낮아서 음악실 난방을 켜주세요. 난방 시설을 가동하고 외풍을 차단하여 보온 효과를 높여주세요 내일 밤 12시 기온 변화에 따른 음악실 환경 관리를 해주세요.","온도 기반 쾌적도 및 폭염 예보 안내"
"17:58 지하철역 23명 밀도 7.9명/㎡ 427초간 대기, 안전기준 180초","안전기준 180초보다 247초나 더 지연되어 심각한 상황입니다. 17:58에 지하철역에서 23명의 427초간 대기가 목격되었습니다. 경비팀에게 즉시 연락하여 현장 통제를 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"06:30 지하철역 대합실 7명 밀도 2.1명/㎡ 180초간 대기, 안전기준 180초","06:30에 지하철역 대합실에서 총 7명이 밀도 2.1명/㎡ 수준으로 180초간 위치한 상태가 관찰되었습니다. 관제센터에 알려서 정상 모니터링을 계속해주세요. 운영기준 180초 범위의 안정적인 상황입니다.","히트맵 기반 체류 위험구간 분석"
"백화점 엘리베이터 오후 1시 41분 인원 30명 밀도 2.2명/㎡ 1106초간 체류, 기준 720초","백화점 엘리베이터 구역에서 오후 1시 41분에 밀도 2.2명/㎡로 30명이 1106초간 집중된 현상이 추적되었습니다. 안전기준 720초보다 386초나 더 지연되어 심각한 상황입니다. 안전 관리팀에게 보고하여 즉시 대응 체계를 가동해주세요.","히트맵 기반 체류 위험구간 분석"
"로비 대기석에서 17:09에 73명이 밀도 7.4명/㎡ 상태로 266초간 체류하고 있습니다, 표준기준 180초","로비 대기석에서 17:09에 인원 73명이 밀도 7.4명/㎡로 266초간 대기하는 상황이 조사되었습니다. 해당 구역 책임자에게 알려서 출입 관리를 강화해주세요.","히트맵 기반 체류 위험구간 분석"
"14:05 버스정류장 대기실에서 인원 7명이 밀도 7.0명/㎡로 198초간 위치하고 있습니다, 정상기준 90초","안전기준 90초보다 108초나 더 지연되어 심각한 상황입니다. 14:05에 버스정류장 대기실에서 인원 7명이 밀도 7.0명/㎡로 198초간 대기하는 상황이 목격되었습니다. 해당 구역 책임자에게 알려서 보안 시스템을 점검해주세요.","히트맵 기반 체류 위험구간 분석"
"공항 출국장에서 오후 6시 24분에 인원밀도 7.8명/㎡로 8명이 1905초간 잔류하고 있습니다, 운영기준 1200초","공항 출국장 구역에서 오후 6시 24분에 밀도 7.8명/㎡로 8명이 1905초간 집중된 현상이 발견되고 있습니다. 정상기준 1200초를 705초나 초과하여 경고 단계로 상향되었습니다. 위험 요소가 감지된 긴급 상황입니다. 안전 관리팀에게 보고하여 즉시 대응 체계를 가동해주세요. 현장 운영진에게 즉시 연락하여 위험 관리를 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"식당 18:40 인원밀도 1.5명/㎡ 4명 1634초 정체, 허용기준 600초","식당에서 18:40에 1634초간 4명의 체류가 밀도 1.5명/㎡로 발견되고 있습니다. 정상기준 600초를 1034초나 초과하여 경고 단계로 상향되었습니다. 위험 요소가 감지된 긴급 상황입니다. 관제 본부에 즉시 보고하여 비상 관리를 실시해주세요. 관제센터에 보고하여 상황 관리를 강화해주세요.","히트맵 기반 체류 위험구간 분석"
"카페에서 11:06에 인원 12명이 밀도 0.7명/㎡로 1522초간 위치하고 있습니다, 정상기준 900초","카페에서 11:06에 12명이 1522초간 점유한 상태가 점검되었습니다. 정상기준 900초를 622초나 초과하여 경고 단계로 상향되었습니다. 위험 요소가 감지된 긴급 상황입니다. 안전 관리팀에게 보고하여 즉시 대응 체계를 가동해주세요. 해당 구역 책임자에게 알려서 보안 시스템을 점검해주세요.","히트맵 기반 체류 위험구간 분석"
"회의실 B 12:49 26명 밀도 3.0명/㎡ 1810초간 대기, 안전기준 900초","회의실 B에서 12:49에 1810초간 26명의 체류가 밀도 3.0명/㎡로 인식되었습니다. 허용시간 900초를 910초나 넘어서 긴급 대응이 요구됩니다. 안전 관리팀에게 보고하여 즉시 대응 체계를 가동해주세요.","히트맵 기반 체류 위험구간 분석"
"복도 16:28 인원 20명 밀도 1.4명/㎡ 181초간 체류, 기준 120초","허용시간 120초를 61초 넘어서 주의 경보가 발령되었습니다. 복도에서 16:28에 181초간 20명의 체류가 밀도 1.4명/㎡로 발견되고 있습니다. 경계 태세 강화가 요구되는 상황입니다. 현장 관리자에게 보고하여 보안 점검을 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"오후 6시 45분에 환자 2명이 역방향 섞임하며 0.9m 유지했습니다, 기준 1.9m","오후 6시 45분에 환자 2명이 확인되었습니다. 정렬 상태에 대한 지속적인 모니터링이 필요합니다. 기준 1.9m 범위에서 정상 정렬 상태입니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
