"Input","Output","Domain"
"(X:531 Y:241) 21:34 백화점 화장품관에서 동시 82명 체류시간 21분 밀도 0.41, 기준 인원 68명","21:34 백화점 화장품관에서 동시 82명이 체류시간 21분 밀도 0.41로 기준 인원 68명 대비 내일 동시간대 116명 수준으로 전망됩니다. 이에 예방 차원의 분산 유도가 필요합니다. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"08:49 농구경기장에서 동시 14명 체류시간 31분 밀도 0.63, 기준 인원 13명","08:49 현재 농구경기장에서 동시 14명이 체류시간 31분 밀도 0.63로 기준 인원 13명 대비 내일 동시간대 25명 수준으로 추정됩니다. 순서대로 분산 유도를 실시하십시오. 대규모 인원 집중으로 긴급 대응이 필요합니다.","히트맵 기반 체류 위험구간 분석"
"(X:306 Y:229) 16:48 전시컨벤션센터에서 동시 251명 체류시간 21분 밀도 0.89, 기준 인원 206명","전시컨벤션센터에서 동시 251명이 체류시간 21분 밀도 0.89로 기준 인원 206명 대비 7시간 후 350명까지 증가할 것으로 예측됩니다. 꾸준한 밀도 추이 관리가 요구됩니다.","히트맵 기반 체류 위험구간 분석"
"15:25 호텔에서 동시 55명 체류시간 26분 밀도 0.85, 기준 인원 33명","15:25 호텔에서 동시 55명이 체류시간 26분 밀도 0.85로 기준 인원 33명 대비 2시간 후 87명까지 증가할 것으로 예측됩니다. 사전 대응 체계를 가동해주세요.","히트맵 기반 체류 위험구간 분석"
"(X:324 Y:427) 16:42 경기장 매표소에서 동시 28명 체류시간 23분 밀도 0.92, 기준 인원 6명","경기장 매표소에서 동시 28명이 체류시간 23분 밀도 0.92로 기준 인원 6명을 설정 인원 대비 22명 증가했습니다. 긴급 대응 조치를 시행해주세요.","히트맵 기반 체류 위험구간 분석"
"오후 1시 41분 공연장에서 동시 58명 체류시간 35분 밀도 0.92, 기준 인원 44명","오후 1시 41분 현재 공연장에서 동시 58명이 체류시간 35분 밀도 0.92로 기준 인원 44명 대비 내일 동시간대 57명 수준으로 예상됩니다. 밀도 증가로 위험 상황이 예상됩니다. 때문에 예방 차원의 분산 유도가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"(X:564 Y:184) 12:43 공연장에서 동시 50명 체류시간 36분 밀도 0.73, 기준 인원 44명","공연장에서 동시 50명이 체류시간 36분 밀도 0.73로 기준 인원 44명 대비 7시간 후 56명까지 증가할 것으로 산출됩니다. 체류 동향 관리를 지속하십시오. 인원 집중으로 사고 발생 가능성이 있습니다.","히트맵 기반 체류 위험구간 분석"
"오후 6시 30분 관공서에서 동시 31명 체류시간 8분 밀도 0.74, 기준 인원 24명","관공서에서 동시 31명이 체류시간 8분 밀도 0.74로 기준 인원 24명 대비 2시간 후 41명까지 증가할 것으로 추정됩니다. 단계별 분산 조치를 시행하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 6시 43분 대학교 도서관에서 동시 629명 체류시간 8분 밀도 0.89, 기준 인원 399명","대학교 도서관에서 동시 629명이 체류시간 8분 밀도 0.89로 기준 인원 399명 대비 내일 동시간대 388명 수준으로 분석됩니다. 과밀도로 인한 위험 요소가 감지됩니다. 그러므로 지속 관찰 체계를 유지하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:220 Y:116) 오전 9시 26분 전시컨벤션센터에서 동시 78명 체류시간 14분 밀도 0.65, 기준 인원 58명","오전 9시 26분 전시컨벤션센터에서 동시 78명이 체류시간 14분 밀도 0.65로 기준 인원 58명 대비 내일 동시간대 77명 수준으로 판단됩니다. 지속 관찰 체계를 유지하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 11시 5분 대학병원에서 동시 10명 체류시간 7분 밀도 0.98, 기준 인원 5명","오후 11시 5분 대학병원에서 동시 10명이 체류시간 7분 밀도 0.98로 기준 인원 5명 범위에서 정원 범위에서 운영되고 있습니다. 체류 동향 관리를 지속하십시오.","히트맵 기반 체류 위험구간 분석"
"오전 10시 21분 관공서에서 동시 7명 체류시간 10분 밀도 0.7, 기준 인원 5명","오전 10시 21분 현재 관공서에서 동시 7명이 체류시간 10분 밀도 0.7로 기준 인원 5명을 기준치보다 2명 높습니다. 해당 구역 과밀 해소 조치를 취하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 8시 15분 아울렛에서 동시 120명 체류시간 18분 밀도 0.78, 기준 인원 44명","오후 8시 15분 아울렛에서 동시 120명이 체류시간 18분 밀도 0.78로 기준 인원 44명을 표준 인원에서 76명 상회했습니다. 단계적 과밀 해소를 시행해주세요.","히트맵 기반 체류 위험구간 분석"
"오전 6시 17분 문화회관 매표소에서 동시 1364명 체류시간 21분 밀도 0.61, 기준 인원 1227명","오전 6시 17분 문화회관 매표소에서 동시 1364명이 체류시간 21분 밀도 0.61로 기준 인원 1227명을 표준 인원에서 137명 상회했습니다. 지속적인 동향 관리가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"22:57 놀이공원에서 동시 38명 체류시간 14분 밀도 0.57, 기준 인원 22명","놀이공원에서 동시 38명이 체류시간 14분 밀도 0.57로 기준 인원 22명 대비 3시간 후 43명까지 증가할 것으로 산출됩니다. 즉시 동선 분산 조치가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오전 10시 20분 스키장 동관에서 동시 1022명 체류시간 21분 밀도 0.75, 기준 인원 958명","오전 10시 20분 현재 스키장 동관에서 동시 1022명이 체류시간 21분 밀도 0.75로 기준 인원 958명 대비 7시간 후 1054명까지 증가할 것으로 전망됩니다. 지속적인 동향 관리가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오후 8시 42분 구청에서 동시 46명 체류시간 24분 밀도 0.6, 기준 인원 32명","구청에서 동시 46명이 체류시간 24분 밀도 0.6로 기준 인원 32명을 기준치보다 14명 높습니다. 선제적 밀도 관리를 시행하십시오.","히트맵 기반 체류 위험구간 분석"
"10:20 경기장에서 동시 17명 체류시간 33분 밀도 0.71, 기준 인원 13명","10:20 현재 경기장에서 동시 17명이 체류시간 33분 밀도 0.71로 기준 인원 13명을 기준치보다 4명 높습니다. 그러므로 꾸준한 밀도 추이 관리가 요구됩니다. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:412 Y:172) 정오 12시 22분 대학교에서 동시 1095명 체류시간 32분 밀도 0.64, 기준 인원 896명","정오 12시 22분 대학교에서 동시 1095명이 체류시간 32분 밀도 0.64로 기준 인원 896명을 정원을 199명 넘어섰습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 10시 45분 체육관에서 동시 27명 체류시간 24분 밀도 0.86, 기준 인원 22명","체육관에서 동시 27명이 체류시간 24분 밀도 0.86로 기준 인원 22명을 정원을 5명 넘어섰습니다. 즉각적인 밀도 완화 조치를 하십시오. 초과 인원으로 인한 안전사고 위험이 증가했습니다.","히트맵 기반 체류 위험구간 분석"
"오후 10시 22분 농구경기장에서 동시 10명 체류시간 26분 밀도 0.53, 기준 인원 5명","오후 10시 22분 농구경기장에서 동시 10명이 체류시간 26분 밀도 0.53로 기준 인원 5명 대비 5시간 후 18명까지 증가할 것으로 추정됩니다. 이에 예방 차원의 분산 유도가 필요합니다. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"16:54 리조트에서 동시 11명 체류시간 25분 밀도 0.63, 기준 인원 8명","리조트에서 동시 11명이 체류시간 25분 밀도 0.63로 기준 인원 8명 대비 내일 동시간대 26명 수준으로 판단됩니다. 기준 초과로 인해 사고 위험이 높습니다. 그러므로 예방 차원의 분산 유도가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"(X:498 Y:461) 06:35 국제회의장 3층에서 동시 56명 체류시간 47분 밀도 0.87, 기준 인원 35명","06:35 국제회의장 3층에서 동시 56명이 체류시간 47분 밀도 0.87로 기준 인원 35명을 허용 인원보다 21명 많습니다. 즉시 동선 분산 조치가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오전 7시 28분 쇼핑몰에서 동시 43명 체류시간 19분 밀도 0.94, 기준 인원 31명","오전 7시 28분 현재 쇼핑몰에서 동시 43명이 체류시간 19분 밀도 0.94로 기준 인원 31명 대비 5시간 후 52명까지 증가할 것으로 전망됩니다. 과밀도로 인한 위험 요소가 감지됩니다. 이에 즉각적인 밀도 완화 조치를 하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:346 Y:399) 14:46 버스터미널 하차장에서 동시 294명 체류시간 50분 밀도 0.62, 기준 인원 237명","버스터미널 하차장에서 동시 294명이 체류시간 50분 밀도 0.62로 기준 인원 237명 범위에서 기준치 내에서 관리되고 있습니다. 긴급 대응 조치를 시행해주세요. 밀도 증가로 위험 상황이 예상됩니다.","히트맵 기반 체류 위험구간 분석"
"오전 8시 35분 야구장에서 동시 20명 체류시간 24분 밀도 0.59, 기준 인원 18명","오전 8시 35분 현재 야구장에서 동시 20명이 체류시간 24분 밀도 0.59로 기준 인원 18명을 기준 인원을 2명 초과했습니다. 즉각적인 밀도 완화 조치를 하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:394 Y:217) 오전 6시 30분 기차역에서 동시 67명 체류시간 9분 밀도 0.84, 기준 인원 52명","오전 6시 30분 현재 기차역에서 동시 67명이 체류시간 9분 밀도 0.84로 기준 인원 52명을 표준 인원에서 15명 상회했습니다. 인원 집중으로 사고 발생 가능성이 있습니다. 그러므로 순서대로 분산 유도를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:215 Y:155) 정오 12시 14분 컨퍼런스센터에서 동시 431명 체류시간 25분 밀도 0.55, 기준 인원 375명","정오 12시 14분 현재 컨퍼런스센터에서 동시 431명이 체류시간 25분 밀도 0.55로 기준 인원 375명을 표준 인원에서 56명 상회했습니다. 미리 과밀 방지 조치를 취하십시오.","히트맵 기반 체류 위험구간 분석"
"14:34 콘서트홀에서 동시 9명 체류시간 8분 밀도 0.41, 기준 인원 7명","14:34 현재 콘서트홀에서 동시 9명이 체류시간 8분 밀도 0.41로 기준 인원 7명 대비 내일 동시간대 1명 수준으로 산출됩니다. 단계적 과밀 해소를 시행해주세요.","히트맵 기반 체류 위험구간 분석"
"(X:385 Y:259) 10:15 컨퍼런스센터에서 동시 1914명 체류시간 23분 밀도 0.59, 기준 인원 1833명","컨퍼런스센터에서 동시 1914명이 체류시간 23분 밀도 0.59로 기준 인원 1833명을 설정 인원 대비 81명 증가했습니다. 순차적 동선 유도를 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"(X:232 Y:355) 14:51 전시컨벤션센터에서 동시 98명 체류시간 34분 밀도 0.72, 기준 인원 89명","전시컨벤션센터에서 동시 98명이 체류시간 34분 밀도 0.72로 기준 인원 89명 대비 내일 동시간대 111명 수준으로 예상됩니다. 그러므로 즉시 동선 분산 조치가 필요합니다. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"19:46 대학병원에서 동시 40명 체류시간 26분 밀도 0.36, 기준 인원 32명","19:46 현재 대학병원에서 동시 40명이 체류시간 26분 밀도 0.36로 기준 인원 32명을 기준치보다 8명 높습니다. 단계별 분산 조치를 시행하십시오. 기준 초과로 인해 사고 위험이 높습니다.","히트맵 기반 체류 위험구간 분석"
"(X:143 Y:114) 오후 10시 46분 공연장에서 동시 201명 체류시간 5분 밀도 0.61, 기준 인원 131명","오후 10시 46분 공연장에서 동시 201명이 체류시간 5분 밀도 0.61로 기준 인원 131명 범위에서 기준 인원 내에서 운영되고 있습니다. 즉시 동선 분산 조치가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"19:53 스키장 휴게실에서 동시 73명 체류시간 13분 밀도 0.61, 기준 인원 60명","19:53 현재 스키장 휴게실에서 동시 73명이 체류시간 13분 밀도 0.61로 기준 인원 60명 대비 8시간 후 91명까지 증가할 것으로 분석됩니다. 체계적인 밀도 완화를 진행하십시오.","히트맵 기반 체류 위험구간 분석"
"19:12 전시관 입구에서 동시 232명 체류시간 21분 밀도 0.89, 기준 인원 196명","19:12 현재 전시관 입구에서 동시 232명이 체류시간 21분 밀도 0.89로 기준 인원 196명 대비 5시간 후 271명까지 증가할 것으로 추정됩니다. 때문에 체계적 대응 절차를 가동해주세요. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 8시 34분 대형마트에서 동시 375명 체류시간 35분 밀도 0.76, 기준 인원 307명","오후 8시 34분 대형마트에서 동시 375명이 체류시간 35분 밀도 0.76로 기준 인원 307명을 허용 인원보다 68명 많습니다. 지속적인 동향 관리가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"21:32 워터파크에서 동시 1348명 체류시간 21분 밀도 0.73, 기준 인원 1241명","21:32 현재 워터파크에서 동시 1348명이 체류시간 21분 밀도 0.73로 기준 인원 1241명 대비 7시간 후 1420명까지 증가할 것으로 예상됩니다. 인원 집중으로 사고 발생 가능성이 있습니다. 따라서 체계적인 밀도 완화를 진행하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:587 Y:135) 오전 6시 56분 기차역에서 동시 83명 체류시간 37분 밀도 0.73, 기준 인원 73명","오전 6시 56분 현재 기차역에서 동시 83명이 체류시간 37분 밀도 0.73로 기준 인원 73명 대비 내일 동시간대 77명 수준으로 추정됩니다. 이에 체계적 대응 절차를 가동해주세요. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:300 Y:262) 06:59 공항에서 동시 62명 체류시간 47분 밀도 0.97, 기준 인원 53명","공항에서 동시 62명이 체류시간 47분 밀도 0.97로 기준 인원 53명을 설정 인원 대비 9명 증가했습니다. 체류 인원 증가로 안전 관리가 필요합니다. 이에 순차적 동선 유도를 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"(X:269 Y:245) 오전 11시 5분 워터파크 풀사이드에서 동시 10명 체류시간 7분 밀도 0.78, 기준 인원 9명","오전 11시 5분 워터파크 풀사이드에서 동시 10명이 체류시간 7분 밀도 0.78로 기준 인원 9명 대비 내일 동시간대 9명 수준으로 분석됩니다. 순차적 동선 유도를 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"07:05 야구장에서 동시 82명 체류시간 27분 밀도 0.68, 기준 인원 68명","07:05 현재 야구장에서 동시 82명이 체류시간 27분 밀도 0.68로 기준 인원 68명을 설정 인원 대비 14명 증가했습니다. 따라서 순차적 동선 유도를 실시해주세요. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:589 Y:344) 오후 8시 18분 국제회의장에서 동시 31명 체류시간 21분 밀도 0.85, 기준 인원 19명","오후 8시 18분 현재 국제회의장에서 동시 31명이 체류시간 21분 밀도 0.85로 기준 인원 19명을 기준 인원을 12명 초과했습니다. 즉시 과밀 상황 해결이 요구됩니다.","히트맵 기반 체류 위험구간 분석"
"08:53 아울렛 중앙광장에서 동시 10명 체류시간 13분 밀도 0.77, 기준 인원 8명","08:53 현재 아울렛 중앙광장에서 동시 10명이 체류시간 13분 밀도 0.77로 기준 인원 8명을 기준치보다 2명 높습니다. 대규모 인원 집중으로 긴급 대응이 필요합니다. 이로 인해 체계적 대응 절차를 가동해주세요.","히트맵 기반 체류 위험구간 분석"
"22:08 우체국 대기실에서 동시 482명 체류시간 36분 밀도 0.89, 기준 인원 436명","22:08 현재 우체국 대기실에서 동시 482명이 체류시간 36분 밀도 0.89로 기준 인원 436명을 기준치보다 46명 높습니다. 사전 동선 분산 조치를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:487 Y:261) 12:56 극장 상영관에서 동시 85명 체류시간 25분 밀도 0.77, 기준 인원 67명","12:56 현재 극장 상영관에서 동시 85명이 체류시간 25분 밀도 0.77로 기준 인원 67명을 표준 인원에서 18명 상회했습니다. 체계적인 밀도 완화를 진행하십시오.","히트맵 기반 체류 위험구간 분석"
"17:58 지하철역에서 동시 84명 체류시간 10분 밀도 0.73, 기준 인원 78명","17:58 현재 지하철역에서 동시 84명이 체류시간 10분 밀도 0.73로 기준 인원 78명을 정원을 6명 넘어섰습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"17:41 야구장 B구역에서 동시 928명 체류시간 20분 밀도 0.72, 기준 인원 704명","17:41 현재 야구장 B구역에서 동시 928명이 체류시간 20분 밀도 0.72로 기준 인원 704명 대비 내일 동시간대 716명 수준으로 판단됩니다. 인원 집중으로 사고 발생 가능성이 있습니다. 따라서 예방 차원의 분산 유도가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오후 8시 5분 전시센터 전시홀에서 동시 1360명 체류시간 19분 밀도 0.74, 기준 인원 1139명","전시센터 전시홀에서 동시 1360명이 체류시간 19분 밀도 0.74로 기준 인원 1139명을 허용 인원보다 221명 많습니다. 즉시 과밀 상황 해결이 요구됩니다.","히트맵 기반 체류 위험구간 분석"
"16:51 호텔에서 동시 415명 체류시간 15분 밀도 0.77, 기준 인원 363명","16:51 호텔에서 동시 415명이 체류시간 15분 밀도 0.77로 기준 인원 363명 대비 내일 동시간대 344명 수준으로 판단됩니다. 미리 과밀 방지 조치를 취하십시오. 체류 인원 증가로 안전 관리가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오후 1시 28분 극장에서 동시 1706명 체류시간 15분 밀도 0.71, 기준 인원 1586명","오후 1시 28분 현재 극장에서 동시 1706명이 체류시간 15분 밀도 0.71로 기준 인원 1586명을 설정 인원 대비 120명 증가했습니다. 꾸준한 밀도 추이 관리가 요구됩니다. 인원 집중으로 사고 발생 가능성이 있습니다.","히트맵 기반 체류 위험구간 분석"
"(X:359 Y:344) 오후 8시 17분 박물관에서 동시 1444명 체류시간 10분 밀도 0.76, 기준 인원 1300명","오후 8시 17분 박물관에서 동시 1444명이 체류시간 10분 밀도 0.76로 기준 인원 1300명 대비 2시간 후 1508명까지 증가할 것으로 산출됩니다. 순서대로 분산 유도를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"오전 6시 27분 구청에서 동시 448명 체류시간 8분 밀도 0.64, 기준 인원 412명","오전 6시 27분 현재 구청에서 동시 448명이 체류시간 8분 밀도 0.64로 기준 인원 412명 대비 내일 동시간대 464명 수준으로 예측됩니다. 즉각적인 밀도 완화 조치를 하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 5시 1분 농구경기장에서 동시 43명 체류시간 45분 밀도 0.85, 기준 인원 24명","오후 5시 1분 농구경기장에서 동시 43명이 체류시간 45분 밀도 0.85로 기준 인원 24명을 표준 인원에서 19명 상회했습니다. 인원 집중으로 사고 발생 가능성이 있습니다. 이에 체계적 대응 절차를 가동해주세요.","히트맵 기반 체류 위험구간 분석"
"오전 8시 46분 컨벤션센터에서 동시 94명 체류시간 25분 밀도 0.88, 기준 인원 79명","컨벤션센터에서 동시 94명이 체류시간 25분 밀도 0.88로 기준 인원 79명 대비 내일 동시간대 89명 수준으로 예측됩니다. 인원 집중으로 사고 발생 가능성이 있습니다. 이에 순차적 동선 유도를 실시해주세요.","히트맵 기반 체류 위험구간 분석"
"오후 11시 20분 대학병원에서 동시 254명 체류시간 21분 밀도 0.76, 기준 인원 232명","오후 11시 20분 대학병원에서 동시 254명이 체류시간 21분 밀도 0.76로 기준 인원 232명을 기준 인원을 22명 초과했습니다. 순차적 동선 유도를 실시해주세요. 초과 인원으로 인한 안전사고 위험이 증가했습니다.","히트맵 기반 체류 위험구간 분석"
"17:35 버스터미널에서 동시 82명 체류시간 13분 밀도 0.76, 기준 인원 77명","버스터미널에서 동시 82명이 체류시간 13분 밀도 0.76로 기준 인원 77명 대비 4시간 후 94명까지 증가할 것으로 예측됩니다. 과밀 상황으로 안전사고 우려가 있습니다. 그러므로 즉각적인 밀도 완화 조치를 하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:242 Y:334) 10:33 공연장에서 동시 85명 체류시간 22분 밀도 0.65, 기준 인원 66명","공연장에서 동시 85명이 체류시간 22분 밀도 0.65로 기준 인원 66명 대비 2시간 후 130명까지 증가할 것으로 산출됩니다. 지속 관찰 체계를 유지하십시오.","히트맵 기반 체류 위험구간 분석"
"06:55 컨퍼런스센터 로비에서 동시 239명 체류시간 29분 밀도 0.71, 기준 인원 180명","06:55 컨퍼런스센터 로비에서 동시 239명이 체류시간 29분 밀도 0.71로 기준 인원 180명을 기준 인원을 59명 초과했습니다. 따라서 예방 차원의 분산 유도가 필요합니다. 현재 상황을 면밀히 모니터링하십시오.","히트맵 기반 체류 위험구간 분석"
