"Input","Output","Domain"
"흐트러짐이 22:00에 찜질방에서 10초로 감지되었습니다, 기준: 7초","10초동안 흐트러짐이 22:00에 찜질방에서 감지되었습니다. 기준 7초를 3초 넘어서 비정상 정렬로 평가됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"환자 4명이 밤 1시 14분에 소아과 대기실에서 밀집 4초, 기준 3초","환자 4명이 밤 1시 14분에 소아과 대기실에서 4초동안 밀집이 관측되었습니다. 기준 3초를 1초 넘어서 비정상 정렬로 평가됩니다. 보안요원은 즉시 점검하세요.","줄 서기 및 대기열 정렬 상태 감지"
"고객 4명이 오전 9시 9분에 쇼핑몰에서 흐트러짐 1.0m, 기준 미설정","고객 4명이 오전 9시 9분에 쇼핑몰에서 1.0m의 흐트러짐이 감지되었습니다. 지속적인 관찰이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"군집이 03:15에 체육관 입구에서 7초로 감지되었습니다, 허용치 미설정","7초동안 군집이 03:15에 체육관 입구에서 발견되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다.","줄 서기 및 대기열 정렬 상태 감지"
"성전에서 오후 11시 29분에 승객 2명이 밀집 1.4m, 허용치 미설정","성전에서 오후 11시 29분에 승객 2명이 1.4m의 밀집이 확인되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"컨벤션센터에서 10:58에 승객 3명이 군집 2.7m, 기준 2.3m","컨벤션센터에서 10:58에 승객 3명이 2.7m의 군집이 포착되었습니다. 기준 2.3m를 0.4m 넘어서 비정상 정렬로 평가됩니다. 보안요원은 즉시 점검하세요.","줄 서기 및 대기열 정렬 상태 감지"
"승객 2명이 12:08에 휴대폰 대리점에서 흐트러짐 7초, 허용치 미설정","승객 2명이 12:08에 휴대폰 대리점에서 7초동안 흐트러짐이 관측되었습니다. 기준치가 설정되지 않은 구역입니다.","줄 서기 및 대기열 정렬 상태 감지"
"15:53에 환자 3명이 흐트러짐하며 0.6m 유지했습니다, 기준: 2.5m","15:53에 환자 3명이 0.6m의 흐트러짐이 확인되었습니다. 기준치 2.5m 내에서 양호한 정렬을 유지하고 있습니다. 향후 반복 발생 시 점검이 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"군집이 12:01에 서점에서 9초로 감지되었습니다, 기준 미설정","9초동안 군집이 12:01에 서점에서 확인되었습니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다.","줄 서기 및 대기열 정렬 상태 감지"
"승객 2명이 07:30에 한의원에서 일정 방향 정렬 9초, 기준 미설정","승객 2명이 07:30에 한의원에서 포착되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 상황을 계속 주시해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"놀이공원 입구에서 자정 12시 4분에 환자 3명이 군집 7초, 허용치 미설정","놀이공원 입구에서 자정 12시 4분에 환자 3명이 7초동안 군집이 관측되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"매점 앞에서 19:17에 방문자 3명이 역방향 섞임 0.8m, 기준 0.9m","매점 앞에서 19:17에 방문자 3명이 포착되었습니다. 기준치 0.9m 내에서 양호한 정렬을 유지하고 있습니다. 향후 반복 발생 시 점검이 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"지하 1층에서 오전 9시 9분에 방문자 3명이 흐트러짐 6초, 기준 8초","지하 1층에서 오전 9시 9분에 방문자 3명이 6초동안 흐트러짐이 발견되었습니다. 기준 8초 범위에서 정상 정렬 상태입니다. 지속 모니터링을 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"역방향 섞임이 09:25에 공항 체크인 카운터에서 1.1m로 감지되었습니다, 허용치 미설정","09:25에 공항 체크인 카운터에서 1.1m의 역방향 섞임이 발견되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"허용치 미설정, 20:42에 고객 3명이 병렬 정렬 후 1.1m 유지했습니다","20:42에 고객 3명이 포착되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 1.0m, 오전 9시 39분에 고객 2명이 흐트러짐 후 1.5m 유지했습니다","오전 9시 39분에 고객 2명이 1.5m의 흐트러짐이 포착되었습니다. 기준치 1.0m를 0.5m 상회하여 정렬 문제가 감지됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"고객 3명이 18:02에 동사무소에서 밀집 0.7m, 기준: 1.5m","고객 3명이 18:02에 동사무소에서 0.7m의 밀집이 발견되었습니다. 기준치 1.5m 내에서 양호한 정렬을 유지하고 있습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 향후 반복 발생 시 점검이 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"학생 2명이 오전 10시 55분에 2층 대기실에서 일정 방향 정렬 9초, 허용치 없음","학생 2명이 오전 10시 55분에 2층 대기실에서 관측되었습니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다.","줄 서기 및 대기열 정렬 상태 감지"
"호텔 체크인에서 23:26에 환자 2명이 밀집 9초, 기준 미설정","호텔 체크인에서 23:26에 환자 2명이 9초동안 밀집이 발견되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"볼링장에서 오전 8시 19분에 고객 4명이 병렬 정렬 3초, 기준 미설정","볼링장에서 오전 8시 19분에 고객 4명이 감지되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"정오 12시 42분에 승객 2명이 밀집하며 4초 유지했습니다, 허용치 미설정","정오 12시 42분에 승객 2명이 4초동안 밀집이 관측되었습니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다. 기준치가 설정되지 않은 구역입니다.","줄 서기 및 대기열 정렬 상태 감지"
"허용치 없음, 오전 5시 26분에 방문자 4명이 역방향 섞임 후 1.7m 유지했습니다","오전 5시 26분에 방문자 4명이 포착되었습니다. 모니터링을 유지해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"병렬 정렬이 20:07에 공연장 입구에서 0.8m로 감지되었습니다, 허용치 미설정","20:07에 공연장 입구에서 0.8m의 병렬 정렬이 확인되었습니다. 모니터링을 유지해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"방문자 2명이 오전 6시 31분에 C구역에서 밀집 2.1m, 허용치 없음","방문자 2명이 오전 6시 31분에 C구역에서 2.1m의 밀집이 포착되었습니다. 지속적인 관찰이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"허용치 없음, 밤 8시 0분에 방문자 2명이 밀집 후 6초 유지했습니다","밤 8시 0분에 방문자 2명이 6초동안 밀집이 포착되었습니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다. 모니터링을 유지해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"2층 대기실에서 자정 12시 14분에 고객 3명이 군집 2.3m, 기준: 2.7m","2층 대기실에서 자정 12시 14분에 고객 3명이 2.3m의 군집이 발견되었습니다. 측정값이 기준 2.7m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
"허용치 없음, 오후 5시 42분에 학생 2명이 병렬 정렬 후 3초 유지했습니다","오후 5시 42분에 학생 2명이 확인되었습니다. 기준치가 설정되지 않은 구역입니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"흐트러짐이 오전 6시 0분에 볼링장에서 10초로 감지되었습니다, 기준 12초","10초동안 흐트러짐이 오전 6시 0분에 볼링장에서 감지되었습니다. 기준치 12초 내에서 양호한 정렬을 유지하고 있습니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
"학생 5명이 오전 8시 48분에 ATM 앞에서 흐트러짐 2초, 기준: 2초","학생 5명이 오전 8시 48분에 ATM 앞에서 2초동안 흐트러짐이 감지되었습니다. 기준치 2초 내에서 양호한 정렬을 유지하고 있습니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
"오전 10시 46분에 학생 2명이 병렬 정렬하며 8초 유지했습니다, 기준 4초","오전 10시 46분에 학생 2명이 확인되었습니다. 기준 4초를 4초 초과하여 정렬 이상으로 판단됩니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"오전 8시 27분에 승객 5명이 밀집하며 2.4m 유지했습니다, 허용치 없음","오전 8시 27분에 승객 5명이 2.4m의 밀집이 관측되었습니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다. 기준치가 설정되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"방문자 3명이 15:42에 산책로에서 역방향 섞임 3초, 기준 미설정","방문자 3명이 15:42에 산책로에서 포착되었습니다. 기준치가 설정되지 않은 구역입니다.","줄 서기 및 대기열 정렬 상태 감지"
"저녁 11시 48분에 고객 4명이 밀집하며 6초 유지했습니다, 기준: 3초","저녁 11시 48분에 고객 4명이 6초동안 밀집이 확인되었습니다. 기준 3초를 3초 초과하여 정렬 이상으로 판단됩니다. 즉각적인 정렬 조치가 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"레스토랑 입구에서 자정 12시 27분에 방문자 2명이 역방향 섞임 2.0m, 기준 2.1m","레스토랑 입구에서 자정 12시 27분에 방문자 2명이 확인되었습니다. 측정값이 기준 2.1m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
"밀집이 밤 4시 12분에 공항 대기구역에서 2.9m로 감지되었습니다, 기준 1.3m","2.9m의 밀집이 밤 4시 12분에 공항 대기구역에서 감지되었습니다. 기준치 1.3m를 1.6m 상회하여 정렬 문제가 감지됩니다. 해당 행동은 비정상 정렬 상태로 평가됩니다. 즉각적인 정렬 조치가 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 미설정, 21:04에 학생 2명이 흐트러짐 후 10초 유지했습니다","21:04에 학생 2명이 10초동안 흐트러짐이 관측되었습니다. 기준치가 설정되지 않은 구역입니다.","줄 서기 및 대기열 정렬 상태 감지"
"역방향 섞임이 오전 3시 44분에 체육관 입구에서 1.7m로 감지되었습니다, 기준: 2.7m","오전 3시 44분에 체육관 입구에서 1.7m의 역방향 섞임이 발견되었습니다. 기준 2.7m 범위에서 정상 정렬 상태입니다. 지속 모니터링을 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"승객 2명이 밤 6시 30분에 매점 앞에서 병렬 정렬 2.3m, 기준 미설정","승객 2명이 밤 6시 30분에 매점 앞에서 관측되었습니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다.","줄 서기 및 대기열 정렬 상태 감지"
"승객 3명이 02:08에 도서관에서 밀집 10초, 기준 2초","승객 3명이 02:08에 도서관에서 10초동안 밀집이 확인되었습니다. 기준치 2초를 8초 상회하여 정렬 문제가 감지됩니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 없음, 오전 5시 57분에 방문자 3명이 밀집 후 2초 유지했습니다","오전 5시 57분에 방문자 3명이 2초동안 밀집이 포착되었습니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"외환은행에서 20:05에 환자 4명이 흐트러짐 1.7m, 허용치 없음","외환은행에서 20:05에 환자 4명이 1.7m의 흐트러짐이 확인되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"고객 3명이 오전 10시 18분에 동물원에서 군집 2.0m, 기준 2.9m","고객 3명이 오전 10시 18분에 동물원에서 2.0m의 군집이 감지되었습니다. 기준 2.9m 범위에서 정상 정렬 상태입니다. 지속적인 모니터링이 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"밤 7시 48분에 환자 2명이 밀집하며 2.7m 유지했습니다, 허용치 없음","밤 7시 48분에 환자 2명이 2.7m의 밀집이 확인되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 5초, 02:53에 승객 2명이 역방향 섞임 후 10초 유지했습니다","02:53에 승객 2명이 발견되었습니다. 기준 5초를 5초 초과하여 정렬 이상으로 판단됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"고객 2명이 06:19에 마사지샵에서 흐트러짐 1.2m, 기준: 1.0m","고객 2명이 06:19에 마사지샵에서 1.2m의 흐트러짐이 포착되었습니다. 측정된 정렬 상태가 기준치를 초과한 원인 분석이 필요합니다. 기준치 1.0m를 0.2m 상회하여 정렬 문제가 감지됩니다. 보안요원은 즉시 점검하세요.","줄 서기 및 대기열 정렬 상태 감지"
"흐트러짐이 09:47에 사회보험공단에서 6초로 감지되었습니다, 기준 9초","6초동안 흐트러짐이 09:47에 사회보험공단에서 감지되었습니다. 기준치 9초 내에서 양호한 정렬을 유지하고 있습니다. 지속 모니터링을 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"병렬 정렬이 저녁 1시 51분에 택배 집하장에서 0.8m로 감지되었습니다, 기준 없음","저녁 1시 51분에 택배 집하장에서 0.8m의 병렬 정렬이 확인되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"일정 방향 정렬이 오전 2시 24분에 어학원에서 2.2m로 감지되었습니다, 허용치 미설정","오전 2시 24분에 어학원에서 2.2m의 일정 방향 정렬이 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"방문자 4명이 23:35에 성당에서 병렬 정렬 1.2m, 허용치 없음","방문자 4명이 23:35에 성당에서 확인되었습니다. 기준치가 설정되지 않아 추가 판단이 불가한 상황입니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"방문자 2명이 07:50에 백화점에서 흐트러짐 10초, 기준 없음","방문자 2명이 07:50에 백화점에서 10초동안 흐트러짐이 관측되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준: 1.1m, 자정 12시 45분에 환자 2명이 병렬 정렬 후 2.1m 유지했습니다","자정 12시 45분에 환자 2명이 포착되었습니다. 기준 1.1m를 1.0m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.","줄 서기 및 대기열 정렬 상태 감지"
"밤 1시 31분에 학생 2명이 군집하며 7초 유지했습니다, 기준 10초","밤 1시 31분에 학생 2명이 7초동안 군집이 발견되었습니다. 기준 10초 범위에서 정상 정렬 상태입니다. 지속 모니터링을 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 없음, 오전 7시 46분에 환자 5명이 일정 방향 정렬 후 0.8m 유지했습니다","오전 7시 46분에 환자 5명이 감지되었습니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다.","줄 서기 및 대기열 정렬 상태 감지"
"오후 5시 51분에 고객 2명이 일정한 간격 유지하며 2초 유지했습니다, 기준: 6초","오후 5시 51분에 고객 2명이 포착되었습니다. 측정값이 기준 6초에 부합하여 정상 정렬로 평가됩니다. 지속 모니터링을 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"밤 6시 51분에 방문자 2명이 흐트러짐하며 7초 유지했습니다, 허용치 미설정","밤 6시 51분에 방문자 2명이 7초동안 흐트러짐이 확인되었습니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다. 지속적인 관찰이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"학생 3명이 오후 9시 58분에 펜션 접수처에서 일정한 간격 유지 2.0m, 허용치 없음","학생 3명이 오후 9시 58분에 펜션 접수처에서 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"방문자 4명이 오전 10시 16분에 대출상담센터에서 병렬 정렬 7초, 허용치 없음","방문자 4명이 오전 10시 16분에 대출상담센터에서 감지되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 2초, 오전 11시 31분에 환자 3명이 밀집 후 6초 유지했습니다","오전 11시 31분에 환자 3명이 6초동안 밀집이 감지되었습니다. 기준 2초를 4초 넘어서 비정상 정렬로 평가됩니다. 즉각적인 정렬 조치가 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"군집이 오전 1시 18분에 볼링장에서 0.6m로 감지되었습니다, 기준: 0.6m","0.6m의 군집이 오전 1시 18분에 볼링장에서 발견되었습니다. 정렬 상태에 대한 지속적인 모니터링이 필요합니다. 기준 0.6m 범위에서 정상 정렬 상태입니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
"골프장 클럽하우스에서 오전 11시 52분에 학생 2명이 병렬 정렬 4초, 기준 2초","골프장 클럽하우스에서 오전 11시 52분에 학생 2명이 발견되었습니다. 기준 2초를 2초 넘어서 비정상 정렬로 평가됩니다. 즉각적인 정렬 조치가 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 미설정, 21:27에 환자 3명이 군집 후 10초 유지했습니다","21:27에 환자 3명이 10초동안 군집이 감지되었습니다. 기준치가 설정되지 않은 구역입니다.","줄 서기 및 대기열 정렬 상태 감지"
"고객 2명이 오전 5시 44분에 스포츠센터에서 흐트러짐 10초, 기준: 8초","고객 2명이 오전 5시 44분에 스포츠센터에서 10초동안 흐트러짐이 확인되었습니다. 기준 8초를 2초 넘어서 비정상 정렬로 평가됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"환자 2명이 오전 2시 20분에 체육관 입구에서 병렬 정렬 6초, 기준: 5초","환자 2명이 오전 2시 20분에 체육관 입구에서 포착되었습니다. 기준 5초를 1초 넘어서 비정상 정렬로 평가됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"도서관에서 19:56에 고객 3명이 역방향 섞임 1.0m, 허용치 없음","도서관에서 19:56에 고객 3명이 확인되었습니다. 기준치가 설정되지 않아 추가 판단이 불가한 상황입니다. 상황을 계속 주시해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"영화관 매표소에서 저녁 11시 1분에 고객 4명이 군집 1.8m, 기준 0.8m","영화관 매표소에서 저녁 11시 1분에 고객 4명이 1.8m의 군집이 확인되었습니다. 기준 0.8m를 1.0m 초과하여 정렬 이상으로 판단됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 10초, 12:56에 학생 3명이 흐트러짐 후 8초 유지했습니다","12:56에 학생 3명이 8초동안 흐트러짐이 관측되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.","줄 서기 및 대기열 정렬 상태 감지"
"환자 5명이 06:36에 기차 승강장에서 일정한 간격 유지 0.9m, 기준 0.6m","환자 5명이 06:36에 기차 승강장에서 확인되었습니다. 기준 0.6m를 0.3m 넘어서 비정상 정렬로 평가됩니다. 측정된 정렬 상태가 기준치를 초과한 원인 분석이 필요합니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"밤 9시 1분에 승객 2명이 병렬 정렬하며 1.9m 유지했습니다, 기준 미설정","밤 9시 1분에 승객 2명이 확인되었습니다. 기준치가 설정되지 않아 추가 판단이 불가한 상황입니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 미설정, 22:57에 승객 3명이 병렬 정렬 후 0.5m 유지했습니다","22:57에 승객 3명이 확인되었습니다. 기준치가 설정되지 않은 구역입니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 미설정, 07:58에 방문자 4명이 흐트러짐 후 1.1m 유지했습니다","07:58에 방문자 4명이 1.1m의 흐트러짐이 발견되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"오전 11시 29분에 환자 2명이 일정 방향 정렬하며 2.3m 유지했습니다, 기준 미설정","오전 11시 29분에 환자 2명이 감지되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 모니터링을 유지해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"엘리베이터 앞에서 저녁 2시 39분에 환자 2명이 역방향 섞임 2.2m, 기준: 0.9m","엘리베이터 앞에서 저녁 2시 39분에 환자 2명이 포착되었습니다. 기준치 0.9m를 1.3m 상회하여 정렬 문제가 감지됩니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 보안요원은 즉시 점검하세요.","줄 서기 및 대기열 정렬 상태 감지"
"역방향 섞임이 20:34에 은행 본점에서 3.0m로 감지되었습니다, 기준: 2.3m","20:34에 은행 본점에서 3.0m의 역방향 섞임이 확인되었습니다. 기준치 2.3m를 0.7m 상회하여 정렬 문제가 감지됩니다. 보안요원의 즉시 점검이 필요합니다.","줄 서기 및 대기열 정렬 상태 감지"
"오후 7시 43분에 방문자 4명이 일정 방향 정렬하며 3초 유지했습니다, 기준 미설정","오후 7시 43분에 방문자 4명이 발견되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"흐트러짐이 오전 8시 35분에 서비스센터에서 6초로 감지되었습니다, 기준 10초","6초동안 흐트러짐이 오전 8시 35분에 서비스센터에서 감지되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 향후 반복 발생 시 점검이 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준: 2초, 23:55에 방문자 2명이 병렬 정렬 후 2초 유지했습니다","23:55에 방문자 2명이 감지되었습니다. 기준치 2초 내에서 양호한 정렬을 유지하고 있습니다. 해당 구역의 대기열 관리 상태를 점검해야 합니다. 지속적인 모니터링이 권장됩니다.","줄 서기 및 대기열 정렬 상태 감지"
"보건소에서 18:32에 고객 2명이 흐트러짐 8초, 기준 없음","보건소에서 18:32에 고객 2명이 8초동안 흐트러짐이 발견되었습니다. 모니터링을 유지해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"오후 1시 55분에 방문자 3명이 흐트러짐하며 5초 유지했습니다, 기준 없음","오후 1시 55분에 방문자 3명이 5초동안 흐트러짐이 관측되었습니다. 기준치가 설정되지 않아 정상 여부 판단이 어려운 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"흐트러짐이 오후 3시 52분에 레스토랑 입구에서 8초로 감지되었습니다, 허용치 없음","8초동안 흐트러짐이 오후 3시 52분에 레스토랑 입구에서 관측되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 모니터링을 유지해주세요.","줄 서기 및 대기열 정렬 상태 감지"
"전시관에서 15:20에 고객 2명이 역방향 섞임 9초, 기준 미설정","전시관에서 15:20에 고객 2명이 관측되었습니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다.","줄 서기 및 대기열 정렬 상태 감지"
"기준 없음, 05:06에 방문자 2명이 일정한 간격 유지 후 10초 유지했습니다","05:06에 방문자 2명이 포착되었습니다. 기준이 정의되지 않아 추가 판단이 불가한 상황입니다. 기준치가 설정되지 않아 추가 판단이 불가한 상황입니다.","줄 서기 및 대기열 정렬 상태 감지"
"환자 3명이 14:54에 지하철 개찰구에서 일정한 간격 유지 2.1m, 허용치 없음","환자 3명이 14:54에 지하철 개찰구에서 포착되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 허용 기준이 미설정되어 즉각적 조치 판단이 불가합니다.","줄 서기 및 대기열 정렬 상태 감지"
