"Input","Output","Domain"
"19:39 창고 신원미상자 5명 14초간 출입, 표준 12초","19:39 창고에서 신원미상자 5명이 14초간 출입하고 있습니다. 해당 구역을 기본적으로 점검해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"오피스텔 오전 6시 43분 미확인 인물 4명 29초간 체류, 허용 기준 18초","오피스텔에서 미확인 인물 4명이 오전 6시 43분 29초간 침입을 시도하고 있습니다. 출입 통제를 강화해주세요.","폐쇄시간 무단 출입 감지"
"병원 엘리베이터 00:27 신원미상자 5명 30초간 침입, 허용 기준 20초","병원에서 신원미상자 5명이 00:27 30초간 체류하는 것이 확인되었습니다. 허용 기준 20초를 10초 초과하여 위험 상태로 판단됩니다. 출입 통제를 강화해주세요.","폐쇄시간 무단 출입 감지"
"호텔 주차장에서 신원미상자 3명이 02:21 32초간 출입하고 있습니다, 평상시 37초","호텔에서 신원미상자 3명이 02:21 32초간 침입을 시도하고 있습니다. 평상시 37초 내에서 기본적인 경계 활동이 필요합니다.","폐쇄시간 무단 출입 감지"
"신원미상자 3명 오전 3시 38분 치과 접수실 22초간 체류, 표준 14초","신원미상자 3명이 오전 3시 38분 치과에서 22초간 머물렀습니다. 표준 14초를 8초 초과하여 동일한 문제가 다시 발생할 가능성이 높습니다. 24시간 이내 유사한 보안 이슈가 발생할 수 있습니다. 24시간 이내 경비원을 추가 배치해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"새벽 12시 20분 아파트 외부인 3명 39초간 침입, 표준 36초","새벽 12시 20분 아파트에서 외부인 3명이 39초간 접근했습니다. 표준 36초보다 3초 더 머물러 약간의 주의가 필요한 상태로 판단됩니다. 상황을 지속적으로 모니터링해주세요.","폐쇄시간 무단 출입 감지"
"행인 3명 오후 10시 01분 창고 적재실 53초간 체류, 정상 기준 47초","행인 3명이 오후 10시 01분 창고에서 53초간 출입했습니다. 정상 기준 47초를 6초 초과하여 주의가 필요한 것으로 판단됩니다. 해당 구역을 점검해주세요.","폐쇄시간 무단 출입 감지"
"신원미상자 1명 오후 9시 43분 병원 41초간 침입, 평상시 28초","신원미상자 1명이 오후 9시 43분 병원에서 41초간 진입을 시도하고 있습니다. 평상시 28초를 13초나 넘어서 위험이 감지되었습니다. 출입 통제를 강화해주세요.","폐쇄시간 무단 출입 감지"
"오피스텔 입구 오전 4시 08분 침입자 5명 13초간 침입, 표준 12초","오피스텔에서 침입자 5명이 오전 4시 08분 13초간 침입을 시도하고 있습니다. 표준 12초보다 1초 더 머물러 경미한 기준 초과로 확인되었습니다. 해당 구역을 기본적으로 점검해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"신원미상자 5명이 20:50 공장 사무실에서 64초간 침입하고 있습니다, 허용 기준 60초","신원미상자 5명이 20:50 공장에서 64초간 접근해 온 것으로 나타났습니다. 허용 기준 60초보다 4초 더 머물러 주의가 필요한 것으로 판단됩니다. 보안 담당자가 현장을 확인해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"신원미상자 2명 새벽 12시 22분 병원 대기실 33초간 침입, 허용 기준 31초","신원미상자 2명이 새벽 12시 22분 병원에서 33초간 출입했습니다. 허용 기준 31초를 2초 초과하여 오늘 늦은 시간에 재침입 가능성이 높습니다. 오늘 늦은 시간 보안 시스템을 점검해주세요.","폐쇄시간 무단 출입 감지"
"미확인 인물 4명이 21:22 연구소에서 21초간 출입하고 있습니다, 기준값 25초","미확인 인물 4명이 21:22 연구소에서 21초간 출입했습니다. 기준값 25초 내에서 기본적인 경계 활동이 필요합니다.","폐쇄시간 무단 출입 감지"
"오전 6시 57분 호텔 엘리베이터 행인 1명 40초간 출입, 표준 27초","오전 6시 57분 호텔에서 행인 1명이 40초간 머물러 있는 것이 감지되었습니다. 표준 27초를 13초나 넘어서 위험한 상태로 평가되었습니다. 현장 보안 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"아파트에서 행인 4명이 오전 4시 42분 31초간 체류하고 있습니다, 정상 기준 20초","아파트에서 행인 4명이 오전 4시 42분 31초간 활동하는 것이 확인되었습니다. 정상 기준 20초를 11초나 넘어서 위험이 감지되었습니다. 경계 강화가 필요한 상황입니다. 경비원이 현장 확인을 실시해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"유치원 오전 6시 57분 침입자 5명 49초간 체류, 허용 기준 44초","유치원에서 침입자 5명이 오전 6시 57분 49초간 침입을 시도하고 있습니다. 허용 기준 44초보다 5초 더 머물러 경계가 필요한 것으로 나타났습니다. 기본 대응을 해야 하는 상황입니다. 보안 담당자가 현장을 확인해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"00:14 연구소 침입자 2명 39초간 침입, 기준값 26초","00:14 연구소에서 침입자 2명의 39초간 침입 시도가 감지되었습니다. 기준값 26초를 13초나 넘어서 경계 상태로 확인되었습니다. 보안 시스템 점검과 감시 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"신원미상자 2명 오전 6시 08분 연구소 44초간 출입, 표준 43초","신원미상자 2명이 오전 6시 08분 연구소에서 44초간 활동하는 것이 포착되었습니다. 표준 43초보다 1초 더 머물러 경미한 기준 초과로 확인되었습니다. 작은 차이가 확인된 상황입니다. 현재 상황을 주의 깊게 관찰해주세요.","폐쇄시간 무단 출입 감지"
"의심 인물 2명 01:20 호텔 출입구 17초간 침입, 허용 기준 7초","의심 인물 2명이 01:20 호텔에서 17초간 침입을 시도하고 있습니다. 즉시 현장 점검을 실시해주세요.","폐쇄시간 무단 출입 감지"
"오전 5시 06분 학교 강당에서 신원미상자 2명이 15초간 침입하고 있습니다, 표준 7초","오전 5시 06분 학교에서 신원미상자 2명의 15초간 움직임이 관찰되었습니다. 표준 7초를 8초 초과하여 위험이 감지되었습니다. 즉시 현장 점검을 실시해주세요.","폐쇄시간 무단 출입 감지"
"신원미상자 1명 오후 7시 05분 유치원 10초간 출입, 일반 기준 9초","신원미상자 1명이 오후 7시 05분 유치원에서 10초간 머물고 있습니다. 현재 상황을 주의 깊게 관찰해주세요.","폐쇄시간 무단 출입 감지"
"오전 5시 15분 상점 진열실 외부인 5명 14초간 출입, 평상시 9초","오전 5시 15분 상점에서 외부인 5명이 14초간 머물러 있는 상황입니다. 해당 구역을 점검해주세요.","폐쇄시간 무단 출입 감지"
"치과 21:23 행인 4명 12초간 체류, 허용 기준 10초","치과에서 행인 4명이 21:23 12초간 체류 중인 것으로 파악되었습니다. 허용 기준 10초보다 2초 더 머물러 약간의 주의가 필요한 상태로 판단됩니다. 현재 상황을 주의 깊게 관찰해주세요.","폐쇄시간 무단 출입 감지"
"마트 출입구에서 외부인 3명이 오전 1시 00분 15초간 출입하고 있습니다, 평상시 7초","마트에서 외부인 3명이 오전 1시 00분 15초간 체류 중인 것으로 파악되었습니다. 평상시 7초를 8초 초과하여 위험이 감지되었습니다. 보안 시스템 점검과 감시 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"01:16 공장 사무실에서 의심 인물 3명이 15초간 체류하고 있습니다, 평상시 20초","01:16 공장에서 의심 인물 3명이 15초간 머물러 있는 상황입니다. 평상시 20초 내에서 기본적인 경계 활동을 계속해주세요.","폐쇄시간 무단 출입 감지"
"오전 5시 42분 학교 신원미상자 2명 41초간 체류, 평상시 38초","오전 5시 42분 학교에서 신원미상자 2명이 41초간 접근했습니다. 평상시 38초보다 3초 더 머물러 약간의 주의가 필요한 상태로 판단됩니다. 현재 상황을 주의 깊게 관찰해주세요.","폐쇄시간 무단 출입 감지"
"23:17 유치원 놀이터에서 외부인 2명이 35초간 침입하고 있습니다, 정상 기준 24초","23:17 유치원에서 외부인 2명이 35초간 출입하고 있습니다. 정상 기준 24초를 11초나 넘어서 위험이 감지되었습니다. 담당팀의 현장 출동이 필요합니다.","폐쇄시간 무단 출입 감지"
"오후 9시 27분 학교 침입자 4명 52초간 체류, 평상시 40초","오후 9시 27분 학교에서 침입자 4명의 52초간 침입 시도가 감지되었습니다. 평상시 40초를 12초나 넘어서 경고 상태로 분류됩니다. 경고 상황으로 판단되는 상황입니다. 담당팀의 현장 출동이 필요합니다.","폐쇄시간 무단 출입 감지"
"마트에서 무단침입자 1명이 00:01 54초간 출입하고 있습니다, 기준값 52초","마트에서 무단침입자 1명이 00:01 54초간 침입을 시도하고 있습니다. 기준값 52초보다 2초 더 머물러 경미한 기준 초과로 확인되었습니다. 약간의 주의 깊은 관찰이 필요한 상황입니다. 상황을 지속적으로 모니터링해주세요.","폐쇄시간 무단 출입 감지"
"00:06 학교 침입자 1명 52초간 체류, 정상 기준 39초","00:06 학교에서 침입자 1명이 52초간 침입을 시도 중입니다. 정상 기준 39초를 13초나 넘어서 경고가 발령되었습니다. 경비원이 현장 확인을 실시해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"오피스텔 로비에서 신원미상자 1명이 22:05 43초간 침입하고 있습니다, 표준 31초","오피스텔에서 신원미상자 1명이 22:05 43초간 접근했습니다. 표준 31초를 12초나 넘어서 경계 상태로 확인되었습니다. 보안 시스템 점검과 감시 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"무단침입자 1명 오전 2시 32분 마트 25초간 체류, 기준값 24초","무단침입자 1명이 오전 2시 32분 마트에서 25초간 머물렀습니다. 일반적인 보안 절차를 유지해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"오피스텔 입구에서 미확인 인물 5명이 오전 2시 08분 17초간 침입하고 있습니다, 기준값 12초","오피스텔에서 미확인 인물 5명이 오전 2시 08분 17초간 머물렀습니다. 기준값 12초보다 5초 더 머물러 주의가 요구되는 상태입니다. 상황 점검을 위해 현장에 가주세요.","폐쇄시간 무단 출입 감지"
"유치원 놀이터 23:14 의심 인물 3명 65초간 출입, 평상시 54초","유치원에서 의심 인물 3명이 23:14 65초간 머물렀습니다. 평상시 54초를 11초나 넘어서 경계 상태로 확인되었습니다. 강화된 대응이 필요한 상황입니다. 경비원이 현장 확인을 실시해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"상점 창고에서 무단침입자 1명이 오전 6시 49분 10초간 출입하고 있습니다, 평상시 9초","창고에서 무단침입자 1명이 오전 6시 49분 10초간 머물렀습니다. 평상시 9초보다 1초 더 머물러 기준을 약간 넘은 것으로 나타났습니다. 경미한 기준 초과 상황입니다. 일반적인 보안 절차를 유지해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"무단침입자 4명이 22:01 마트 계산대에서 16초간 출입하고 있습니다, 일반 기준 13초","무단침입자 4명이 22:01 마트에서 16초간 진입을 시도하고 있습니다. 일반 기준 13초보다 3초 더 머물러 작은 차이가 확인되었습니다. 추가적인 관찰이 필요한 상황입니다.","폐쇄시간 무단 출입 감지"
"무단침입자 3명 04:46 호텔 61초간 출입, 평상시 51초","무단침입자 3명이 04:46 호텔에서 61초간 활동하는 것이 포착되었습니다. 경비원이 현장 확인을 실시해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"연구소에서 행인 2명이 08:29 25초간 체류하고 있습니다, 일반 기준 21초","연구소에서 행인 2명이 08:29 25초간 체류하는 것이 확인되었습니다. 일반 기준 21초보다 4초 더 머물러 주의가 필요한 것으로 판단됩니다. 상황 점검을 위해 현장에 가주세요.","폐쇄시간 무단 출입 감지"
"공장 22:24 신원미상자 3명 55초간 체류, 표준 51초","공장에서 신원미상자 3명이 22:24 55초간 체류 중인 것으로 파악되었습니다. 표준 51초보다 4초 더 머물러 주의가 요구되는 상태입니다. 해당 구역을 점검해주세요.","폐쇄시간 무단 출입 감지"
"아파트 주차장 오후 10시 44분 행인 3명 19초간 체류, 평상시 15초","아파트에서 행인 3명이 오후 10시 44분 19초간 대기하는 것이 발견되었습니다. 평상시 15초보다 4초 더 머물러 경계가 필요한 것으로 나타났습니다. 적절한 대응이 필요한 상황입니다. 보안 담당자가 현장을 확인해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"침입자 2명 오전 4시 19분 약국 22초간 체류, 기준값 20초","침입자 2명이 오전 4시 19분 약국에서 22초간 진입을 시도하고 있습니다. 기준값 20초보다 2초 더 머물러 작은 차이가 확인되었습니다. 경미한 기준 초과 상황입니다. 해당 구역을 기본적으로 점검해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"오전 3시 46분 상점 창고 외부인 1명 20초간 침입, 표준 17초","오전 3시 46분 창고에서 외부인 1명이 20초간 접근했습니다. 표준 17초보다 3초 더 머물러 약간의 주의가 필요한 상태로 판단됩니다. 기준을 약간 넘어선 상황입니다. 일반적인 보안 절차를 유지해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"새벽 12시 46분 공장에서 신원미상자 3명이 49초간 침입하고 있습니다, 일반 기준 38초","새벽 12시 46분 공장에서 신원미상자 3명의 49초간 침입 시도가 감지되었습니다. 일반 기준 38초를 11초나 넘어서 경고가 발령되었습니다. 경비원이 현장 확인을 실시해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"신원미상자 3명 23:13 치과 29초간 침입, 평상시 25초","신원미상자 3명이 23:13 치과에서 29초간 접근해 온 것으로 나타났습니다. 평상시 25초보다 4초 더 머물러 주의가 요구되는 상태입니다. 주의 상황으로 판단되는 상황입니다. 보안 담당자가 현장을 확인해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"행인 3명 오전 7시 24분 유치원 39초간 침입, 평상시 38초","행인 3명이 오전 7시 24분 유치원에서 39초간 진입을 시도하고 있습니다. 평상시 38초를 1초 초과하여 내일 비슷한 시간에 재침입 가능성이 높습니다. 내일 오후 시간대 출입 통제를 점검해주세요.","폐쇄시간 무단 출입 감지"
"공장 복도에서 외부인 2명이 오전 4시 54분 41초간 침입하고 있습니다, 정상 기준 44초","공장에서 외부인 2명이 오전 4시 54분 41초간 출입을 시도하고 있습니다. 정상 기준 44초 내에서 특별한 조치는 필요하지 않습니다.","폐쇄시간 무단 출입 감지"
"약국 입구 오전 4시 30분 행인 2명 23초간 침입, 허용 기준 18초","약국에서 행인 2명이 오전 4시 30분 23초간 머물렀습니다. 허용 기준 18초를 5초 초과하여 반복적인 침입 시도가 우려됩니다. 내일 같은 장소에서 비슷한 문제가 생길 수 있습니다. 오늘 늦은 시간 보안 시스템을 점검해주세요.","폐쇄시간 무단 출입 감지"
"창고 입구 20:02 무단침입자 1명 37초간 출입, 일반 기준 25초","창고에서 무단침입자 1명이 20:02 37초간 출입을 시도하고 있습니다. 일반 기준 25초를 12초나 넘어서 위험이 감지되었습니다. 담당팀의 현장 출동이 필요합니다.","폐쇄시간 무단 출입 감지"
"오후 8시 17분 치과에서 미확인 인물 4명이 12초간 침입하고 있습니다, 표준 7초","오후 8시 17분 치과에서 미확인 인물 4명이 12초간 체류했습니다. 표준 7초를 5초 초과하여 유사한 침입 시도가 재발할 것으로 보입니다. 내일 오전 경비 순찰 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"상점에서 침입자 3명이 오전 3시 58분 65초간 출입하고 있습니다, 정상 기준 53초","상점에서 침입자 3명이 오전 3시 58분 65초간 침입을 시도하고 있습니다. 정상 기준 53초를 12초나 넘어서 위험이 감지되었습니다. 보안 시스템 점검과 감시 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"창고 출입문 오전 1시 19분 신원미상자 3명 55초간 체류, 기준값 41초","창고에서 신원미상자 3명이 오전 1시 19분 55초간 체류하는 것이 확인되었습니다. 기준값 41초를 14초나 넘어서 위험한 상태로 평가되었습니다. 경고 수준의 대응이 필요한 상황입니다. 보안 시스템 점검과 감시 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"23:45 상점 입구 신원미상자 1명 18초간 침입, 표준 15초","23:45 상점에서 신원미상자 1명이 18초간 출입하고 있습니다. 표준 15초보다 3초 더 머물러 기준을 약간 넘은 것으로 나타났습니다. 일반적인 보안 절차를 유지해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"오전 7시 43분 창고 외부인 2명 9초간 출입, 표준 8초","오전 7시 43분 창고에서 외부인 2명이 9초간 접근했습니다. 표준 8초보다 1초 더 머물러 경미한 기준 초과로 확인되었습니다. 약간의 주의 깊은 관찰이 필요한 상황입니다. 추가적인 관찰이 필요한 상황입니다.","폐쇄시간 무단 출입 감지"
"미확인 인물 1명이 오전 3시 33분 학교 복도에서 44초간 침입하고 있습니다, 표준 36초","미확인 인물 1명이 오전 3시 33분 학교에서 44초간 출입했습니다. 표준 36초를 8초 초과하여 위험 상태로 판단됩니다. 강화된 대응이 필요한 상황입니다. 보안 시스템 점검과 감시 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"창고 적재실 22:21 행인 1명 44초간 침입, 허용 기준 32초","창고에서 행인 1명이 22:21 44초간 체류하는 것이 확인되었습니다. 담당팀의 현장 출동이 필요합니다.","폐쇄시간 무단 출입 감지"
"의심 인물 4명 07:10 병원 복도 26초간 출입, 평상시 24초","의심 인물 4명이 07:10 병원에서 26초간 접근해 온 것으로 나타났습니다. 평상시 24초를 2초 초과하여 내일 오후 시간대에 비슷한 침입 시도가 있을 것으로 예상됩니다. 이 시간대를 집중 관찰해주세요.","폐쇄시간 무단 출입 감지"
"마트 출입구 오전 9시 55분 신원미상자 1명 31초간 체류, 일반 기준 26초","마트에서 신원미상자 1명이 오전 9시 55분 31초간 체류하는 것이 확인되었습니다. 일반 기준 26초보다 5초 더 머물러 주의가 필요한 것으로 판단됩니다. 보안 담당자가 현장을 확인해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"마트 매장 01:53 의심 인물 4명 43초간 출입, 허용 기준 40초","마트에서 의심 인물 4명이 01:53 43초간 접근했습니다. 허용 기준 40초를 3초 초과하여 이 시간대에 지속적인 문제가 예상됩니다. 몇 시간 후를 위한 경비원 추가 배치가 필요합니다.","폐쇄시간 무단 출입 감지"
"신원미상자 2명이 오후 9시 51분 연구소 출입구에서 25초간 체류하고 있습니다, 허용 기준 12초","신원미상자 2명이 오후 9시 51분 연구소에서 25초간 머물고 있습니다. 출입 통제를 강화해주세요.","폐쇄시간 무단 출입 감지"
"행인 3명이 04:03 아파트에서 32초간 출입하고 있습니다, 평상시 19초","행인 3명이 04:03 아파트에서 32초간 활동하는 것이 포착되었습니다. 평상시 19초를 13초나 넘어서 경계 상태로 확인되었습니다. 강화된 대응이 필요한 상황입니다. 즉시 현장 점검을 실시해주세요.","폐쇄시간 무단 출입 감지"
"침입자 1명 오전 3시 56분 오피스텔 44초간 체류, 평상시 41초","침입자 1명이 오전 3시 56분 오피스텔에서 44초간 침입을 시도하고 있습니다. 평상시 41초를 3초 초과하여 내일 오후 시간대에 비슷한 침입 시도가 있을 것으로 예상됩니다. 해당 구역을 집중 감시해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
"연구소 복도에서 의심 인물 4명이 오후 9시 11분 55초간 침입하고 있습니다, 평상시 54초","연구소에서 의심 인물 4명이 오후 9시 11분 55초간 대기하는 것이 발견되었습니다. 현재 상황을 주의 깊게 관찰해주세요.","폐쇄시간 무단 출입 감지"
"아파트 새벽 12시 12분 신원미상자 1명 36초간 침입, 평상시 35초","아파트에서 신원미상자 1명이 새벽 12시 12분 36초간 체류하는 것이 확인되었습니다. 평상시 35초를 1초 초과하여 비슷한 시간에 동일한 문제가 발생할 가능성이 높습니다. 24시간 동안 경비 순찰 강화가 필요합니다.","폐쇄시간 무단 출입 감지"
"창고 A동 07:23 침입자 3명 40초간 출입, 정상 기준 33초","창고에서 침입자 3명이 07:23 40초간 활동하는 것이 확인되었습니다. 정상 기준 33초를 7초 초과하여 주의가 요구되는 상태입니다. 보안 담당자가 현장을 확인해주시기 바랍니다.","폐쇄시간 무단 출입 감지"
