Input,Output,Domain
"학교 화학실험실 불꽃 2초 07:29, 임계값 4초","안전 범위 내에서 학교 화학실험실 불꽃이 2초간 나타났습니다. 07시 29분 임계값 4초보다 2초 적어 정상 상황으로 판단됩니다. 담당 교사는 실험 기구와 화학물질 보관 상태만 확인하면 되고, 이후 3초 이상 감지되면 실험실 종합 안전 점검을 진행하세요.",연기 및 화염 감지
"펜션 바베큐장에서 연기·불꽃이 7초간 동시 발견되었습니다. 오전 10시 51분이며 기준은 미설정입니다.","바베큐 시설 특성상 자연스러운 현상으로 연기와 불꽃이 7초간 동시 발생했습니다. 오전 10시 51분 기준이 미설정된 상황이지만 일반적인 조리 과정으로 보입니다. 펜션 관리자가 바베큐 장비 상태를 확인하고, 향후 12초 이상 지속되면 사용을 일시 중단하시기 권합니다.",연기 및 화염 감지
"공연장 무대 뒤편 연기 9초 지속 20:13, 허용치 5초","위험 수준에 도달한 공연장 무대 뒤편 연기가 9초간 지속됐습니다. 허용치 5초를 4초 초과해 20시 13분부터 즉시 공연 중단하고 관객 대피를 실시하십시오. 소방팀 출동 요청 후 추가 10초 이상 감지되면 공연장 전체 대피 절차를 시행하세요.",연기 및 화염 감지
"카페 야외석에서 화염이 3초간 있었습니다. 오후 5시 42분이며 임계값은 없습니다.","임계값이 설정되지 않은 카페 야외석에서 3초간 화염이 나타났습니다. 오후 5시 42분 현재 즉시 위험하지 않은 상황이지만, 카페 직원이 전기 시설을 확인하십시오. 향후 6초 이상 재발하면 해당 구역 이용을 일시 중단해 주세요.",연기 및 화염 감지
"공장 용접작업장 불꽃 6초 감지 08:04, 기준 2초","기준 2초를 4초 초과한 공장 용접작업장에서 불꽃이 6초간 감지됐습니다. 오전 8시 4분부터 현장 관리자가 용접 장비 상태를 점검하고 작업 안전성을 확인하십시오. 동일한 수준으로 재발 시 해당 구역 용접 작업을 중단하시기 권합니다.",연기 및 화염 감지
"아파트 옥상에서 연기가 4초간 포착되었습니다. 오후 7시 35분이며 기준은 없습니다.","기준이 설정되지 않은 아파트 옥상에서 오후 7시 35분 연기가 4초간 발생했습니다. 즉시 위험한 수준은 아니지만 주민 안전을 위해 관리사무소에서 옥상 시설 점검을 실시하십시오. 향후 7초 이상 지속 시 해당 구역 출입을 일시 제한하시기 권합니다.",연기 및 화염 감지
"노래방 개인실 연기·화염 동시 8초 관찰 21:45, 임계값 없음","밀폐 공간 특성상 위험 요소가 높은 노래방 개인실에서 연기와 화염이 8초간 동시 발생했습니다. 21시 45분 임계값이 설정되지 않았지만 즉시 해당 룸 이용을 중단하십시오. 환기 시설 점검 후 추가 10초 이상 감지되면 노래방 전체 운영 중단을 검토하세요.",연기 및 화염 감지
"양로원 식당 불꽃 2초 발생 새벽 6시 31분, 허용치 4초","안전 범위 내에서 양로원 식당에 불꽃이 2초간 나타났습니다. 새벽 6시 31분 허용치 4초보다 2초 적어 정상 상황으로 판단됩니다. 어르신 안전을 위해 식당 조리 시설을 확인하고, 향후 3초 이상 감지 시 종합 안전 점검을 시행하십시오.",연기 및 화염 감지
"펜션에서 연기가 9초간 관측되었습니다. 오전 10시 04분이며 기준은 2초입니다.","위험 수준에 도달한 펜션에서 연기가 9초간 지속됐습니다. 기준 2초를 7초 초과해 오전 10시 4분부터 즉시 펜션 관리자가 출동하고 투숙객 안전을 확인하십시오. 추가 12초 이상 감지되면 펜션 전체 대피 절차를 시행하세요.",연기 및 화염 감지
"13:27 세탁소 내부 화염·불꽃 동시 3초, 기준 미설정","세탁 장비 특성을 고려할 때 화염과 불꽃이 3초간 동시 발생한 상황입니다. 13시 27분 기준이 미설정된 상태이지만 세탁소 운영자가 기계 상태를 점검하십시오. 향후 6초 이상 지속되면 해당 장비 사용을 일시 중단하시기 권합니다.",연기 및 화염 감지
"동물병원 수술실에서 불꽃이 4초간 지속되었습니다. 오후 4시 58분이며 임계값은 6초입니다.","정상 범위 내에서 동물병원 수술실 불꽃이 4초간 발생했습니다. 오후 4시 58분 임계값 6초보다 2초 적어 안전한 상황으로 판단됩니다. 수술 장비 보호를 위해 의료 기기 상태를 확인하고, 향후 5초 이상 감지 시 전기 안전 점검을 실시하십시오.",연기 및 화염 감지
"빌딩 지하주차장 연기 5초 발견 09:13, 허용치 없음","허용치가 설정되지 않은 빌딩 지하주차장에서 09시 13분 연기가 5초간 발견됐습니다. 즉시 위험하지는 않지만 밀폐된 지하 공간 특성상 주차장 관리팀이 환기 시설 점검을 실시하십시오. 향후 8초 이상 지속되면 해당 구역 출입을 일시 통제하세요.",연기 및 화염 감지
"모텔 복도에서 화염·연기가 7초간 동시 감지되었습니다. 새벽 1시 37분이며 기준은 3초입니다.","위험 상황 발생으로 모텔 복도에서 화염과 연기가 7초간 동시 나타났습니다. 기준 3초를 4초 초과해 새벽 1시 37분부터 투숙객 안전 확인이 시급합니다. 모텔 관리자가 즉시 출동하여 복도 점검 후 추가 감지 시 건물 전체 대피를 검토하십시오.",연기 및 화염 감지
"약국 불꽃 3초 관찰 15:41, 임계값 8초","안전 범위 내에서 약국에 불꽃이 3초간 관찰됐습니다. 15시 41분 임계값 8초보다 5초 적어 정상 상황으로 판단됩니다. 의약품 보관 안전을 위해 전기 시설을 확인하고, 향후 6초 이상 감지 시 약국 안전 점검을 시행하세요.",연기 및 화염 감지
"드라이브스루에서 연기가 6초간 발생했습니다. 오후 7시 29분이며 허용치는 없습니다.","허용치가 설정되지 않은 드라이브스루에서 오후 7시 29분 연기가 6초간 발생했습니다. 즉시 위험하지는 않지만 매장 직원이 주방 조리 시설과 환기 장비를 점검하십시오. 향후 9초 이상 지속되면 드라이브스루 운영을 일시 중단하시기 권합니다.",연기 및 화염 감지
"찜질방 휴게실 화염·연기 동시 8초 16:06, 기준 1초","극도로 위험한 수준에 도달한 찜질방 휴게실에서 화염과 연기가 8초간 동시 발생했습니다. 기준 1초를 7초 초과해 16시 6분부터 즉시 찜질방 운영을 중단하고 전체 고객 대피를 실시하십시오. 소방대 출동 요청 후 추가 10초 이상 감지되면 인근 건물까지 대피 범위를 확대하세요.",연기 및 화염 감지
"영화관에서 불꽃이 5초간 지속되었습니다. 오후 9시 15분이며 허용치는 없습니다.","허용치가 설정되지 않은 영화관에서 오후 9시 15분 불꽃이 5초간 지속됐습니다. 즉시 위험하지는 않지만 극장 직원이 조명 시설과 음향 장비를 점검하십시오. 향후 8초 이상 재발하면 해당 상영관 운영을 일시 중단하시기 권합니다.",연기 및 화염 감지
"공항 면세점 연기 9초 포착 22:41, 임계값 6초","위험 수준에 도달한 공항 면세점에서 연기가 9초간 포착됐습니다. 임계값 6초를 3초 초과해 22시 41분부터 공항 보안팀이 즉시 출동하여 해당 매장을 임시 폐쇄하십시오. 추가 12초 이상 감지되면 공항 터미널 일부 구역 통제를 검토하세요.",연기 및 화염 감지
"치과 화염·불꽃 동시 2초 08:52, 기준 4초","정상 범위 내에서 치과에 화염과 불꽃이 2초간 동시 나타났습니다. 오전 8시 52분 기준 4초보다 2초 적어 안전한 상황으로 판단됩니다. 치과 장비 보호를 위해 의료 기기와 조명 시설을 확인하고, 향후 3초 이상 감지 시 전기 안전 점검을 시행하십시오.",연기 및 화염 감지
"공원 산책로에서 연기가 4초간 관찰되었습니다. 오전 6시 45분이며 허용치는 없습니다.","허용치가 설정되지 않은 공원 산책로에서 오전 6시 45분 연기가 4초간 관찰됐습니다. 즉시 위험하지는 않지만 공원 관리사무소에서 산책로 주변 시설을 점검하십시오. 향후 7초 이상 지속되면 해당 구간 출입을 일시 제한하시기 권합니다.",연기 및 화염 감지
"백화점 식품매장 불꽃 8초 14:28, 기준 3초","위험 수준에 도달한 백화점 식품매장에서 불꽃이 8초간 발생했습니다. 기준 3초를 5초 초과해 14시 28분부터 즉시 매장 운영을 중단하고 고객 안전 대피를 실시하십시오. 소방팀 출동 요청 후 추가 10초 이상 감지되면 백화점 전체 대피를 검토하세요.",연기 및 화염 감지
"공장 창고에서 화염이 6초간 지속되었습니다. 새벽 2시 15분이며 기준은 미설정입니다.","기준이 미설정된 공장 창고에서 새벽 2시 15분 화염이 6초간 지속됐습니다. 즉시 위험하지는 않지만 야간 관리자가 창고 내 전기 시설과 보관 물품을 점검하십시오. 향후 10초 이상 지속되면 창고 운영을 일시 중단하시기 권합니다.",연기 및 화염 감지
"마트 연기·불꽃 동시 7초 관찰 16:12, 임계값 5초","위험 상황 발생으로 마트에서 연기와 불꽃이 7초간 동시 관찰됐습니다. 임계값 5초를 2초 초과해 16시 12분부터 즉시 마트 직원이 현장 확인하고 해당 구역 출입을 제한하십시오. 추가 10초 이상 감지되면 마트 전체 대피를 검토하세요.",연기 및 화염 감지
"호텔 연회장에서 화염이 3초간 포착되었습니다. 19시 33분이며 허용치는 없습니다.","허용치가 설정되지 않은 호텔 연회장에서 19시 33분 화염이 3초간 포착됐습니다. 즉시 위험하지는 않지만 호텔 직원이 연회장 조명과 전기 시설을 점검하십시오. 향후 6초 이상 재발하면 연회장 이용을 일시 중단하시기 권합니다.",연기 및 화염 감지
"공장 보일러실 연기 7초 새벽 5시 08분, 기준 1초","극도로 위험한 수준에 도달한 공장 보일러실에서 연기가 7초간 발생했습니다. 기준 1초를 6초 초과해 새벽 5시 8분부터 즉시 작업을 중단하고 야간 관리자가 보일러 점검을 실시하십시오. 추가 10초 이상 감지되면 소방팀 지원 요청이 필요합니다.",연기 및 화염 감지
"학교 급식실에서 불꽃이 2초간 관찰되었습니다. 오전 11시 27분이며 임계값은 없습니다.","임계값이 설정되지 않은 학교 급식실에서 오전 11시 27분 불꽃이 2초간 관찰됐습니다. 즉시 위험하지는 않지만 급식 담당자가 조리 기구와 가스 시설을 점검하십시오. 향후 4초 이상 재발하면 급식실 사용을 일시 중단하시기 권합니다.",연기 및 화염 감지
"사무실 연기 6초 지속 16:44, 허용치 4초","위험 상황 발생으로 사무실에서 연기가 6초간 지속됐습니다. 허용치 4초를 2초 초과해 16시 44분부터 즉시 직원이 전기 시설과 복사기를 점검하고 환기를 실시하십시오. 추가 8초 이상 감지되면 사무실 대피를 검토하세요.",연기 및 화염 감지
"펜션 객실에서 화염·연기가 5초간 동시 발견되었습니다. 오후 8시 51분이며 기준은 없습니다.","기준이 설정되지 않은 펜션 객실에서 오후 8시 51분 화염과 연기가 5초간 동시 발견됐습니다. 투숙객 안전을 위해 펜션 관리자가 즉시 해당 객실을 점검하고 투숙객과 상황을 공유하십시오. 향후 8초 이상 지속되면 객실 이용을 일시 중단하시기 권합니다.",연기 및 화염 감지
"체육관 불꽃 9초 출현 12:03, 임계값 2초","극도로 위험한 수준에 도달한 체육관에서 불꽃이 9초간 출현했습니다. 임계값 2초를 7초 초과해 12시 3분부터 즉시 운영을 중단하고 이용객 안전 대피를 실시하십시오. 소방팀 출동 요청 후 추가 12초 이상 감지되면 건물 전체 대피를 검토하세요.",연기 및 화염 감지
"오후 3시 19분 연기 포착 3초 카페 홀, 기준 미설정","카페 홀에서 오후 3시 19분 연기가 3초간 포착된 상황입니다. 안전 기준이 미설정된 구간이라 즉시 위험하지는 않지만 카페 직원이 전기 시설을 점검하십시오. 동일 위치에서 재차 6초 이상 감지되면 카페 운영을 일시 중단하고 전기 안전 점검을 요청하시기 권합니다.",연기 및 화염 감지
"화염 관찰 8초 물류센터 남동쪽 적재장, 새벽 4시 37분, 허용치 3초","위험 수준에 도달한 물류센터 남동쪽 적재장에서 화염이 8초간 관찰됐습니다. 새벽 4시 37분 허용치 3초를 5초 초과해 야간 관리자가 즉시 현장 점검과 물류 운영 중단을 실시하십시오. 화재 위험성을 고려해 추가 12초 이상 감지되면 소방팀 긴급 출동을 요청하고, 인근 적재 구역까지 안전 점검을 확대하세요.",연기 및 화염 감지
"07시 14분 학교 운동장 불꽃·연기 동시 4초, 임계값 없음","학교 운동장에서 07시 14분 불꽃과 연기가 4초간 동시 지속된 복합 감지 상황입니다. 임계값이 설정되지 않았으나 학생들의 안전한 체육 활동을 위해 담당 선생님이 운동장 시설과 조명 장비를 점검하십시오. 동일한 복합 신호가 7초 이상 재발할 경우 운동장 사용을 일시 중단하고 시설 안전 점검을 시행하시기 권합니다.",연기 및 화염 감지
"연기 감지 7초 병원 응급실, 18:28, 기준 2초","위험 수준에 도달한 병원 응급실에서 18시 28분 연기가 7초간 지속됐습니다. 기준 2초를 5초 초과해 즉시 응급실 운영을 중단하고 환자들을 안전하게 다른 구역으로 이송하십시오. 의료진은 응급 상황 대응 매뉴얼에 따라 소방팀 출동을 요청하고, 추가 10초 이상 감지 시 병원 전체 화재 경보 발령을 검토하세요.",연기 및 화염 감지
"공연장 객석에서 화염이 4초간 출현했습니다. 21시 52분이며 허용치는 6초입니다.","정상 범위 내에서 공연장 객석 화염이 4초간 출현했습니다. 21시 52분 허용치 6초보다 2초 적어 안전한 상황으로 판단됩니다. 공연장 직원이 객석 조명 시설과 무대 전기 장비를 점검하고, 향후 5초 이상 재발 시 해당 구역 공연 일시 중단을 고려하십시오.",연기 및 화염 감지
"연기·화염 동시 감지 3초 대학 강의실, 10:37, 기준 없음","대학 강의실에서 10시 37분 연기와 화염이 3초간 동시 감지된 복합 신호 상황입니다. 기준이 설정되지 않았으나 학생 안전을 위해 담당 교수나 관리직원이 강의실 전기 시설과 조명 장비를 점검하십시오. 동일한 복합 신호가 6초 이상 재발할 경우 강의실 사용을 일시 중단하시기 권합니다.",연기 및 화염 감지
"불꽃 감지 5초 은행 창구, 오후 2시 44분, 임계값 7초","오후 2시 44분 은행 창구에서 불꽃이 5초간 감지, 임계값 7초보다 2초 적어 정상 범위입니다. 은행 직원이 전산 장비 상태를 확인하고 고객 안전에 지장이 없도록 하십시오. 이후 6초 이상 감지 시 해당 구역 금융 서비스를 일시 중단하고 전기 안전 점검을 실시하세요.",연기 및 화염 감지
"새벽 3시 56분 공장 기계실, 연기 8초 발견, 허용치 2초","극도로 위험한 수준에 도달한 공장 기계실에서 새벽 3시 56분 연기가 8초간 발견됐습니다. 허용치 2초를 6초 초과해 야간 관리자가 즉시 모든 기계 가동을 중단하고 현장 안전 점검을 실시하십시오. 추가 12초 이상 감지되면 공장 전체 운영 중단과 소방팀 긴급 출동이 필요하며, 작업자 전원 대피를 검토하세요.",연기 및 화염 감지
"기준 없음, 11:42 연구소 실험실 B동, 불꽃·연기 동시 6초","연구소 실험실 B동에서 11시 42분 불꽃과 연기가 6초간 동시 발생한 복합 감지 사례입니다. 기준이 설정되지 않은 구간이지만 연구 장비와 화학물질 보관 상태를 확인하십시오. 실험 진행 중 동일한 복합 신호가 8초 이상 재발하면 실험실 사용을 중단하고 안전 점검을 실시해 주세요.",연기 및 화염 감지
"화염 발견 4초 대형마트 식료품 코너에서 발생, 오후 1시 26분, 임계값 2초","대형마트 식료품 코너에서 오후 1시 26분 화염이 4초간 발견되어 임계값 2초를 2초 초과했습니다. 매장 직원이 즉시 냉장 진열대와 전기 시설을 점검하고 해당 구역 고객 출입을 일시 제한하십시오. 추가 7초 이상 감지 시 매장 전체 대피 안내를 검토하고 소방팀 지원을 요청하세요.",연기 및 화염 감지
"23:18 터미널 대합실, 연기 3초 관측, 허용치 미설정","터미널 대합실에서 23시 18분 연기가 3초간 관측된 상황입니다. 허용치가 미설정된 구역이라 즉시 위험하지는 않지만 승객 안전을 위해 터미널 관리팀이 환기 시설과 전기 장비를 점검하십시오. 동일 구역에서 6초 이상 재발 시 해당 대합실 이용을 일시 제한하시기 권합니다.",연기 및 화염 감지
"불꽃 지속 7초 새벽 5시 14분 농장 창고, 기준 1초","농장 창고에서 새벽 5시 14분 불꽃이 7초간 지속되어 기준 1초를 6초 초과한 위험 상황입니다. 농장 관리자가 즉시 창고 내 전기 시설과 농기구 보관 상태를 점검하고 화재 위험 요소를 제거하십시오. 추가 10초 이상 감지되면 창고 사용을 완전 중단하고 소방 안전 점검을 요청해 주세요.",연기 및 화염 감지
"오전 8시 47분 아파트 지하 주차장에서 연기·화염 동시 9초간 관찰, 임계값 없음","아파트 지하 주차장에서 오전 8시 47분 연기와 화염이 9초간 동시 관찰된 복합 위험 상황입니다. 임계값이 설정되지 않았으나 밀폐된 지하 공간 특성상 즉시 주차장 관리팀이 출동하여 환기 시설을 가동하십시오. 주민 차량 출입을 일시 통제하고, 12초 이상 재발 시 주차장 전체 이용을 중단하며 소방대 지원을 요청하세요.",연기 및 화염 감지
"화염 감지 2초 13:05, 기준 4초, 요양원 복도","요양원 복도에서 13시 5분 화염이 2초간 감지되어 기준 4초보다 2초 적은 정상 범위입니다. 어르신들의 안전을 위해 요양원 직원이 복도 조명과 의료 장비 상태를 점검하십시오. 향후 3초 이상 감지될 경우 해당 복도 이용을 일시 제한하고 전기 안전 점검을 실시하세요.",연기 및 화염 감지
"허용치 5초, 22:31 놀이공원 회전목마, 불꽃·연기 동시 3초","놀이공원 회전목마에서 22시 31분 불꽃과 연기가 3초간 동시 발생했습니다. 허용치 5초보다 2초 적어 안전한 상태이지만 놀이기구 안전을 위해 관리팀이 전기 시설과 모터 상태를 점검하십시오. 동일한 복합 신호가 4초 이상 재발 시 해당 놀이기구 운영을 일시 중단하시기 권합니다.",연기 및 화염 감지
"연기 발생 8초 새벽 2시 43분, 기준 미설정, 펜션 바베큐장","펜션 바베큐장에서 새벽 2시 43분 연기가 8초간 발생했습니다. 기준이 미설정된 상황이지만 바베큐 시설 특성을 고려해 펜션 관리자가 바베큐 시설 상태를 점검하십시오. 동일 위치에서 12초 이상 지속 시 바베큐장 사용을 일시 중단하고 안전 점검을 시행해 주세요.",연기 및 화염 감지
"09:15 마트 계산대 불꽃 5초 출현, 임계값 3초","마트 계산대에서 09시 15분 불꽃이 5초간 출현하여 임계값 3초를 2초 초과했습니다. 계산대 직원이 즉시 전기 장비를 점검하고 해당 계산대 사용을 일시 중단하십시오. 추가 8초 이상 감지되면 마트 전체 계산 시스템 점검과 고객 안전 대피를 검토하세요.",연기 및 화염 감지
"임계값 없음, 연기·불꽃 동시 4초 호텔 레스토랑 주방, 16:38","호텔 레스토랑 주방에서 16시 38분 연기와 불꽃이 4초간 동시 발생한 복합 감지 상황입니다. 임계값이 설정되지 않았지만 조리 시설 특성을 고려해 주방장이 조리 시설 상태를 점검하십시오. 동일한 복합 신호가 7초 이상 재발할 경우 주방 운영을 일시 중단하고 소방 안전 점검을 실시해 주세요.",연기 및 화염 감지
"화염 출현 9초 공장 도장부스에서 감지됨, 새벽 4시 29분, 기준 2초","공장 도장부스에서 새벽 4시 29분 화염이 9초간 출현하여 기준 2초를 7초 초과한 극도로 위험한 상황입니다. 야간 관리자가 즉시 도장 작업을 중단하고 환기 시설을 최대 가동하십시오. 화학물질과 페인트 보관 구역 점검을 실시하고, 추가 12초 이상 감지되면 공장 전체 비상 대피와 소방대 긴급 출동을 요청하세요.",연기 및 화염 감지
