Input,Output,Domain
"청소업체 직원 3명이 새벽 3시 52분 아파트 옥상문에서 6초 머무름했습니다, 기준 1초",아파트 옥상문에서 새벽 3시 52분 청소업체 직원 3명이 6초 머무름했습니다. 기준 1초를 5초 초과한 상황으로 관리사무소 긴급 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"오전 7시 9분 방문자 1명 창고 C동 출입구 3초 출입, 기준 4초",기준 4초 범위 내로 정상 상황입니다. 오전 7시 9분 창고 C동 출입구에서 방문자 1명이 3초 출입했습니다. 오전 시간대 출입 관리를 계속 유지하겠습니다.,폐쇄시간 무단 출입 감지
"지게차 1대가 16:48에 공장 후문 계단에서 8초간 접근했습니다, 허용치 3초",공장 후문 계단에서 16:48 지게차 1대가 8초간 접근했습니다. 허용치 3초를 5초 상회하여 현장팀 즉시 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"연구동 동문에서 방문자 1명 19:26 1초간 정차, 기준 4초",기준치 이내로 문제없는 상황입니다. 19:26 연구동 동문에서 방문자 1명이 1초간 정차했습니다. 지속적인 모니터링을 유지하겠습니다.,폐쇄시간 무단 출입 감지
"16:53 지게차 1대 병원 주차장 입구 4초간 출입, 기준 4초",병원 주차장 입구에서 16:53 지게차 1대가 4초간 출입했습니다. 기준 4초와 동일한 수준으로 정상 범위입니다. 경계선 상황이므로 담당팀 확인을 권장합니다.,폐쇄시간 무단 출입 감지
"오전 10시 33분 트럭 1대 아파트 지하주차장 입구 2초 대기, 기준 1초",기준 1초를 1초 초과한 상황입니다. 오전 10시 33분 아파트 지하주차장 입구에서 트럭 1대가 2초 대기했습니다. 관리 체크가 필요합니다.,폐쇄시간 무단 출입 감지
"02:19 승합차 1대 아파트 옥상문 3초 출입, 기준 4초",아파트 옥상문에서 02:19 승합차 1대가 3초 출입했습니다. 기준 4초 범위 내로 정상 상황입니다.,폐쇄시간 무단 출입 감지
"새벽 6시 22분 청소업체 직원 3명 아파트 지하주차장 입구 3초간 침입, 허용치 2초",허용치 2초를 1초 초과한 상황입니다. 새벽 6시 22분 아파트 지하주차장 입구에서 청소업체 직원 3명이 3초간 침입했습니다. 현장 담당자 확인을 부탁드립니다.,폐쇄시간 무단 출입 감지
"오전 7시 34분 배송차량 1대 아파트 6초간 출입 시도, 기준 1초",기준 1초 대비 5초 초과한 상황입니다. 오전 7시 34분 아파트에서 배송차량 1대가 6초간 출입 시도했습니다. 즉시 현장 점검이 필요합니다.,폐쇄시간 무단 출입 감지
"작업자 3명 새벽 4시 16분 창고 5초간 정차, 기준 미설정",창고에서 새벽 4시 16분 작업자 3명이 5초간 정차했습니다. 기준이 설정되지 않은 구간으로 현재는 단순 관찰만 진행합니다.,폐쇄시간 무단 출입 감지
"14:58 배송차량 1대 창고 A동 후문 4초 문 개방, 기준 없음",창고 A동 후문에서 14:58 배송차량 1대가 4초 문 개방했습니다. 기준이 없는 상황으로 지속 관찰하겠습니다.,폐쇄시간 무단 출입 감지
"7초 대기한 학생 3명 밤 12시 44분 아파트 지하주차장 입구, 기준 없음",아파트 지하주차장 입구에서 밤 12시 44분 학생 3명이 7초 대기했습니다. 기준이 없어 관찰 중이며 반복되면 점검하겠습니다.,폐쇄시간 무단 출입 감지
"아파트 관리사무소 입구에서 학생 3명 21:17 2초간 대기, 기준 4초",아파트 관리사무소 입구에서 21:17 학생 3명이 2초간 대기했습니다. 정상 범위로 확인됩니다.,폐쇄시간 무단 출입 감지
"청소업체 직원 3명 새벽 6시 38분 학교 2초간 대기, 기준 1초",기준 1초를 1초 초과한 상황입니다. 새벽 6시 38분 학교에서 청소업체 직원 3명이 2초간 대기했습니다. 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"7초간 정차한 시민 2명 19:41 아파트 옥상문, 기준 미설정",19:41 아파트 옥상문에서 시민 2명이 7초간 정차했습니다. 기준 미설정 구간으로 현재는 관찰만 진행합니다.,폐쇄시간 무단 출입 감지
"4초간 정차한 작업자 3명 02:56 기숙사 서문, 허용치 없음",기숙사 서문에서 02:56 작업자 3명이 4초간 정차했습니다. 허용치가 설정되지 않아 상황을 지속 관찰합니다.,폐쇄시간 무단 출입 감지
"3초간 접근한 작업자 3명 오전 11시 7분 창고, 기준 미설정",오전 11시 7분 창고 구역에서 작업자 3명이 3초간 접근했습니다. 기준 미설정 상태로 관찰 단계입니다.,폐쇄시간 무단 출입 감지
"8초 문 개방한 작업자 2명 새벽 6시 49분 연구동 동문, 허용치 2초",허용치 2초를 6초 초과한 상황입니다. 새벽 6시 49분 연구동 동문에서 작업자 2명이 8초 문 개방했습니다. 긴급 점검이 필요합니다.,폐쇄시간 무단 출입 감지
"새벽 6시 11분 방문자 1명 공장 후문 계단 6초 출입, 기준 2초",공장 후문 계단에서 기준 2초 대비 4초 초과했습니다. 새벽 6시 11분 방문자 1명이 6초 출입했으며 관리팀 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"연구동에서 학생 1명 05:28 2초간 정차, 허용치 2초",허용치 2초와 동일한 경계선 상황입니다. 05:28 연구동에서 학생 1명이 2초간 정차했으며 주의 깊게 관찰하겠습니다.,폐쇄시간 무단 출입 감지
"3초 문 개방한 배송기사 1명 오후 3시 24분 창고, 기준 3초",창고에서 오후 3시 24분 배송기사 1명이 3초 문 개방했습니다. 기준 3초와 정확히 일치하는 정상 상황입니다.,폐쇄시간 무단 출입 감지
"오전 8시 15분 승용차 2대 병원 3초 정차, 기준 4초",병원에서 오전 8시 15분 승용차 2대가 3초 정차했습니다. 기준 4초 이내의 정상 접근으로 확인됩니다.,폐쇄시간 무단 출입 감지
"1초간 접근한 배송기사 1명 밤 9시 27분 오피스텔 지하주차장 게이트, 기준 없음",밤 9시 27분 오피스텔 지하주차장 게이트에서 배송기사 1명이 1초간 접근했습니다. 기준이 없는 상황으로 야간 배송 업무로 판단됩니다.,폐쇄시간 무단 출입 감지
"작업자 2명 02:31 연구동 서문 2초간 출입, 기준 미설정",02:31 연구동 서문에서 작업자 2명이 2초간 출입했습니다. 기준 미설정 상태로 현재는 관찰만 진행합니다.,폐쇄시간 무단 출입 감지
"허용치 2초, 오후 4시 13분 승용차 1대 아파트 옥상문 1초 출입",허용치 2초 이내의 정상 범위입니다. 오후 4시 13분 아파트 옥상문에서 승용차 1대가 1초 출입했습니다.,폐쇄시간 무단 출입 감지
"작업자 3명 오후 2시 52분 아파트 3초간 머무름, 기준 없음",오후 2시 52분 아파트에서 작업자 3명이 3초간 머무름했습니다. 기준이 없는 구간으로 상황만 파악하고 있습니다.,폐쇄시간 무단 출입 감지
"8초 머무름한 승용차 1대 오후 3시 46분 공장 후문 계단, 기준 4초",기준 4초를 4초 초과한 상황입니다. 오후 3시 46분 공장 후문 계단에서 승용차 1대가 8초 머무름했습니다. 보안팀 긴급 출동이 필요합니다.,폐쇄시간 무단 출입 감지
"3초 정차한 시민 1명 19:04 병원 응급실 후문, 허용치 1초",병원 응급실 후문에서 허용치 1초를 2초 초과했습니다. 19:04 시민 1명이 3초 정차했으며 주의 깊게 살펴보겠습니다.,폐쇄시간 무단 출입 감지
"트럭 1대 새벽 2시 8분 공장 C구역 정문 3초간 문 개방, 기준 1초",공장 C구역 정문에서 기준 1초 대비 2초 초과했습니다. 새벽 2시 8분 트럭 1대가 3초간 문 개방했으며 야간 보안 강화가 필요합니다.,폐쇄시간 무단 출입 감지
"허용치 미설정, 밤 9시 33분 외부인 2명 연구동 3초 문 개방",밤 9시 33분 연구동에서 외부인 2명이 3초 문 개방했습니다. 허용치 미설정 구간으로 경계 관찰하고 있습니다.,폐쇄시간 무단 출입 감지
"4초 대기한 학생 1명 06:25 병원 응급실 후문, 기준 1초",기준 1초를 3초 상회한 상황입니다. 06:25 병원 응급실 후문에서 학생 1명이 4초 대기했습니다. 관리 조치가 시급합니다.,폐쇄시간 무단 출입 감지
"오후 4시 7분 승용차 1대 아파트 지하주차장 입구 1초 출입, 허용치 없음",오후 4시 7분 아파트 지하주차장 입구에서 승용차 1대가 1초 출입했습니다. 허용치가 없어서 단순 관찰 중입니다.,폐쇄시간 무단 출입 감지
"수리업체 직원 2명이 오후 4시 21분에 공장 후문 계단로 접근하여 3초간 문 개방했습니다, 허용치 2초",공장 후문 계단에서 허용치 2초를 1초 초과한 상황입니다. 오후 4시 21분 수리업체 직원 2명이 3초간 문 개방했습니다. 담당팀 점검이 요구됩니다.,폐쇄시간 무단 출입 감지
"5초간 대기한 수리업체 직원 2명 밤 10시 16분 연구동, 기준 없음",밤 10시 16분 연구동에서 수리업체 직원 2명이 5초간 대기했습니다. 기준이 없는 상황으로 일반 관찰하고 있습니다.,폐쇄시간 무단 출입 감지
"허용치 3초, 새벽 2시 44분 작업자 2명 아파트 관리사무소 입구 2초 체류",새벽 2시 44분 아파트 관리사무소 입구에서 작업자 2명이 2초 체류했습니다. 허용치 3초 이내의 정상 범위입니다.,폐쇄시간 무단 출입 감지
"오피스텔에서 수리업체 직원 2명 새벽 2시 35분 2초 체류, 기준 미설정",새벽 2시 35분 오피스텔에서 수리업체 직원 2명이 2초 체류했습니다. 기준 미설정 상태로 일반 업무 활동으로 판단됩니다.,폐쇄시간 무단 출입 감지
"오전 10시 19분 방문자 2명 연구동 서문 7초 대기, 기준 미설정",오전 10시 19분 연구동 서문에서 방문자 2명이 7초 대기했습니다. 기준 미설정 구간으로 상황 관찰만 진행하고 있습니다.,폐쇄시간 무단 출입 감지
"오피스텔 서문에서 시민 1명 밤 11시 42분 6초간 대기, 기준 2초",기준 2초를 4초 초과한 상황입니다. 밤 11시 42분 오피스텔 서문에서 시민 1명이 6초간 대기했습니다. 관리사무소 즉시 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"새벽 1시 28분 학생 1명 병원 본관 출입구 3초 문 개방, 기준 미설정",새벽 1시 28분 병원 본관 출입구에서 학생 1명이 3초 문 개방했습니다. 기준 미설정 상태라 일반 관찰을 지속하고 있습니다.,폐쇄시간 무단 출입 감지
"새벽 2시 39분 배송기사 1명 아파트 5초 접근, 기준 미설정",새벽 2시 39분 아파트에서 배송기사 1명이 5초 접근했습니다. 기준 미설정으로 배송 업무로 간주하며 야간 패턴 모니터링 중입니다.,폐쇄시간 무단 출입 감지
"밤 8시 34분 이륜차 2대 아파트 4초간 머무름, 허용치 없음",밤 8시 34분 아파트에서 이륜차 2대가 4초간 머무름했습니다. 허용치가 없어서 단순 관찰하고 있습니다.,폐쇄시간 무단 출입 감지
"8초 진입한 이륜차 1대 새벽 4시 17분 창고, 허용치 3초",허용치 3초를 5초 초과한 상황입니다. 새벽 4시 17분 창고에서 이륜차 1대가 8초 진입했습니다. 보안팀 긴급 대응이 필요합니다.,폐쇄시간 무단 출입 감지
"새벽 5시 3분 방문자 2명 아파트 관리사무소 입구 5초 출입 시도, 기준 2초",기준 2초를 3초 초과한 상황입니다. 새벽 5시 3분 아파트 관리사무소 입구에서 방문자 2명이 5초 출입 시도했습니다. 관리사무소 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"1초 대기한 승용차 1대 새벽 1시 22분 연구동 옥상 출입문, 허용치 1초",허용치 1초와 동일한 경계선 상황입니다. 새벽 1시 22분 연구동 옥상 출입문에서 승용차 1대가 1초 대기했으며 지속 관찰이 필요합니다.,폐쇄시간 무단 출입 감지
" 16:15 기숙사 북문에서 외부인 1명 7초간 대기, 허용치 없음",16:15 기숙사 북문에서 외부인 1명이 7초간 대기했습니다. 허용치가 없는 상태로 상황 관찰하고 있습니다.,폐쇄시간 무단 출입 감지
"4초 대기한 작업자 3명 06:51 창고, 기준 3초",기준 3초를 1초 초과한 상황입니다. 06:51 창고에서 작업자 3명이 4초 대기했습니다. 현장 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"2초간 출입한 이륜차 1대 밤 12시 18분 공장 C구역 정문, 기준 3초",밤 12시 18분 공장 C구역 정문에서 이륜차 1대가 2초간 출입했습니다. 기준 3초 이내의 정상 범위입니다.,폐쇄시간 무단 출입 감지
" 21:49 아파트에서 외부인 1명 5초간 출입, 허용치 없음",21:49 아파트에서 외부인 1명이 5초간 출입했습니다. 허용치가 없어서 단순 관찰만 지속하고 있습니다.,폐쇄시간 무단 출입 감지
"밤 10시 6분 이륜차 2대 기숙사 옥상문 7초간 진입, 기준 4초",기준 4초를 3초 초과한 상황입니다. 밤 10시 6분 기숙사 옥상문에서 이륜차 2대가 7초간 진입했습니다. 기숙사 관리팀 즉시 대응이 필요합니다.,폐쇄시간 무단 출입 감지
" 12:37 청소업체 직원 3명 오피스텔 지하주차장 게이트 8초 체류, 기준 미설정",12:37 오피스텔 지하주차장 게이트에서 청소업체 직원 3명이 8초 체류했습니다. 기준 미설정 상태로 일반 청소 업무로 판단됩니다.,폐쇄시간 무단 출입 감지
"5초 정차한 트럭 1대 새벽 5시 41분 병원, 허용치 3초",허용치 3초를 2초 초과한 상황입니다. 새벽 5시 41분 병원에서 트럭 1대가 5초 정차했습니다. 보안팀 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"배송기사 1명이 밤 11시 29분 학교 체육관 출입구에서 2초간 머무름했습니다, 기준 4초",밤 11시 29분 학교 체육관 출입구에서 배송기사 1명이 2초간 머무름했습니다. 기준 4초 이내의 정상 범위로 야간 배송 업무로 간주됩니다.,폐쇄시간 무단 출입 감지
"방문자 1명이 03:18에 연구동 옥상 출입문로 접근하여 2초간 정차했습니다, 기준 1초",기준 1초를 1초 초과한 상황입니다. 03:18 연구동 옥상 출입문에서 방문자 1명이 2초간 정차했습니다. 담당팀 검토가 필요합니다.,폐쇄시간 무단 출입 감지
"새벽 6시 14분에 승합차 1대이 학교 도서관 게이트에서 4초간 출입했습니다, 허용치 미설정",새벽 6시 14분 학교 도서관 게이트에서 승합차 1대가 4초간 출입했습니다. 허용치 미설정 상태로 일반 운송 업무로 판단됩니다.,폐쇄시간 무단 출입 감지
"수리업체 직원 2명이 밤 12시 47분 연구동 동문에서 3초간 머무름했습니다, 기준 1초",기준 1초를 2초 초과한 상황입니다. 밤 12시 47분 연구동 동문에서 수리업체 직원 2명이 3초간 머무름했습니다. 관리팀 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"학교 본관 1층 게이트에서 트럭 1대이 밤 11시 2분 6초 정차했습니다, 허용치 미설정",밤 11시 2분 학교 본관 1층 게이트에서 트럭 1대가 6초 정차했습니다. 허용치 미설정으로 상황 관찰만 지속하고 있습니다.,폐쇄시간 무단 출입 감지
"공장 A구역 게이트에서 외부인 1명이 20:31 2초 진입했습니다, 기준 1초",기준 1초를 1초 초과한 상황입니다. 20:31 공장 A구역 게이트에서 외부인 1명이 2초 진입했습니다. 공장 보안팀 점검이 필요합니다.,폐쇄시간 무단 출입 감지
"이륜차 2대이 02:26에 연구동로 접근하여 7초 머무름했습니다, 기준 1초",기준 1초를 6초 초과한 상황입니다. 02:26 연구동에서 이륜차 2대가 7초 머무름했습니다. 즉시 대응이 요구됩니다.,폐쇄시간 무단 출입 감지
" 16:23 창고 A동 후문에서 이륜차 2대이 2초간 출입 시도했습니다, 기준 미설정",16:23 창고 A동 후문에서 이륜차 2대가 2초간 출입 시도했습니다. 기준 미설정 상태로 일반 관찰하고 있습니다.,폐쇄시간 무단 출입 감지
"학교 체육관 출입구에서 승용차 1대이 15:8분 3초 정차했습니다, 기준 미설정",15:8분 학교 체육관 출입구에서 승용차 1대가 3초 정차했습니다. 기준 미설정으로 교내 정상 활동으로 판단됩니다.,폐쇄시간 무단 출입 감지
"오전 7시 32분에 시민 2명이 기숙사에서 5초간 머무름했습니다, 기준 4초",기준 4초를 1초 초과한 상황입니다. 오전 7시 32분 기숙사에서 시민 2명이 5초간 머무름했습니다. 관리 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"오전 11시 9분에 방문자 2명이 기숙사 서문에서 7초 진입했습니다, 허용치 없음",오전 11시 9분 기숙사 서문에서 방문자 2명이 7초 진입했습니다. 허용치가 없어서 방문 업무로 간주하고 있습니다.,폐쇄시간 무단 출입 감지
"21:12에 방문자 1명이 기숙사 옥상문에서 2초간 정차했습니다, 허용치 2초",허용치 2초와 동일한 경계선 상황입니다. 21:12 기숙사 옥상문에서 방문자 1명이 2초간 정차했으며 지속 관찰이 필요합니다.,폐쇄시간 무단 출입 감지
"지게차 1대이 새벽 1시 36분에 창고 A동 후문로 접근하여 1초 침입했습니다, 기준 4초",새벽 1시 36분 창고 A동 후문에서 지게차 1대가 1초 침입했습니다. 정상 범위로 확인됩니다.,폐쇄시간 무단 출입 감지
"병원 본관 출입구에서 배송기사 1명이 밤 11시 58분 8초 침입했습니다, 기준 미설정",밤 11시 58분 병원 본관 출입구에서 배송기사 1명이 8초 침입했습니다. 기준 미설정 상태로 야간 배송 업무로 판단됩니다.,폐쇄시간 무단 출입 감지
"새벽 4시 12분에 이륜차 2대이 아파트 관리사무소 입구에서 5초간 정차했습니다, 기준 1초",기준 1초를 4초 초과한 상황입니다. 새벽 4시 12분 아파트 관리사무소 입구에서 이륜차 2대가 5초간 정차했습니다. 관리사무소 즉시 대응이 필요합니다.,폐쇄시간 무단 출입 감지
"배송차량 1대이 밤 8시 27분 오피스텔 서문에서 5초 출입 시도했습니다, 허용치 2초",허용치 2초를 3초 상회한 상황입니다. 밤 8시 27분 오피스텔 서문에서 배송차량 1대가 5초 출입 시도했습니다. 관리팀 점검이 필요합니다.,폐쇄시간 무단 출입 감지
"02:53에 승용차 2대이 학교 도서관 게이트에서 1초 출입했습니다, 허용치 1초",허용치 1초와 동일한 경계선 상황입니다. 02:53 학교 도서관 게이트에서 승용차 2대가 1초 출입했으며 새벽 시간대 접근 관리를 유지하겠습니다.,폐쇄시간 무단 출입 감지
"수리업체 직원 2명이 오후 4시 45분에 공장 후문 계단로 접근하여 3초간 문 개방했습니다, 허용치 2초",허용치 2초를 1초 초과한 상황입니다. 오후 4시 45분 공장 후문 계단에서 수리업체 직원 2명이 3초간 문 개방했습니다. 보안팀 검토가 필요합니다.,폐쇄시간 무단 출입 감지
"밤 8시 4분에 승용차 1대이 병원 본관 출입구에서 6초간 출입했습니다, 기준 미설정",밤 8시 4분 병원 본관 출입구에서 승용차 1대가 6초간 출입했습니다. 기준 미설정 상태로 일반 방문 활동으로 판단됩니다.,폐쇄시간 무단 출입 감지
"시민 2명이 오후 3시 58분 연구동 서문에서 8초 진입했습니다, 기준 미설정",오후 3시 58분 연구동 서문에서 시민 2명이 8초 진입했습니다. 기준 미설정 상태로 연구 관련 방문으로 간주됩니다.,폐쇄시간 무단 출입 감지
" 20:13 창고 B동 출입게이트에서 작업자 2명이 1초간 출입했습니다, 기준 3초",20:13 창고 B동 출입게이트에서 작업자 2명이 1초간 출입했습니다. 기준 3초 이내의 정상 범위로 확인됩니다.,폐쇄시간 무단 출입 감지
"창고 A동 후문에서 수리업체 직원 2명이 밤 11시 43분 9초 출입했습니다, 기준 1초",기준 1초를 8초 초과한 상황입니다. 밤 11시 43분 창고 A동 후문에서 수리업체 직원 2명이 9초 출입했습니다. 긴급 대응이 요구됩니다.,폐쇄시간 무단 출입 감지
"연구동 동문에서 배송차량 2대이 20:37 7초간 정차했습니다, 기준 4초",기준 4초를 3초 초과한 상황입니다. 20:37 연구동 동문에서 배송차량 2대가 7초간 정차했습니다. 즉시 현장 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"외부인 2명이 06:29 병원 주차장 입구에서 5초간 체류했습니다, 기준 미설정",병원 주차장 입구에서 06:29 외부인 2명이 5초간 체류했습니다. 기준 미설정 상태로 일반 방문 활동으로 판단됩니다.,폐쇄시간 무단 출입 감지
"새벽 4시 38분에 이륜차 1대이 공장 후문 계단에서 3초간 출입했습니다, 기준 4초",새벽 4시 38분 공장 후문 계단에서 이륜차 1대가 3초간 출입했습니다. 기준 4초 범위 내로 정상 상황입니다.,폐쇄시간 무단 출입 감지
"오전 8시 16분에 지게차 1대이 병원 본관 출입구에서 3초 정차했습니다, 기준 없음",오전 8시 16분 병원 본관 출입구에서 지게차 1대가 3초 정차했습니다. 기준이 없어서 의료 장비 운송으로 간주하고 있습니다.,폐쇄시간 무단 출입 감지
"연구동 서문에서 방문자 1명이 밤 11시 7분 5초간 진입했습니다, 허용치 없음",밤 11시 7분 연구동 서문에서 방문자 1명이 5초간 진입했습니다. 허용치가 없어서 단순 관찰만 진행하고 있습니다.,폐쇄시간 무단 출입 감지
"학교에서 학생 1명이 새벽 5시 21분 4초 문 개방했습니다, 허용치 없음",새벽 5시 21분 학교에서 학생 1명이 4초 문 개방했습니다. 허용치가 없어서 교내 활동으로 간주됩니다.,폐쇄시간 무단 출입 감지
"트럭 1대이 밤 10시 35분에 기숙사 옥상문로 접근하여 2초 정차했습니다, 기준 4초",밤 10시 35분 기숙사 옥상문에서 트럭 1대가 2초 정차했습니다. 기준치 이내로 문제없는 상황입니다.,폐쇄시간 무단 출입 감지
"이륜차 2대이 새벽 3시 42분에 연구동 서문로 접근하여 7초간 출입 시도했습니다, 기준 1초",기준 1초를 6초 초과한 상황입니다. 새벽 3시 42분 연구동 서문에서 이륜차 2대가 7초간 출입 시도했습니다. 연구동 보안팀 긴급 대응이 필요합니다.,폐쇄시간 무단 출입 감지
"12:56에 시민 1명이 아파트 관리사무소 입구에서 6초간 침입했습니다, 허용치 2초",허용치 2초를 4초 초과한 상황입니다. 12:56 아파트 관리사무소 입구에서 시민 1명이 6초간 침입했습니다. 관리사무소 즉시 확인이 필요합니다.,폐쇄시간 무단 출입 감지
"연구동 서문에서 배송차량 1대이 새벽 1시 14분 2초간 체류했습니다, 허용치 3초",새벽 1시 14분 연구동 서문에서 배송차량 1대가 2초간 체류했습니다. 허용치 3초 이내의 정상 범위로 새벽 배송 업무로 판단됩니다.,폐쇄시간 무단 출입 감지
