Input,Output,Domain
"학교 운동장 트랙 동쪽 출발선에서 13시 20분 학생 3명이 4분간 쪼그려 앉아 있는 상태로 확인됩니다, 기준은 10분입니다","4분간 쪼그려 앉은 상태로 기준 10분 이내 정상상황입니다. 학교 운동장 트랙 동쪽 출발선에서 13시 20분부터 학생 3명이 체육교사 일반 지도만 하시면 됩니다.",쓰러짐 및 장기 정지 감지
"환자 1명 한의원 침실 2호에서 52분간 침대에 누워 있음 15:30, 치료기준 40분","52분간 침대에 누운 상태로 치료기준 40분을 12분 연장한 상황입니다. 한의원 침실 2호에서 15시 30분부터 환자 1명이 누워 있으니 한의사가 치료진행을 확인해주시기 바랍니다.",쓰러짐 및 장기 정지 감지
"노인 2명이 공원 산책로 벤치 7번에서 오후 2시부터 16분간 서로 기대어 앉아 있는 상태입니다, 허용치 없음","16분간 서로 기대어 앉은 상태로 허용치 설정 없으나 고령자 휴식입니다. 공원 산책로 벤치 7번에서 오후 2시부터 노인 2명이 공원관리소 상황파악만 하세요.",쓰러짐 및 장기 정지 감지
"07:55 공장 컨베이어벨트 3번라인 A구역에서 작업자 4명 11분간 같은 자세, 작업기준 8분","11분간 같은 자세로 작업기준 8분을 3분 넘어선 상황입니다. 공장 컨베이어벨트 3번라인 A구역에서 07시 55분부터 작업자 4명이 집단 작업중단 상태로 현장관리자 즉시 확인하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"시민 1명 지하상가 중앙통로 패션구역에서 바닥에 앉아 있음 33분간 18:20부터, 기준 미설정","33분간 바닥에 앉은 상태로 기준 미설정이나 장시간 체류입니다. 지하상가 중앙통로 패션구역에서 18시 20분부터 시민 1명이 상가관리사무소 안내요원 파견 권고합니다.",쓰러짐 및 장기 정지 감지
"벤치에 누워 있는 모습 14분간 시민 3명 광장 분수대 주변 북쪽 11:10, 기준 20분","14분간 벤치에 누운 모습으로 기준 20분 이내 정상범위입니다. 광장 분수대 주변 북쪽에서 11시 10분부터 시민 3명이 특별조치 불필요하나 계속 관찰하세요.",쓰러짐 및 장기 정지 감지
"고객 2명이 은행 ATM 대기줄 3번 코너에서 새벽 1시 30분부터 28분간 서서 대기하고 있습니다, 표준대기시간 15분","28분간 서서 대기로 표준대기시간 15분을 13분 넘어선 상황입니다. 은행 ATM 대기줄 3번 코너에서 새벽 1시 30분부터 고객 2명이 장시간 대기하고 있으니 은행 보안요원 지원을 요청합니다.",쓰러짐 및 장기 정지 감지
"승무원 3명 공항 탑승게이트 A15 대기실에서 엎드린 상태로 7분간 20:45, 기준치 없음","7분간 엎드린 상태로 기준치는 없지만 복수 승무원 이상상황입니다. 공항 탑승게이트 A15 대기실에서 20시 45분부터 승무원 3명이 엎드려 있으니 항공사 운항팀의 긴급점검이 필요합니다.",쓰러짐 및 장기 정지 감지
"아동 1명 놀이공원 회전목마 대기줄 앞쪽에서 똑바로 서 있는 자세 3분간 14:50, 기준 5분","3분간 똑바로 서 있는 자세로 기준 5분 이내 정상대기입니다. 놀이공원 회전목마 대기줄 앞쪽에서 14시 50분부터 아동 1명이 놀이기구 운영진 일반 안전관리 하세요.",쓰러짐 및 장기 정지 감지
"관광객 6명이 박물관 상설전시관 입구 로비에서 오후 4시 15분부터 41분간 원형으로 앉아 있음, 관람기준 30분","41분간 원형으로 앉은 상태로 관람기준 30분을 11분 넘어선 상황입니다. 박물관 상설전시관 입구 로비에서 오후 4시 15분부터 관광객 6명이 집단 장기체류하고 있으니 도슨트 안내서비스를 제공해주시기 바랍니다.",쓰러짐 및 장기 정지 감지
"직원 2명 레스토랑 주방 조리대 옆 바닥에서 누워 있음 19분간 22:30, 안전기준 5분","19분간 바닥에 누운 상태로 안전기준 5분을 14분 넘어선 긴급상황입니다. 레스토랑 주방 조리대 옆 바닥에서 22시 30분부터 직원 2명이 쓰러진 상태로 즉시 119신고를 시행하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"09:20 환자 5명 재활병원 물리치료실 A동 2층에서 운동매트 위에 옆으로 누워 있음 17분간, 치료시간 20분","17분간 운동매트 위에 누운 상태로 치료시간 20분 내 정상범위입니다. 재활병원 물리치료실 A동 2층에서 09시 20분부터 환자 5명이 물리치료사 계속 치료하세요.",쓰러짐 및 장기 정지 감지
"시민 4명 지하철 7호선 승강장 중앙 대합실에서 똑바로 서 있는 자세 26분간 지속 16:10부터, 대기한계 20분","26분간 서 있는 상태로 대기한계 20분을 6분 넘어선 상황입니다. 지하철 7호선 승강장 중앙 대합실에서 16시 10분부터 시민 4명이 장기대기하고 있으니 역무원 승차안내를 확인하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"고객 1명이 세탁소 앞 대기석에서 13:45부터 8분간 의자에 앉아 있는 상태로 관찰됩니다, 기준 10분","8분간 의자에 앉은 상태로 기준 10분 이내 정상대기입니다. 세탁소 앞 대기석에서 13시 45분부터 고객 1명이 세탁소 직원 서비스 진행하세요.",쓰러짐 및 장기 정지 감지
"작업자 1명 화학공장 반응기 1호 옆 제어실에서 쓰러진 자세로 24분간 새벽 3시 20분, 비상기준 3분","24분간 쓰러진 자세로 비상기준 3분을 21분 넘어선 극도위험 상황입니다. 화학공장 반응기 1호 옆 제어실에서 새벽 3시 20분부터 작업자 1명이 쓰러져 있으니 즉시 119신고를 하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"미용실 대기실 VIP석에서 고객 3명 12분간 소파에 앉아 있음 8시 45분, 기준 없음","12분간 소파에 앉은 상태로 기준 없이 정상 대기상황입니다. 미용실 대기실 VIP석에서 8시 45분부터 고객 3명이 미용사 시술 준비만 계속하세요.",쓰러짐 및 장기 정지 감지
"오전 9시 30분 아파트 관리사무소 앞 민원실에서 주민 1명 19분간 서서 대기 중, 서비스기준 15분","19분간 서서 대기로 서비스기준 15분을 4분 넘어선 상황입니다. 아파트 관리사무소 앞 민원실에서 오전 9시 30분부터 주민 1명이 대기하고 있으니 관리소 직원이 업무처리를 신속히 해주시기 바랍니다.",쓰러짐 및 장기 정지 감지
"카페 실내석 창가 테이블에서 손님 2명이 1시간 20분간 앉아 있는 상태로 10시 5분부터 관찰됨, 이용기준 60분","1시간 20분 이용으로 이용기준 60분을 20분 초과 상황입니다. 카페 실내석 창가 테이블에서 10시 5분부터 손님 2명이 장시간 이용하나 정상영업 범위로 직원 추가서비스 제공하세요.",쓰러짐 및 장기 정지 감지
"시민 4명 31분간 벤치에 원형으로 앉아 있음 도심공원 연못가 북쪽 11:25, 휴식기준 25분","31분간 원형으로 앉은 상태로 휴식기준 25분을 6분 넘어선 상황입니다. 도심공원 연못가 북쪽에서 11시 25분부터 시민 4명이 집단 장기휴식하고 있으니 공원관리소에서 상황 모니터링을 지속하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"직원 1명 식당 홀 서빙대 앞 주방 입구에서 9분간 서 있는 자세 유지 중 12시 35분, 업무기준 12분","9분간 서 있는 자세로 업무기준 12분 이내 정상범위입니다. 식당 홀 서빙대 앞 주방 입구에서 12시 35분부터 직원 1명이 매장관리자 일반 업무지도 하세요.",쓰러짐 및 장기 정지 감지
"13:10 공항 출국장 면세구역 게이트 B12에서 여행객 5명 38분간 바닥에 앉아 있음, 대기한계 30분","38분간 바닥에 앉은 상태로 대기한계 30분을 8분 넘어선 상황입니다. 공항 출국장 면세구역 게이트 B12에서 13시 10분부터 여행객 5명이 장기대기하고 있으니 공항직원이 탑승안내를 확인하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"어르신 6명이 경로당 마루 2층 휴게실에서 오후 1시 40분부터 1시간 25분간 의자에 앉은 채로 있는 상태가 지속되고 있습니다, 이용시간 60분","1시간 25분간 의자에 앉은 상태로 이용시간 60분을 25분 넘어선 상황입니다. 경로당 마루 2층 휴게실에서 오후 1시 40분부터 어르신 6명이 장시간 이용하고 있으나 정상 경로당 활동으로 관리인이 일반 관리만 하시면 됩니다.",쓰러짐 및 장기 정지 감지
"쓰러진 자세로 15분간 근로자 2명 조선소 드라이독 구역 3번 베이 14:00, 안전기준 4분","15분간 쓰러진 자세로 안전기준 4분을 11분 넘어선 위험상황입니다. 조선소 드라이독 구역 3번 베이에서 14시부터 근로자 2명이 쓰러져 있으니 즉시 119신고와 현장안전관리자 출동을 요청합니다.",쓰러짐 및 장기 정지 감지
"16시 25분경 중학교 교실 2층 2-3반 뒷좌석에서 학생 2명이 5분간 책상에 엎드려 있습니다, 수업기준 없음","5분간 책상에 엎드린 상태로 수업기준 없이 방과후 개인활동입니다. 중학교 교실 2층 2-3반 뒷좌석에서 16시 25분경부터 학생 2명이 담임교사 일반 지도하세요.",쓰러짐 및 장기 정지 감지
"움직임 없음 6분간 환자 1명 병원 CT실 대기구역 B코너에서 17:35 확인, 검사대기시간 10분","6분간 움직임 없는 상태로 검사대기시간 10분 이내 정상범위입니다. 병원 CT실 대기구역 B코너에서 17시 35분에 환자 1명이 방사선사 검사 진행하세요.",쓰러짐 및 장기 정지 감지
"고객 2명 21분간 서점 아동도서 코너 읽기공간에서 바닥에 앉아 있음 18:10, 이용기준 15분","21분간 바닥에 앉은 상태로 이용기준 15분을 6분 넘어선 상황입니다. 서점 아동도서 코너 읽기공간에서 18시 10분부터 고객 2명이 도서열람 활동을 하고 있으니 매장직원이 서비스를 제공하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"오후 7시 15분 아파트 어린이 놀이터에서 아동 5명이 30분간 모래놀이를 하며 쪼그려 앉아 있는 상태입니다, 놀이시간 없음","아파트 어린이 놀이터에서 오후 7시 15분부터 아동 5명이 30분간 모래놀이를 하며 쪼그려 앉아 있습니다. 놀이시간 제한 없이 정상 놀이활동으로 보호자 안전관리만 하세요.",쓰러짐 및 장기 정지 감지
"승객 3명 지하철 1호선 대합실 남쪽 끝에서 똑바로 서 있는 자세 29분간 지속 19:40, 승차대기시간 20분","승차대기시간 20분을 9분 초과하여 29분간 서 있습니다. 지하철 1호선 대합실 남쪽 끝에서 19시 40분부터 승객 3명이 장기대기하니 역무원 열차운행 안내해주세요.",쓰러짐 및 장기 정지 감지
"20:05 시민 2명 도심 버스정류장에서 43분간 벤치에 앉아 있음, 기준 없음","도심 버스정류장에서 20시 5분부터 시민 2명이 43분간 벤치에 앉아 있습니다. 기준 없이 야간 대중교통 대기로 버스 운행정보 안내만 하세요.",쓰러짐 및 장기 정지 감지
"직원 4명이 호텔 연회장 입구에서 18분간 서서 준비작업 중인 상태로 관찰됩니다. 새벽 2시 10분이고 준비시간은 15분입니다.","준비시간 15분을 3분 초과하여 18분간 준비작업 중입니다. 호텔 연회장 입구에서 새벽 2시 10분부터 직원 4명이 서서 준비하니 연회팀장 작업진행 점검해주세요.",쓰러짐 및 장기 정지 감지
"누워 있는 모습 55분간 환자 2명 요양병원 회복실에서 새벽 3시 5분, 회복기준 45분","회복기준 45분을 10분 초과하여 55분간 누워 있습니다. 요양병원 회복실에서 새벽 3시 5분부터 환자 2명이 회복 중이나 간병사 상태확인 해주세요.",쓰러짐 및 장기 정지 감지
"04:45 공장 포장라인에서 작업자 2명 13분간 쪼그려 앉은 자세, 작업기준 10분","작업기준 10분을 3분 초과하여 13분간 쪼그려 앉아 있습니다. 공장 포장라인에서 04시 45분부터 작업자 2명이 작업중단 상태로 현장관리자 작업상황 점검바랍니다.",쓰러짐 및 장기 정지 감지
"학생 3명 대학교 중앙도서관 1층에서 3시간 10분간 책상에 엎드려 있음 오전 8시부터, 이용제한 없음","대학교 중앙도서관 1층에서 오전 8시부터 학생 3명이 3시간 10분간 책상에 엎드려 있습니다. 이용제한 없이 장시간 학습활동으로 사서 일반 관리만 하세요.",쓰러짐 및 장기 정지 감지
"바닥에 앉은 자세 24분간 시민 1명이 지하도상가 패션구역에서 11:40, 휴식기준 15분","휴식기준 15분을 9분 초과하여 24분간 바닥에 앉아 있습니다. 지하도상가 패션구역에서 11시 40분부터 시민 1명이 장기휴식하니 상가관리팀 안내 제공해주세요.",쓰러짐 및 장기 정지 감지
"13시 15분경 펜션 야외 수영장에서 투숙객 3명이 48분간 의자에 앉아서 휴식 중입니다, 수영장이용시간 40분","수영장이용시간 40분을 8분 초과하여 48분간 휴식 중입니다. 펜션 야외 수영장에서 13시 15분경부터 투숙객 3명이 장시간 이용하나 정상 휴양활동으로 펜션직원 서비스 제공하세요.",쓰러짐 및 장기 정지 감지
"근로자 3명이 자동차공장 도장라인에서 새벽 4시 40분부터 32분간 쓰러진 채로 발견됨, 비상기준 5분","비상기준 5분을 27분 넘어선 극도위험상황입니다. 자동차공장 도장라인에서 새벽 4시 40분부터 근로자 3명이 32분간 쓰러져 있어 즉시 119신고를 하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"12:10 고객 1명 은행 창구 대기석에서 벽에 기대어 앉은 자세 27분간, 서비스기준 20분","서비스기준 20분을 7분 초과하여 27분간 대기 중입니다. 은행 창구 대기석에서 12시 10분부터 고객 1명이 벽에 기대어 앉아 있으니 은행직원 업무처리 신속히 해주세요.",쓰러짐 및 장기 정지 감지
"승객 2명이 지하철 환승센터 중앙홀에서 오후 4시 25분부터 7분간 쪼그려 앉은 상태로 있습니다, 대기기준 10분","지하철 환승센터 중앙홀에서 오후 4시 25분부터 승객 2명이 7분간 쪼그려 앉아 있습니다. 대기기준 10분 이내 정상상황으로 역무원 일반 관찰하세요.",쓰러짐 및 장기 정지 감지
"환자 7명 종합병원 내과 대기실에서 의자에 앉은 채 52분간 19:05, 진료대기시간 40분","진료대기시간 40분을 12분 초과하여 52분간 대기 중입니다. 종합병원 내과 대기실에서 19시 5분부터 환자 7명이 집단 장기대기하니 의료진 진료일정 조정해주세요.",쓰러짐 및 장기 정지 감지
"직원 2명 자동차정비소 정비베이에서 바닥에 누워 있음 1시간 25분간 14:15부터, 안전기준 없음","자동차정비소 정비베이에서 14시 15분부터 직원 2명이 1시간 25분간 바닥에 누워 있습니다. 안전기준은 없지만 장시간 쓰러진 상태로 즉시 119신고와 정비소 관리자 긴급출동이 필요합니다.",쓰러짐 및 장기 정지 감지
"07:55 시민 4명 공원 야외무대 앞에서 원형으로 앉아 있는 모습 14분간, 집회기준 없음","공원 야외무대 앞에서 07시 55분부터 시민 4명이 14분간 원형으로 앉아 있습니다. 집회기준 없이 아침 운동 후 모임으로 공원관리소 일반 관찰만 하세요.",쓰러짐 및 장기 정지 감지
"고객 8명이 대형마트 휴게공간에서 21시 30분부터 42분간 테이블에 앉아서 휴식 중입니다, 이용시간 30분","이용시간 30분을 12분 초과하여 42분간 휴식 중입니다. 대형마트 휴게공간에서 21시 30분부터 고객 8명이 집단 장기이용하나 매장직원 마감시간 안내만 하세요.",쓰러짐 및 장기 정지 감지
"작업자 3명이 석유화학공장 증류탑 1번 옆에서 새벽 3시 10분부터 28분간 엎드려 있는 상태로 발견됨, 비상기준 4분","비상기준 4분을 24분 넘어선 극도위험상황입니다. 석유화학공장 증류탑 1번 옆에서 새벽 3시 10분부터 작업자 3명이 28분간 엎드려 있어 즉시 119신고를 하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"아동 3명 어린이집 야외놀이터에서 18분간 매트 위에 옆으로 누워 있음 13:40, 낮잠시간 25분","어린이집 야외놀이터에서 13시 40분부터 아동 3명이 18분간 매트 위에 누워 있습니다. 낮잠시간 25분 이내 정상범위로 보육교사 지속 관찰하세요.",쓰러짐 및 장기 정지 감지
"관람객 6명 과학관 천체투영관에서 바닥에 앉아 있는 자세 48분간 10:15, 관람시간 40분","관람시간 40분을 8분 초과하여 48분간 앉아 있습니다. 과학관 천체투영관에서 10시 15분부터 관람객 6명이 집단 장기관람하니 과학관 해설사 프로그램 진행 안내해주세요.",쓰러짐 및 장기 정지 감지
"시민 2명이 온천 실내탕에서 오후 11시 45분부터 2시간 20분간 눈을 감고 앉아 있는 상태입니다, 이용기준 1시간 50분","이용기준 1시간 50분을 30분 초과하여 2시간 20분 이용 중입니다. 온천 실내탕에서 오후 11시 45분부터 시민 2명이 장시간 이용하니 온천직원 안전확인과 이용안내 해주세요.",쓰러짐 및 장기 정지 감지
"근로자 2명이 물류창고 하역장에서 쓰러진 자세로 38분간 14:25부터, 작업기준 없음","물류창고 하역장에서 14시 25분부터 근로자 2명이 38분간 쓰러진 자세를 보이고 있습니다. 작업기준은 없지만 복수인원 장시간 쓰러짐으로 즉시 119신고가 필요합니다.",쓰러짐 및 장기 정지 감지
"고객 4명이 마트 고객센터 앞 대기구역에서 15시 35분부터 21분간 서 있는 상태로 확인됩니다, 서비스기준 18분","서비스기준 18분을 3분 초과하여 21분간 서 있습니다. 마트 고객센터 앞 대기구역에서 15시 35분부터 고객 4명이 대기하니 고객센터 직원 업무처리 신속히 해주세요.",쓰러짐 및 장기 정지 감지
"아동 2명 4분간 놀이카페 볼풀장에서 바닥에 앉아 있음 16:20, 놀이기준 8분","놀이카페 볼풀장에서 16시 20분부터 아동 2명이 4분간 바닥에 앉아 있습니다. 놀이기준 8분 이내 정상 놀이활동으로 보육교사 일반 관찰하세요.",쓰러짐 및 장기 정지 감지
"오후 5시 12분 병원 외래진료실 앞에서 환자 5명 47분간 의자에 앉아서 대기 중, 진료대기시간 35분","진료대기시간 35분을 12분 초과하여 47분간 대기 중입니다. 병원 외래진료실 앞에서 오후 5시 12분부터 환자 5명이 집단 장기대기하니 의료진 진료일정 조정 필요합니다.",쓰러짐 및 장기 정지 감지
"관객 12명이 오페라하우스 로비에서 21시 40분부터 43분간 바닥에 앉아서 공연 대기하고 있는 상태입니다, 대기기준 30분","대기기준 30분을 13분 초과하여 43분간 바닥에 앉아 있습니다. 오페라하우스 로비에서 21시 40분부터 관객 12명이 집단 장기대기하니 홀 관리팀 좌석안내와 질서유지 해주세요.",쓰러짐 및 장기 정지 감지
"22:25 축제장 푸드트럭 구역에서 시민 9명 58분간 돗자리에 앉아 있음, 체류기준 40분","체류기준 40분을 18분 초과하여 58분간 앉아 있습니다. 축제장 푸드트럭 구역에서 22시 25분부터 시민 9명이 집단 장기체류하니 축제운영진 안전관리와 관람객 분산유도 해주세요.",쓰러짐 및 장기 정지 감지
"근로자 1명이 주유소 세차장에서 31분간 쓰러진 채로 새벽 5시 10분부터 발견됨, 안전기준 없음","주유소 세차장에서 새벽 5시 10분부터 근로자 1명이 31분간 쓰러진 채로 발견되었습니다. 안전기준은 없지만 장시간 쓰러진 상태로 즉시 119신고가 필요합니다.",쓰러짐 및 장기 정지 감지
"수영장에서 이용객 4명 16분간 풀사이드 라운지체어에 앉아 있음 오후 2시 15분, 휴식시간 12분","휴식시간 12분을 4분 초과하여 16분간 앉아 있습니다. 수영장에서 오후 2시 15분부터 이용객 4명이 풀사이드 라운지체어에서 휴식하나 수영활동으로 안전요원 일반 관리하세요.",쓰러짐 및 장기 정지 감지
"바닥에 엎드려 있음 52분간 관중 2명 경기장 관중석 C구역에서 19:05, 관람기준 25분","관람기준 25분을 27분 넘어서 52분간 엎드려 있는 상황입니다. 경기장 관중석 C구역에서 19시 5분부터 관중 2명이 장시간 쓰러진 상태로 있으니 즉시 현장출동과 응급처치를 시행하시기 바랍니다.",쓰러짐 및 장기 정지 감지
"06:40 편의점 음료코너에서 고객 2명 15분간 서 있는 자세, 쇼핑기준 없음","편의점 음료코너에서 06시 40분부터 고객 2명이 15분간 서 있습니다. 쇼핑기준 없이 상품선택 시간으로 점원 필요시 도움 제공하세요.",쓰러짐 및 장기 정지 감지
"관람객 7명이 박물관 특별전시관에서 13시부터 39분간 벤치에 앉아서 휴식 중, 관람시간 30분","관람시간 30분을 9분 초과하여 39분간 휴식 중입니다. 박물관 특별전시관에서 13시부터 관람객 7명이 장기휴식하니 박물관 도슨트 관람안내 제공해주세요.",쓰러짐 및 장기 정지 감지
"시민 5명 번화가 지하보도에서 14:45부터 1시간 15분간 원형으로 앉아 있는 상태입니다, 체류기준 45분","체류기준 45분을 30분 초과하여 1시간 15분간 앉아 있습니다. 번화가 지하보도에서 14시 45분부터 시민 5명이 집단 장기체류하니 경찰순찰 상황파악과 보행로 확보 필요합니다.",쓰러짐 및 장기 정지 감지
"환자 2명 약국 상담실에서 9분간 의자에 앉아 있음 10:30, 상담기준 12분","약국 상담실에서 10시 30분부터 환자 2명이 9분간 의자에 앉아 있습니다. 상담기준 12분 이내 정상상담으로 약사 처방업무 계속 진행하세요.",쓰러짐 및 장기 정지 감지
"쓰러진 자세로 46분간 직원 3명 레스토랑 주방 냉장고 앞에서 23:35, 안전기준 6분","안전기준 6분을 40분 넘어선 극도위험상황입니다. 레스토랑 주방 냉장고 앞에서 23시 35분부터 직원 3명이 46분간 쓰러져 있어 즉시 119신고가 시급합니다.",쓰러짐 및 장기 정지 감지
"15시 18분 스포츠센터 요가실에서 회원 6명이 28분간 요가매트에 누워 있는 자세, 수업시간 25분","수업시간 25분을 3분 초과하여 28분간 누워 있습니다. 스포츠센터 요가실에서 15시 18분부터 회원 6명이 요가수업 연장 중이나 요가강사 수업마무리 안내해주세요.",쓰러짐 및 장기 정지 감지
"고객 9명이 미용실 샴푸실에서 오후 4시 5분부터 1시간 2분간 의자에 앉아서 대기하고 있습니다, 대기기준 없음","미용실 샴푸실에서 오후 4시 5분부터 고객 9명이 1시간 2분간 의자에 앉아서 대기하고 있습니다. 대기기준 없이 집단 장기대기로 미용사 시술일정 조정과 대기시간 단축 노력 필요합니다.",쓰러짐 및 장기 정지 감지
"관람객 3명 전시장 VR체험관에서 34분간 서서 안내판을 보고 있음 11:12, 체험기준 25분","체험기준 25분을 9분 초과하여 34분간 서 있습니다. 전시장 VR체험관에서 11시 12분부터 관람객 3명이 장기대기하니 전시안내원 체험프로그램 안내 제공해주세요.",쓰러짐 및 장기 정지 감지
"똑바로 서 있는 자세 16분간 시민 2명이 세탁소 앞에서 16:45, 기준 없음","세탁소 앞에서 16시 45분부터 시민 2명이 16분간 똑바로 서 있는 자세를 유지하고 있습니다. 기준은 없으나 세탁물 수령 대기로 보이며 세탁소 직원의 서비스 진행 상황 확인이 필요합니다.",쓰러짐 및 장기 정지 감지
"17:30 카페 테라스 야외 좌석에서 손님 3명 1시간 15분간 테이블에 앉아 있음, 허용 기준 50분","카페 테라스 야외 좌석에서 17시 30분부터 손님 3명이 1시간 15분간 테이블에 앉아 있습니다. 허용 기준 50분을 25분 초과했으나 정상 이용 범위로 보이며 직원의 추가 서비스 제공만 필요합니다.",쓰러짐 및 장기 정지 감지
"이용객 1명이 사우나 휴게실 안마의자에서 새벽 1시 10분부터 2시간 5분간 눈을 감고 앉아 있는 상태입니다, 기준 1시간 30분","기준 1시간 30분을 35분 초과하여 장시간 이용 상황입니다. 사우나 휴게실 안마의자에서 새벽 1시 10분부터 이용객 1명이 2시간 5분간 눈을 감고 앉아 있으니 사우나 직원의 안전 확인과 이용 안내가 필요합니다.",쓰러짐 및 장기 정지 감지
"아동 3명 놀이공원 회전목마 대기줄에서 18분간 줄 서 있음 오후 1시 40분, 기준 15분","놀이공원 회전목마 대기줄에서 오후 1시 40분부터 아동 3명이 18분간 줄 서 있습니다. 기준 15분을 3분 초과한 대기 상황으로 놀이기구 운영진의 대기 시간 단축과 어린이 안전 관리가 필요합니다.",쓰러짐 및 장기 정지 감지
"승객 2명 고속터미널 대합실 벤치에서 바닥에 누워 있음 35분간 22:20, 기준 없음","고속터미널 대합실 벤치에서 22시 20분부터 승객 2명이 35분간 바닥에 누워 있습니다. 기준은 없으나 야간 장거리 대기로 보이며 터미널 관리사무소에서 휴게 공간 안내를 권고합니다.",쓰러짐 및 장기 정지 감지
"쪼그려 앉은 자세 8분간 고객 1명이 마트 계산대에서 09:15, 기준 10분","마트 계산대에서 09시 15분부터 고객 1명이 8분간 쪼그려 앉은 자세를 유지하고 있습니다. 기준 10분 이내의 정상 상황으로 계산 진행에 특별한 문제는 없으나 직원의 도움 제공을 권고합니다.",쓰러짐 및 장기 정지 감지
"관객 7명이 야외 공연장 잔디밭 구역에서 20시 15분부터 44분간 돗자리에 앉아서 공연 관람 중입니다, 임계값 30분","임계값 30분을 14분 초과한 집단 장기 체류 상황입니다. 야외 공연장 잔디밭 구역에서 20시 15분부터 관객 7명이 44분간 돗자리에 앉아서 공연 관람 중이나 공연 진행상 특별한 조치는 불필요하며 운영진의 일반적인 관찰만 유지하면 됩니다.",쓰러짐 및 장기 정지 감지
