Input,Output,Domain
"19:36 마트 입구에서 동시 24명 체류시간 25분 밀도 0.80, 기준 0.75","마트 입구에서 현재 24명이 체류 중이며 내일 동시간대 30명 수준으로 예측됩니다. 내일 저녁 7시 이전 예방적 동선 안내를 준비해주세요.","히트맵 기반 체류 위험구간 분석"
"오전 10시 12분 온천 리조트 F관에서 동시 20명 체류시간 24분 밀도 0.74, 기준 0.70","온천 리조트 F관에서 오전 10시 12분 동시 20명이 체류시간 24분 밀도 0.74로 기준 0.70을 0.04 초과했습니다. 체류 동향을 면밀히 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"15:29 전시관 1층에서 동시 15명 체류시간 21분 밀도 0.73, 기준 0.65","전시관 1층에서 15:29 동시 15명이 체류시간 21분 밀도 0.73으로 기준 0.65를 0.08 초과했습니다. 즉시 인원 분산을 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"오전 9시 18분 카페 G구역에서 동시 32명 체류시간 27분 밀도 0.88, 기준 인원 20명","오전 9시 18분 카페 G구역에서 동시 32명이 체류시간 27분 밀도 0.88로 기준 인원 20명을 12명 초과했습니다. 해당 구역 과밀 해소 조치를 취해주세요.","히트맵 기반 체류 위험구간 분석"
"20:47 놀이공원 메인게이트에서 동시 36명 체류시간 29분 밀도 0.93, 허용치 0.80","현재 동시 36명이 집중되고 있으며 2시간 후 44명까지 증가할 것으로 판단됩니다. 놀이공원 메인게이트 사전 동선 분산 조치를 해주세요.","히트맵 기반 체류 위험구간 분석"
"오후 6시 14분 마트 입구에서 동시 25명 체류시간 23분 밀도 0.81, 기준 0.70","마트 입구에서 현재 25명이 체류 중이며 내일 저녁시간 35명까지 집중될 것으로 분석됩니다. 내일 저녁 5시 30분 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"10:35 공항 보안검색대에서 동시 39명 체류시간 34분 밀도 0.95, 기준 인원 28명","공항 보안검색대에서 10:35 동시 39명이 체류시간 34분 밀도 0.95로 기준 인원 28명을 11명 초과했습니다. 해당 구역 과밀 해소 조치를 취하십시오.","히트맵 기반 체료 위험구간 분석"
"오전 7시 29분 카페 H구역에서 동시 18명 체류시간 19분 밀도 0.74, 기준 0.70","카페 H구역에서 오전 7시 29분 동시 18명이 체류시간 19분 밀도 0.74로 기준 0.70 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"저녁 6시 52분 뮤지컬 극장 로비에서 동시 41명 체류시간 37분 밀도 0.97, 허용치 0.85","뮤지컬 극장 로비에서 저녁 6시 52분 동시 41명이 체류시간 37분 밀도 0.97로 허용치 0.85를 0.12 초과했습니다. 집중 해제를 위한 동선 확보가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오전 11시 16분 한식당 VIP룸에서 동시 22명 체류시간 31분 밀도 0.78, 기준 0.70","현재 동시 22명이 집중되고 있으며 2시간 후 30명까지 증가할 것으로 분석됩니다. 한식당 VIP룸 사전 동선 분산 조치를 해주세요.","히트맵 기반 체류 위험구간 분석"
"새벽 7시 3분 한강공원 피크닉장에서 동시 20명 체류시간 28분 밀도 0.78, 기준 0.70","한강공원 피크닉장에서 새벽 7시 3분 동시 20명이 체류시간 28분 밀도 0.78로 기준 0.70을 0.08 초과했습니다. 해당 구역 과밀 해소 조치를 취해주세요.","히트맵 기반 체류 위험구간 분석"
"(X:298 Y:447) 14:41 동시 33명 체류시간 28분 밀도 0.89, 기준 0.75","과밀 상황이 감지되었습니다. 좌표 (X:298 Y:447) 지점에서 14:41 동시 33명이 체류시간 28분 밀도 0.89로 기준 0.75를 0.14 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 2시 52분 병원 응급실 대기실에서 동시 19명 체류시간 22분 밀도 0.87, 기준 0.70","병원 응급실 대기실에서 오후 2시 52분 동시 19명이 체류시간 22분 밀도 0.87로 기준 0.70을 0.17 초과한 상태입니다. 밀도 패턴을 지속 관리해주세요.","히트맵 기반 체류 위험구간 분석"
"19:14 올림픽공원 야외무대에서 동시 35명 체류시간 31분 밀도 0.94, 허용치 0.80","현재 동시 35명이 집중되고 있으며 3시간 후 43명까지 증가할 것으로 판단됩니다. 올림픽공원 야외무대 사전 동선 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:278 Y:341) 정오 12시 18분 동시 27명 체류시간 24분 밀도 0.85, 허용치 0.75","좌표 (X:278 Y:341) 지점에서 현재 27명이 체류 중이며 내일 동시간대 33명 수준으로 예측됩니다. 내일 낮 12시 이전 예방적 동선 안내를 준비해주세요.","히트맵 기반 체류 위험구간 분석"
"17:28 카페 메인홀에서 동시 29명 체류시간 26분 밀도 0.87, 허용치 0.75","과밀 상황이 감지되었습니다. 카페 메인홀에서 17:28 동시 29명이 체류시간 26분 밀도 0.87로 허용치 0.75를 0.12 초과했습니다. 긴급 분산 조치가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"오후 4시 33분 지하철 9호선 플랫폼에서 동시 34명 체류시간 29분 밀도 0.90, 허용치 0.80","지하철 9호선 플랫폼에서 오후 4시 33분 동시 34명이 체류시간 29분 밀도 0.90으로 허용치 0.80을 0.10 초과했습니다. 체류 동향을 면밀히 관리해주세요.","히트맵 기반 체류 위험구간 분석"
"(X:423 Y:189) 22:14 동시 38명 체류시간 36분 밀도 0.94, 허용치 0.85","좌표 (X:423 Y:189) 지점에서 평일 저녁시간 38명 집중 패턴이 확인됩니다. 저녁 9시 30분 사전 안내 조치를 실시하고 10시 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"아울렛 중앙광장에서 현재 25명이 체류 중이며 체류시간 28분 밀도 0.86, 기준 0.70","아울렛 중앙광장에서 주말 저녁 25명 집중 패턴이 확인됩니다. 저녁 5시 30분 사전 안내 조치를 실시하고 저녁 7시 추가 관리 인력을 배치해주세요.","히트맵 기반 체류 위험구간 분석"
"야구장 내야석 입구에서 현재 33명이 체류 중이며 체류시간 27분 밀도 0.88, 기준 0.75","야구장 내야석 입구에서 신규 P구역으로 동시 33명이 밀도 0.88로 기준이 미설정 상태입니다. 향후 3시간 동안 42명까지 증가 가능성이 있어 지속 관찰해주세요.","히트맵 기반 체류 위험구간 분석"
"이탈리안 레스토랑 테라스에서 현재 22명이 체류 중이며 체류시간 29분 밀도 0.81, 기준 0.70","이탈리안 레스토랑 테라스에서 현재 22명이 체류 중이며 내일 저녁시간 29명까지 집중될 것으로 분석됩니다. 내일 저녁 6시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"롯데백화점 명품관에서 현재 28명이 체류 중이며 체류시간 25분 밀도 0.86, 기준 0.75","롯데백화점 명품관에서 현재 28명이 체류 중이며 내일 동시간대 34명 수준으로 예측됩니다. 내일 오후 1시 이전 예방적 동선 안내를 준비해주세요.","히트맵 기반 체류 위험구간 분석"
"종합병원 외래진료센터에서 현재 31명이 체류 중이며 체류시간 35분 밀도 0.90, 기준 0.80","종합병원 외래진료센터에서 현재 31명이 집중되고 있으며 5시간 이내 38명 수준까지 집중될 것으로 판단됩니다. 사전 동선 분산 조치가 필요합니다.","히트맵 기반 체류 위험구간 분석"
"(X:512 Y:289) 현재 16명이 체류 중이며 체류시간 25분 밀도 0.71, 기준 0.70","좌표 (X:512 Y:289) 지점에서 현재 16명이 체류 중이며 4시간 후 22명까지 증가할 것으로 분석됩니다. 해당 지점 사전 동선 분산 조치를 해주세요.","히트맵 기반 체류 위험구간 분석"
"인천공항 면세구역에서 현재 27명이 체류 중이며 체류시간 26분 밀도 0.83, 기준 0.75","인천공항 면세구역에서 출국시간 최고 27명 집중 패턴이 확인됩니다. 출국 2시간 전 사전 안내 조치를 실시하고 1시간 전 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"현대백화점 뷰티홀에서 현재 19명이 체류 중이며 체류시간 20분 밀도 0.73, 기준 0.70","현대백화점 뷰티홀에서 19명이 체류 중이며 내일 주말 쇼핑시간 26명까지 집중될 것으로 분석됩니다. 내일 오후 2시 이전 예방적 동선 안내를 준비해주세요.","히트맵 기반 체류 위험구간 분석"
"세종문화회관 대극장에서 현재 30명이 체류 중이며 체류시간 32분 밀도 0.88, 기준 0.80","세종문화회관 대극장에서 공연 시작 1시간 전 급격한 집중 패턴을 보입니다. 공연 시작 90분 전 사전 안내 조치를 실시하고 30분 전 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"대학교 학생식당에서 현재 34명이 체류 중이며 체류시간 18분 밀도 0.92, 기준 0.80","대학교 학생식당에서 현재 34명이 집중되고 있으며 점심시간 종료 2시간 후 18명까지 감소할 것으로 분석됩니다. 학생식당 사전 동선 분산 조치를 해주세요.","히트맵 기반 체류 위험구간 분석"
"연세대학교 학생회관 식당에서 현재 23명이 체류 중이며 체류시간 22분 밀도 0.77, 기준 0.75","현재 동시 23명이 집중되고 있으며 점심시간 30명까지 증가할 것으로 분석됩니다. 연세대학교 학생회관 식당 사전 동선 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:234 Y:156) 오후 1시 42분 동시 31명 체류시간 26분 밀도 0.84, 기준 0.75","좌표 (X:234 Y:156) 지점에서 오후 1시 42분 동시 31명이 체류시간 26분 밀도 0.84로 기준 0.75를 0.09 초과했습니다. 사전 집중 해소 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"지하철 4호선 명동역에서 현재 12명이 체류 중이며 체류시간 14분 밀도 0.63, 기준 0.65","지하철 4호선 명동역에서 현재 12명이 체류 중이며 내일 동시간대 20명 수준으로 예측됩니다. 내일 오전 7시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"삼성서울병원 외래대기실에서 현재 18명이 체류 중이며 체류시간 24분 밀도 0.72, 기준 0.65","삼성서울병원 외래대기실에서 현재 18명이 체류 중이며 내일 동시간대 25명 수준으로 예측됩니다. 내일 오전 9시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"에버랜드 메인게이트에서 현재 14명이 체류 중이며 체류시간 16분 밀도 0.64, 기준 0.70","에버랜드 메인게이트에서 현재 14명이 체류 중이며 내일 동시간대 19명 수준으로 예측됩니다. 내일 오전 10시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"코엑스 컨벤션홀에서 현재 17명이 체류 중이며 체류시간 20분 밀도 0.68, 기준 0.75","코엑스 컨벤션홀에서 현재 17명이 체류 중이며 내일 동시간대 24명 수준으로 예측됩니다. 내일 오전 8시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"서울대학교 중앙도서관에서 현재 23명이 체류 중이며 체류시간 20분 밀도 0.77, 기준 0.70","서울대학교 중앙도서관에서 현재 23명이 체류 중이며 내일 동시간대 31명 수준으로 예측됩니다. 내일 오전 9시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"올림픽공원 체조경기장에서 현재 17명이 체류 중이며 체류시간 18분 밀도 0.69, 기준 0.75","올림픽공원 체조경기장에서 현재 17명이 체류 중이며 내일 동시간대 23명 수준으로 예측됩니다. 내일 오후 3시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"이마트 트레이더스 계산대에서 현재 35명이 체류 중이며 체류시간 24분 밀도 0.91, 기준 0.80","이마트 트레이더스 계산대에서 현재 35명이 체류 중이며 내일 저녁시간 42명까지 집중될 것으로 분석됩니다. 내일 저녁 6시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"타임스퀘어 아트리움에서 현재 24명이 체류 중이며 체류시간 22분 밀도 0.79, 기준 0.70","타임스퀘어 아트리움에서 현재 24명이 체류 중이며 내일 저녁시간 32명까지 집중될 것으로 분석됩니다. 내일 저녁 5시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"그랜드 하얏트 컨퍼런스룸에서 현재 21명이 체류 중이며 체류시간 23분 밀도 0.76, 기준 0.75","그랜드 하얏트 컨퍼런스룸에서 현재 21명이 체류 중이며 내일 동시간대 28명 수준으로 예측됩니다. 내일 오후 2시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"지하철 2호선 환승통로에서 현재 29명이 체류 중이며 체류시간 27분 밀도 0.86, 기준 0.80","지하철 2호선 환승통로에서 현재 29명이 체류 중이며 내일 출근시간 37명까지 집중될 것으로 분석됩니다. 내일 오전 7시 30분 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"용평리조트 곤돌라 승강장에서 현재 40명이 체류 중이며 체류시간 31분 밀도 0.95, 기준 0.85","용평리조트 곤돌라 승강장에서 현재 40명이 체류 중이며 내일 주말 48명까지 집중될 것으로 분석됩니다. 내일 오전 9시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"한강공원 여의도 무대에서 현재 26명이 체류 중이며 체류시간 30분 밀도 0.84, 기준 0.75","한강공원 여의도 무대에서 현재 26명이 체류 중이며 내일 동시간대 34명 수준으로 예측됩니다. 내일 저녁 6시 이전 예방적 동선 안내를 준비하십시오.","히트맵 기반 체류 위험구간 분석"
"홍대 페스티벌 광장에서 주말 오후 2-4시 평균 28명 집중 패턴 체류시간 26분, 기준 밀도 0.80","홍대 페스티벌 광장에서 주말 오후 2-4시 평균 28명 집중 패턴이 확인됩니다. 오후 1시 30분 사전 안내 조치를 실시하고 오후 3시 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"신라호텔 그랜드볼룸에서 주말 저녁 7-9시 평균 26명 집중 패턴 체류시간 23분, 기준 밀도 0.75","신라호텔 그랜드볼룸에서 주말 저녁 7-9시 평균 26명 집중 패턴이 확인됩니다. 저녁 6시 30분 사전 안내 조치를 실시하고 저녁 8시 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"CGV 용산 아이파크몰에서 주말 오후 1-3시 평균 31명 집중 패턴 체류시간 24분, 기준 밀도 0.80","CGV 용산 아이파크몰에서 주말 오후 1-3시 평균 31명 집중 패턴이 확인됩니다. 오후 12시 30분 사전 안내 조치를 실시하고 오후 2시 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"갤러리아백화점 명품관에서 평일 점심시간 27명 수준의 집중이 반복되고 있으며 체류시간 21분, 기준 밀도 0.75","갤러리아백화점 명품관에서 평일 점심시간 27명 수준의 집중이 반복되고 있습니다. 점심시간 30분 전 사전 안내 조치를 실시하고 1시 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"롯데월드 어드벤처 푸드코트에서 주말 점심시간 42명 수준의 집중이 반복되고 있으며 체류시간 35분, 기준 밀도 0.85","롯데월드 어드벤처 푸드코트에서 주말 점심시간 42명 수준의 집중이 반복되고 있습니다. 점심시간 1시간 전 사전 안내 조치를 실시하고 12시 30분 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"삼성동 코엑스몰 로비에서 평일 출근시간 40명 수준의 집중이 반복되고 있으며 체류시간 25분, 기준 밀도 0.80","삼성동 코엑스몰 로비에서 평일 출근시간 40명 수준의 집중이 반복되고 있습니다. 오전 8시 사전 안내 조치를 실시하고 오전 8시 30분 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"지하철 5호선 여의도역에서 출근시간 최고 45명 집중 패턴 체류시간 22분, 기준 밀도 0.85","지하철 5호선 여의도역에서 출근시간 최고 45명 집중 패턴이 확인됩니다. 오전 7시 30분 사전 안내 조치를 실시하고 오전 8시 15분 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"예술의전당 콘서트홀에서 공연 시작 1시간 전 최고 35명 집중 패턴 체류시간 40분, 기준 밀도 0.80","예술의전당 콘서트홀에서 공연 시작 1시간 전 최고 35명 집중 패턴이 확인됩니다. 공연 시작 90분 전 사전 안내 조치를 실시하고 시작 30분 전 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"지하철 3호선 종로3가역에서 공연 종료 30분 전 급격한 집중 패턴 체류시간 19분, 기준 밀도 0.85","지하철 3호선 종로3가역에서 공연 종료 30분 전 급격한 집중 패턴을 보입니다. 공연 종료 45분 전 사전 안내 조치를 실시하고 종료 15분 전 추가 관리 인력을 배치하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 2시 52분 잠실 올림픽홀에서 동시 31명이 25분간 체류하며 밀도 0.91, 허용치 0.75","과밀 상황이 감지되었습니다. 잠실 올림픽홀에서 오후 2시 52분 동시 31명이 체류시간 25분 밀도 0.91로 허용치 0.75를 0.16 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:451 Y:278) 19:14 동시 35명 체류시간 31분 밀도 0.94, 허용치 0.80","과밀 상황이 감지되었습니다. 좌표 (X:451 Y:278) 지점에서 19:14 동시 35명이 체류시간 31분 밀도 0.94로 허용치 0.80을 0.14 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:278 Y:341) 정오 12시 18분 동시 27명 체류시간 24분 밀도 0.85, 허용치 0.75","과밀 상황이 감지되었습니다. 좌표 (X:278 Y:341) 지점에서 정오 12시 18분 동시 27명이 체류시간 24분 밀도 0.85로 허용치 0.75를 0.10 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:356 Y:275) 17:28 동시 29명 체류시간 26분 밀도 0.87, 허용치 0.75","과밀 상황이 감지되었습니다. 좌표 (X:356 Y:275) 지점에서 17:28 동시 29명이 체류시간 26분 밀도 0.87로 허용치 0.75를 0.12 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:389 Y:267) 오후 4시 33분 동시 34명 체류시간 29분 밀도 0.90, 허용치 0.80","과밀 상황이 감지되었습니다. 좌표 (X:389 Y:267) 지점에서 오후 4시 33분 동시 34명이 체류시간 29분 밀도 0.90으로 허용치 0.80을 0.10 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:423 Y:189) 밤 10시 14분 동시 38명 체류시간 36분 밀도 0.94, 허용치 0.85","과밀 상황이 감지되었습니다. 좌표 (X:423 Y:189) 지점에서 밤 10시 14분 동시 38명이 체류시간 36분 밀도 0.94로 허용치 0.85를 0.09 초과했습니다. 긴급 분산 조치를 실시하십시오.","히트맵 기반 체류 위험구간 분석"
"CGV 강남점 상영관에서 오전 9시 43분 동시 12명 체류시간 14분 밀도 0.58, 기준 0.65","CGV 강남점 상영관에서 오전 9시 43분 동시 12명이 체류시간 14분 밀도 0.58로 기준 0.65 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"국립현대미술관 상설전시실에서 오후 3시 25분 동시 9명 체류시간 12분 밀도 0.51, 기준 0.60","국립현대미술관 상설전시실에서 오후 3시 25분 동시 9명이 체류시간 12분 밀도 0.51로 기준 0.60 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:293 Y:156) 새벽 6시 17분 동시 8명 체류시간 11분 밀도 0.58, 기준 0.65","좌표 (X:293 Y:156) 지점에서 새벽 6시 17분 동시 8명이 체류시간 11분 밀도 0.58로 기준 0.65 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:189 Y:427) 14:33 동시 11명 체류시간 13분 밀도 0.59, 기준 0.65","좌표 (X:189 Y:427) 지점에서 14:33 동시 11명이 체류시간 13분 밀도 0.59로 기준 0.65 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:365 Y:198) 저녁 8시 22분 동시 13명 체류시간 15분 밀도 0.61, 기준 0.70","좌표 (X:365 Y:198) 지점에서 저녁 8시 22분 동시 13명이 체류시간 15분 밀도 0.61로 기준 0.70 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:412 Y:156) 오후 5시 41분 동시 10명 체류시간 14분 밀도 0.56, 기준 0.60","좌표 (X:412 Y:156) 지점에서 오후 5시 41분 동시 10명이 체류시간 14분 밀도 0.56으로 기준 0.60 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:234 Y:389) 13:52 동시 8명 체류시간 11분 밀도 0.48, 기준 0.55","좌표 (X:234 Y:389) 지점에서 13:52 동시 8명이 체류시간 11분 밀도 0.48로 기준 0.55 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:198 Y:423) 저녁 9시 7분 동시 12명 체류시간 15분 밀도 0.62, 기준 0.65","좌표 (X:198 Y:423) 지점에서 저녁 9시 7분 동시 12명이 체류시간 15분 밀도 0.62로 기준 0.65 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:445 Y:312) 21:15 동시 9명 체류시간 10분 밀도 0.53, 기준 0.60","좌표 (X:445 Y:312) 지점에서 21:15 동시 9명이 체류시간 10분 밀도 0.53으로 기준 0.60 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:287 Y:154) 새벽 3시 41분 동시 6명 체류시간 8분 밀도 0.41, 기준 0.50","좌표 (X:287 Y:154) 지점에서 새벽 3시 41분 동시 6명이 체류시간 8분 밀도 0.41로 기준 0.50 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:312 Y:445) 9:37 동시 14명 체류시간 16분 밀도 0.66, 기준 0.70","좌표 (X:312 Y:445) 지점에서 9:37 동시 14명이 체류시간 16분 밀도 0.66으로 기준 0.70 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"(X:156 Y:378) 저녁 10시 24분 동시 11명 체류시간 12분 밀도 0.57, 기준 0.65","좌표 (X:156 Y:378) 지점에서 저녁 10시 24분 동시 11명이 체류시간 12분 밀도 0.57로 기준 0.65 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"삼성전자 서초사옥 회의실에서 오전 11시 12분 동시 7명 체류시간 9분 밀도 0.44, 기준 0.55","삼성전자 서초사옥 회의실에서 오전 11시 12분 동시 7명이 체류시간 9분 밀도 0.44로 기준 0.55 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"새벽 4시 52분 고속터미널 정류장에서 동시 14명 체류시간 16분 밀도 0.67, 기준 0.70","새벽 4시 52분 고속터미널 정류장에서 동시 14명이 체류시간 16분 밀도 0.67로 기준 0.70 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 2시 8분 국립중앙도서관 자료실에서 동시 13명 체류시간 17분 밀도 0.64, 기준 0.70","오후 2시 8분 국립중앙도서관 자료실에서 동시 13명이 체류시간 17분 밀도 0.64로 기준 0.70 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"오후 5시 19분 투썸플레이스 2층에서 동시 15명 체류시간 18분 밀도 0.69, 기준 0.70","오후 5시 19분 투썸플레이스 2층에서 동시 15명이 체류시간 18분 밀도 0.69로 기준 0.70 이하로 정상입니다. 지속 관리하십시오.","히트맵 기반 체류 위험구간 분석"
"현대백화점 신규 R구역에서 16:42 동시 15명 체류시간 19분 밀도 0.61, 기준 미설정","현대백화점 신규 R구역에서 16:42 동시 15명이 체류시간 19분 밀도 0.61로 기준이 미설정 상태입니다. 향후 2시간 동안 22명까지 증가 가능성이 있어 지속 관찰하십시오.","히트맵 기반 체류 위험구간 분석"
"지하철 9호선 신규 S출구에서 16:58 동시 17명 체류시간 20분 밀도 0.68, 기준 미설정","지하철 9호선 신규 S출구에서 16:58 동시 17명이 체류시간 20분 밀도 0.68로 기준이 미설정 상태입니다. 향후 3시간 동안 25명까지 증가 가능성이 있어 지속 관찰하십시오.","히트맵 기반 체류 위험구간 분석"
