Input,Output,Domain
"배관공 1명 09:52 발전소 제어실 장갑 장비 없이 도장 작업, 기준: 안전복, 장갑","발전소 제어실에서 배관공 1명의 장갑 장비 없는 도장 작업이 탐지되었습니다. 안전복과 장갑 기준 중 장갑 소홀히 하여 도료 접촉에 의한 피부 손상 우려가 있습니다. 장갑 착용 후 작업을 계속하시기 바랍니다.","작업자 안전장비 미착용 감지"
"발전소 터빈실 10:26 전기 기사 1명 마스크 빼고 절단 작업, 기준: 장갑, 마스크","발전소 터빈실에서 전기 기사 1명이 마스크를 빼고 절단 작업을 하는 것으로 파악됩니다. 장갑과 마스크 기준 중 마스크 착용 없이 금속 분진 흡입 위험성이 높습니다. 마스크 착용 개선이 시급합니다.","작업자 안전장비 미착용 감지"
"기준: 안전화, 마스크, 검사원 1명 11:39 공장 용접실 안전복 벗은 채로 조립","공장 용접실에서 검사원 1명이 안전복을 벗은 채로 조립 작업을 진행하고 있습니다. 안전화와 마스크 기준은 준수하고 있으나 안전복 미착용으로 용접 불꽃에 의한 화상 가능성이 있습니다. 안전복 착용 완료 후 작업을 지속하세요.","작업자 안전장비 미착용 감지"
"낮 12시 4분 건설현장 A동에서 기능공 1명이 헬멧 착용하지 않은 상태로 화학물질 취급, 기준: 보안경, 헬멧","기능공 1명의 헬멧 착용하지 않은 화학물질 취급 작업이 건설현장 A동에서 관찰되었습니다. 보안경과 헬멧 기준 중 헬멧 규정을 어겨 화학 물질 낙하 시 머리 부상 우려가 크니 헬멧 착용을 완료해 주세요.","작업자 안전장비 미착용 감지"
"조선소 도크 13:31 엔지니어 1명 보안경 착용 누락 점검, 기준: 마스크, 보안경","조선소 도크에서 엔지니어 1명이 보안경 착용을 누락하고 점검 작업을 진행하고 있습니다. 마스크와 보안경 기준 중 보안경 소홀히 하여 금속 파편에 의한 시력 손상 위험성이 높습니다. 보안경 착용 확인이 요구됩니다.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 장갑, 오후 2시 57분 공장 C블록 조립공 1명 장갑 착용 위반 절단","14:57에 공장 C블록에서 조립공 1명의 장갑 착용 위반 절단 작업이 확인됩니다. 헬멧과 장갑 기준 중 장갑 규정을 위반하여 절단 도구에 의한 손상 가능성이 존재합니다. 장갑 착용 후 작업을 계속해 주십시오.","작업자 안전장비 미착용 감지"
"보수공 1명 15:13 화학공장 저장고 마스크 보호구 없이 조립, 기준: 보안경, 마스크","화학공장 저장고에서 보수공 1명의 마스크 보호구 없는 조립 작업이 탐지되었습니다. 보안경과 마스크 기준 중 마스크 착용 없이 화학 증기 흡입 우려가 있습니다. 마스크 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"화학 작업자 1명 오후 4시 45분 화학공장 B동 안전복 장비 미비로 제조, 기준: 안전복, 헬멧","화학공장 B동에서 화학 작업자 1명이 안전복 장비 미비로 제조 작업을 하는 것으로 분석됩니다. 안전복과 헬멧 기준 중 안전복 소홀히 하여 화학적 접촉 및 화상 위험이 발생할 수 있습니다. 안전복 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"기준: 안전복, 마스크, 17:28 건설현장 D동 배관공 1명 헬멧 벗은 채로 포장","건설현장 D동에서 배관공 1명이 헬멧을 벗은 채로 포장 작업 중입니다. 안전복과 마스크 기준은 준수하고 있으나 헬멧 미착용으로 낙하물에 의한 머리 부상 가능성이 높습니다. 헬멧 착용 개선이 시급합니다.","작업자 안전장비 미착용 감지"
"관리자 1명 18:02 공장 A구역 보안경 제대로 착용하지 않고 화학물질 취급, 기준: 헬멧, 보안경","관리자 1명의 보안경을 제대로 착용하지 않은 화학물질 취급이 공장 A구역에서 관찰되었습니다. 헬멧과 보안경 기준 중 보안경 착용 소홀히 하여 화학 물질 비산에 의한 안구 손상 우려가 크니 보안경 착용을 완료해 주세요.","작업자 안전장비 미착용 감지"
"저녁 7시 55분 건설현장 E구역에서 목수 1명이 안전화 착용 없이 화학물질 취급, 기준: 헬멧, 안전화","목수 1명이 건설현장 E구역에서 안전화 착용 없이 화학물질 취급을 하는 상황입니다. 헬멧과 안전화 기준 중 안전화 규정을 어겨 화학 물질 유출 시 족부 화상 위험성이 존재합니다. 안전화 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"타일공 1명 발전소 제어실 20:19 안전복 제대로 착용하지 않고 도장, 기준: 마스크, 안전복","타일공 1명의 안전복을 제대로 착용하지 않은 도장 작업이 발전소 제어실에서 확인됩니다. 마스크와 안전복 기준 중 안전복 착용 소홀히 하여 도료 접촉에 의한 신체 손상 위험이 매우 높습니다. 안전복 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"기준: 마스크, 장갑, 철근공 1명 21:33 건설현장 B구역 헬멧 제대로 착용하지 않고 운반","철근공 1명이 건설현장 B구역에서 헬멧을 제대로 착용하지 않고 운반 작업을 진행했습니다. 마스크와 장갑 기준은 준수하고 있으나 헬멧 미착용으로 철근 낙하 시 두부 외상 위험이 발생할 수 있습니다. 헬멧 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"밤 10시 48분 공장 A구역에서 기술자 1명이 마스크 벗은 채로 운반, 기준: 마스크, 보안경","기술자 1명이 공장 A구역에서 마스크를 벗은 채로 운반 작업을 하는 것으로 파악됩니다. 마스크와 보안경 기준 중 마스크 착용 없이 공장 내 분진 흡입 위험성이 높습니다. 마스크 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"운반원 1명 23:01 공장 B동 장갑 보호구 없이 검사 작업, 기준: 장갑, 헬멧","운반원 1명의 장갑 보호구 없는 검사 작업이 공장 B동에서 23:01에 탐지되었습니다. 장갑과 헬멧 기준 중 장갑 소홀히 하여 검사 장비 접촉에 의한 손상 우려가 있습니다. 장갑 착용 후 작업을 계속하시기 바랍니다.","작업자 안전장비 미착용 감지"
"새벽 12시 24분 화학공장 A동에서 보수공 1명이 헬멧 착용하지 않은 상태로 전기, 기준: 마스크, 헬멧","보수공 1명의 헬멧 착용하지 않은 전기 작업이 새벽 12시 24분에 화학공장 A동에서 관찰되었습니다. 마스크와 헬멧 기준 중 헬멧 규정을 어겨 전기 설비 접촉 시 머리 부상 우려가 크니 헬멧 착용을 완료해 주세요.","작업자 안전장비 미착용 감지"
"기준: 안전화, 장갑, 조선소 조립장 01:46 철근공 1명 마스크 없이 설치","01:46에 조선소 조립장에서 철근공 1명이 마스크 없이 설치 작업을 진행하는 것으로 확인됩니다. 안전화와 장갑 기준은 준수하고 있으나 마스크 미착용으로 용접 연기 흡입 위험성이 있습니다. 마스크 착용 후 작업을 재개해 주십시오.","작업자 안전장비 미착용 감지"
"작업자 1명 02:11 공장 A구역 헬멧 착용 위반 검사 작업, 기준: 안전화, 헬멧","작업자 1명이 공장 A구역에서 헬멧 착용 위반 검사 작업을 하는 것으로 분석됩니다. 안전화와 헬멧 기준 중 헬멧 소홀히 하여 검사 장비 충돌 시 두부 손상 우려가 큽니다. 헬멧 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"목수 1명 새벽 3시 37분 조선소 용접실 안전복 미착용 관리, 기준: 마스크, 안전복","목수 1명의 안전복 미착용 관리 작업이 새벽 3시 37분에 조선소 용접실에서 탐지되었습니다. 마스크와 안전복 기준 중 안전복 착용 없이 용접 불꽃에 의한 화상 가능성이 있습니다. 안전복 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"기준: 마스크, 보안경, 04:59 조선소 용접실 작업자 1명 장갑 보호구 없이 조립","04:59에 조선소 용접실에서 작업자 1명이 장갑 보호구 없이 조립 작업을 하는 상황입니다. 마스크와 보안경 기준은 준수하고 있으나 장갑 미착용으로 금속 접촉에 의한 손상 위험성이 존재합니다. 장갑 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"운반원 1명 05:22 정비소 A구역 보안경 벗은 채로 절단 작업, 기준: 헬멧, 보안경","운반원 1명의 보안경을 벗은 채로 절단 작업이 정비소 A구역에서 확인됩니다. 헬멧과 보안경 기준 중 보안경 착용 소홀히 하여 절단 파편에 의한 시력 손상 위험이 매우 높습니다. 보안경 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"정비소 도장실 06:43 시공자 1명 안전화 빼고 포장 작업, 기준: 보안경, 안전화","시공자 1명이 정비소 도장실에서 안전화를 빼고 포장 작업을 진행했습니다. 보안경과 안전화 기준 중 안전화 소홀히 하여 포장재 낙하 시 발 부상 위험이 발생할 수 있습니다. 안전화 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"검사원 1명 오전 7시 16분 화학공장 연구동 마스크 장비 없이 관리, 기준: 보안경, 마스크","검사원 1명이 화학공장 연구동에서 마스크 장비 없이 관리 작업을 하는 것으로 파악됩니다. 보안경과 마스크 기준 중 마스크 착용 없이 화학 가스 흡입 위험성이 높습니다. 마스크 착용 개선이 시급합니다.","작업자 안전장비 미착용 감지"
"기준: 보안경, 장갑, 08:54 조선소 조립장 도장공 1명 헬멧 벗은 채로 설치","08:54에 조선소 조립장에서 도장공 1명이 헬멧을 벗은 채로 설치 작업 중입니다. 보안경과 장갑 기준은 준수하고 있으나 헬멧 미착용으로 크레인 작업 시 머리 부상 가능성이 우려됩니다. 헬멧 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"기준: 장갑, 헬멧, 오전 7시 2분 건설현장 C층 작업자 2명 보안경 안전장비 빠뜨리고 운반","오전 7시 2분에 건설현장 C층에서 작업자 2명이 보안경 안전장비를 빠뜨리고 운반 작업을 진행하는 것으로 확인됩니다. 장갑과 헬멧 기준은 준수하고 있으나 보안경 미착용으로 비산 물질에 의한 안구 손상 위험성이 있습니다. 보안경 착용 후 작업을 재개해 주십시오.","작업자 안전장비 미착용 감지"
"철근공 2명 제조공장 C동 08:17 보안경 미착용 용접 작업, 기준: 마스크, 보안경","08:17에 제조공장 C동에서 철근공 2명의 보안경 미착용 용접 작업이 탐지되었습니다. 마스크와 보안경 기준 중 보안경 착용 없이 용접 불꽃에 의한 시력 손상 우려가 있습니다. 보안경 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"청소원 2명 09:38 제조공장 B블록 헬멧 착용하지 않은 상태로 포장, 기준: 안전화, 헬멧","심각한 안전장비 위반이 제조공장 B블록에서 09:38에 발견되었습니다. 청소원 2명이 헬멧을 착용하지 않은 상태로 포장 작업을 하고 있으며, 안전화와 헬멧 기준 중 헬멧 소홀히 하여 포장재 낙하 시 머리 부상 우려가 큽니다. 헬멧 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"기준: 안전화, 마스크, 작업자 2명 10:51 건설현장 B구역 장갑 장비 없이 설치","건설현장 B구역에서 10:51에 작업자 2명의 장갑 장비 없는 설치 작업이 관찰되었습니다. 안전화와 마스크 기준은 준수하고 있으나 장갑 미착용으로 설치 부품 접촉에 의한 손상 가능성이 존재합니다. 장갑 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"전기 기사 2명 공장 용접실 11:06 헬멧 미착용 보수 작업, 기준: 장갑, 헬멧","11:06에 공장 용접실에서 전기 기사 2명의 헬멧 미착용 보수 작업이 확인됩니다. 장갑과 헬멧 기준 중 헬멧 착용 소홀히 하여 전기 설비 충돌 시 두부 손상 위험이 매우 높습니다. 헬멧 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"낮 12시 23분 정비소 작업장에서 배관공 2명이 안전화 착용하지 않은 상태로 절단, 기준: 헬멧, 안전화","안전장비 기준 위반이 낮 12시 23분에 정비소 작업장에서 감지되었습니다. 배관공 2명이 안전화를 착용하지 않은 상태로 절단 작업을 진행하고 있으며, 헬멧과 안전화 기준 중 안전화 소홀히 하여 절단 도구 낙하 시 발 부상 위험이 발생할 수 있습니다. 안전화 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"시공자 2명 13:47 정비소 A구역 마스크 장비 미비로 배관 작업, 기준: 보안경, 마스크","정비소 A구역에서 13:47에 시공자 2명의 마스크 장비 미비 배관 작업이 탐지되었습니다. 보안경과 마스크 기준 중 마스크 착용 없이 배관 작업 중 유해 가스 흡입 우려가 있습니다. 마스크 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"기준: 보안경, 장갑, 오후 2시 9분 건설현장 D동 목수 2명 안전복 착용하지 않은 상태로 용접","기준 위반 상황이 오후 2시 9분에 건설현장 D동에서 발생했습니다. 목수 2명이 안전복을 착용하지 않은 상태로 용접 작업을 하고 있으며, 보안경과 장갑 기준은 준수하고 있으나 안전복 미착용으로 용접 불꽃에 의한 화상 위험성이 존재합니다. 안전복 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"작업자 2명 오후 3시 34분 제조공장 C동 헬멧 착용 누락 검사 작업, 기준: 안전복, 헬멧","제조공장 C동에서 오후 3시 34분에 작업자 2명의 헬멧 착용 누락 검사 작업이 확인됩니다. 안전복과 헬멧 기준 중 헬멧 착용 소홀히 하여 검사 장비 충돌 시 머리 부상 위험이 매우 높습니다. 헬멧 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"포장공 2명 16:58 공장 도장실 안전화 착용하지 않은 상태로 제조, 기준: 안전복, 안전화","16:58에 공장 도장실에서 포장공 2명이 안전화를 착용하지 않은 상태로 제조 작업을 진행했습니다. 안전복과 안전화 기준 중 안전화 소홀히 하여 제조 장비 낙하 시 발 부상 위험이 발생할 수 있습니다. 안전화 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"작업자 2명 17:12 건설현장 B구역 보안경 미착용 관리 작업, 기준: 장갑, 보안경","건설현장 B구역에서 17:12에 작업자 2명의 보안경 미착용 관리 작업이 탐지되었습니다. 장갑과 보안경 기준 중 보안경 착용 없이 관리 도구 비산에 의한 시력 손상 우려가 있습니다. 보안경 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"기준: 안전화, 마스크, 보수공 2명 18:41 조선소 용접실 헬멧 착용 누락 건설","조선소 용접실에서 18:41에 보수공 2명이 헬멧 착용을 누락하고 건설 작업을 하는 것으로 분석됩니다. 안전화와 마스크 기준은 준수하고 있으나 헬멧 미착용으로 건설 부재 낙하 시 두부 외상 우려가 큽니다. 헬멧 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"현장 작업자 2명 화학공장 B동 19:27 안전화 착용하지 않은 상태로 목공, 기준: 안전복, 안전화","안전장비 미착용 위험이 화학공장 B동에서 19:27에 발견되었습니다. 현장 작업자 2명이 안전화를 착용하지 않은 상태로 목공 작업을 하고 있으며, 안전복과 안전화 기준 중 안전화 규정을 어겨 목재 낙하 시 족부 외상 가능성이 존재합니다. 안전화 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"기준: 안전화, 장갑, 작업자 2명 20:03 제조공장 C동 헬멧 보호구 없이 해체","작업자 2명의 헬멧 보호구 없는 해체 작업이 제조공장 C동에서 확인됩니다. 안전화와 장갑 기준은 준수하고 있으나 헬멧 미착용으로 해체 부품 낙하 시 머리 부상 위험이 매우 높습니다. 헬멧 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"작업자 2명 21:56 화학공장 저장고 마스크 미착용 보수 작업, 기준: 장갑, 마스크","화학공장 저장고에서 작업자 2명이 마스크 미착용 보수 작업을 진행했습니다. 장갑과 마스크 기준 중 마스크 소홀히 하여 화학 증기 흡입 위험이 발생할 수 있습니다. 마스크 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"시공자 2명 조선소 용접실 22:14 안전복 없이 목공 작업, 기준: 보안경, 안전복","조선소 용접실에서 시공자 2명의 안전복 없는 목공 작업이 22:14에 탐지되었습니다. 보안경과 안전복 기준 중 안전복 착용 없이 목재 가공 중 화상 우려가 있습니다. 안전복 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"기준: 안전복, 보안경, 작업자 2명 23:29 건설현장 C층 보안경 미착용 정비","작업자 2명이 건설현장 C층에서 보안경 미착용 정비 작업을 하는 것으로 분석됩니다. 안전복과 보안경 기준 중 보안경 소홀히 하여 정비 도구 비산에 의한 시력 손상 우려가 큽니다. 보안경 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"타일공 2명 새벽 12시 42분 발전소 A동 마스크 벗은 채로 철근 작업, 기준: 안전복, 마스크","발전소 A동에서 타일공 2명의 마스크를 벗은 채로 철근 작업이 새벽 12시 42분에 관찰되었습니다. 안전복과 마스크 기준 중 마스크 규정을 어겨 철근 가공 분진 흡입 가능성이 존재합니다. 마스크 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"관리자 2명 01:07 정비소 작업장 안전화 빼고 정비 작업, 기준: 보안경, 안전화","정비소 작업장에서 관리자 2명의 안전화를 빼고 정비 작업이 확인됩니다. 보안경과 안전화 기준 중 안전화 착용 소홀히 하여 정비 도구 낙하 시 발 부상 위험이 매우 높습니다. 안전화 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"엔지니어 2명 02:53 공장 도장실 헬멧 장비 없이 도장 작업, 기준: 장갑, 헬멧","공장 도장실에서 엔지니어 2명이 헬멧 장비 없이 도장 작업을 진행했습니다. 장갑과 헬멧 기준 중 헬멧 소홀히 하여 도장 장비 충돌 시 머리 부상 위험이 발생할 수 있습니다. 헬멧 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
