Input,Output,Domain
"로비에서 13:15에 고객 1명이 군집 후 7초 이동했습니다, 기준: 10초","13:15에 로비에서 고객 1명이 7초 군집 확인되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"18:45 공연장 입구에서 학생 1명이 병렬 정렬 0.8m간, 기준: 2m","학생 1명이 18:45에 공연장 입구에서 0.8m간 병렬 정렬 포착되었습니다. 측정값이 기준 2.0m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"승객 1명이 09:00에 입구에서 밀집 1.8m, 기준: 2m","측정값이 기준 2.0m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다. 09:00에 입구에서 승객 1명이 1.8m 밀집 관측되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"일정한 간격 유지으로 05:30에 입구에서 환자 1명이 5초, 기준 미설정","허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 05:30에 입구에서 환자 1명이 5초 일정한 간격 유지 발견되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"병렬 정렬으로 오전 11시 45분에 로비에서 고객 1명이 2.9m, 기준 없음","고객 1명이 오전 11시 45분에 로비에서 2.9m 병렬 정렬 감지되었습니다. 해당 행동은 비정상 정렬 상태로 평가됩니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"공연장 입구에서 오후 11시 30분에 고객 1명이 밀집 0.9m, 기준: 1m","공연장 입구에서 오후 11시 30분에 고객 1명이 0.9m 밀집 확인되었습니다. 측정값이 기준 1.0m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"카페 앞에서 오후 11시 0분에 학생 1명이 일정 방향 정렬 10초, 기준: 10초","오후 11시 0분에 카페 앞에서 학생 1명이 10초 일정 방향 정렬 포착되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"기준: 1m, 오후 2시 30분에 학생 1명이 일정한 간격 유지 후 2.4m 유지했습니다","오후 2시 30분에 병원 접수창구에서 학생 1명이 2.4m 일정한 간격 유지 관측되었습니다. 기준 1.0m를 1.4m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"기준: 7초, 저녁 11시 30분에 승객 1명이 병렬 정렬 후 4초간 유지했습니다","승객 1명이 저녁 11시 30분에 사무실 C구역에서 4초간 병렬 정렬 발견되었습니다. 측정값이 기준 7초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"기준 미설정, 오후 12시 15분 출구에서 방문자 1명이 일정 방향 정렬 1.3m간","오후 12시 15분에 출구에서 방문자 1명이 1.3m간 일정 방향 정렬 감지되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"고객 1명이 오후 1시 30분에 병원 접수창구에서 병렬 정렬 1.1m, 기준: 2m","오후 1시 30분에 병원 접수창구에서 고객 1명이 1.1m 병렬 정렬 확인되었습니다. 측정값이 기준 2.0m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"버스 정류장 앞에서 16:45에 고객 1명이 일정한 간격 유지 후 5초간 이동했습니다, 기준 없음","16:45에 버스 정류장 앞에서 고객 1명이 5초간 일정한 간격 유지 포착되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"기준: 7초, 18:30 매점 앞에서 고객 1명이 밀집 5초","18:30에 매점 앞에서 고객 1명이 5초 밀집 관측되었습니다. 측정값이 기준 7초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.,줄 서기 및 대기열 정렬 상태 감지
"입구에서 23:45에 환자 1명이 병렬 정렬 후 1.4m간 이동했습니다, 허용치 없음",23:45에 입구에서 환자 1명이 1.4m간 병렬 정렬 발견되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"로비에서 09:00에 승객 1명이 일정 방향 정렬 후 7초간 이동했습니다, 기준: 7초","09:00에 로비에서 승객 1명이 7초간 일정 방향 정렬 감지되었습니다. 측정값이 기준 7초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"일정한 간격 유지이 저녁 9시 45분에 버스 정류장 앞에서 감지되어 8초 유지되었습니다, 기준: 5초","저녁 9시 45분에 버스 정류장 앞에서 승객 1명이 8초 일정한 간격 유지 확인되었습니다. 기준 5초를 3초 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"저녁 11시 30분에 고객 1명이 흐트러짐하며 5초 유지했습니다, 기준: 10초","저녁 11시 30분에 로비에서 고객 1명이 5초 흐트러짐 포착되었습니다. 측정된 정렬 상태가 기준치를 초과한 원인 분석이 필요합니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"일정한 간격 유지이 저녁 5시 45분에 입구에서 감지되어 1.5m 유지되었습니다, 기준: 1m","기준 1.0m를 0.5m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요. 저녁 5시 45분에 입구에서 학생 1명이 1.5m 일정한 간격 유지 관측되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"허용치 없음, 오전 5시 0분 A구역에서 환자 1명이 흐트러짐 7초","기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 오전 5시 0분에 A구역에서 환자 1명이 7초 흐트러짐 발견되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"흐트러짐이 오전 10시 15분에 입구에서 감지되어 10초 유지되었습니다, 기준: 10초","오전 10시 15분에 입구에서 학생 1명이 10초 흐트러짐 감지되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"B구역에서 저녁 5시 30분에 고객 1명이 흐트러짐 8초, 허용치 없음","고객 1명이 저녁 5시 30분에 B구역에서 8초 흐트러짐 확인되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요.",줄 서기 및 대기열 정렬 상태 감지
"기준: 10초, 04:15에 학생 1명이 일정 방향 정렬 후 8초간 유지했습니다","측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다. 04:15에 출구에서 학생 1명이 8초간 일정 방향 정렬 포착되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"허용치 없음, 저녁 4시 45분에 고객 1명이 역방향 섞임 후 8초 유지했습니다","저녁 4시 45분에 공항 대기구역에서 고객 1명이 8초 역방향 섞임 관측되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요.",줄 서기 및 대기열 정렬 상태 감지
"로비에서 20:45에 고객 1명이 역방향 섞임 2.2m, 기준: 1m","로비에서 20:45에 고객 1명이 2.2m 역방향 섞임 발견되었습니다. 기준 1.0m를 1.2m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"14:45에 승객 1명이 일정 방향 정렬하며 2.7m 유지했습니다, 기준: 2m","기준 2.0m를 0.7m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요. 14:45에 출구에서 승객 1명이 2.7m 일정 방향 정렬 감지되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"저녁 8시 45분에 환자 1명이 밀집하며 5초 유지했습니다, 허용치 없음","기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 저녁 8시 45분에 매점 앞에서 환자 1명이 5초 밀집 확인되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"학생 1명이 저녁 2시 0분에 버스 정류장 앞에서 군집 8초, 허용치 없음","저녁 2시 0분에 버스 정류장 앞에서 학생 1명이 8초 군집 포착되었습니다. 측정된 정렬 상태가 기준치를 초과한 원인 분석이 필요합니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"병렬 정렬으로 오후 6시 45분에 카페 앞에서 방문자 1명이 2.5m간, 기준: 1.5m","기준 1.5m를 1.0m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요. 오후 6시 45분에 카페 앞에서 방문자 1명이 2.5m간 병렬 정렬 관측되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"고객 1명이 03:45에 버스 정류장 앞에서 병렬 정렬 행동을 보이며 4초간 머물렀습니다, 기준: 10초","버스 정류장 앞에서 03:45에 고객 1명이 4초간 병렬 정렬 발견되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"02:45 공연장 입구에서 환자 1명이 밀집 9초, 기준: 10초","02:45에 공연장 입구에서 환자 1명이 9초 밀집 감지되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"방문자 1명이 04:30에 A구역에서 군집 행동을 보이며 7초 머물렀습니다, 허용치 없음","04:30에 A구역에서 방문자 1명이 7초 군집 확인되었습니다. 측정된 정렬 상태가 기준치를 초과한 원인 분석이 필요합니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"방문자 1명이 18:30에 A구역에서 일정 방향 정렬 5초, 기준: 5초","18:30에 A구역에서 방문자 1명이 5초 일정 방향 정렬 포착되었습니다. 측정값이 기준 5초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"기준: 1m, 저녁 6시 15분에 방문자 1명이 병렬 정렬 후 1.6m 유지했습니다","공항 대기구역에서 저녁 6시 15분에 방문자 1명이 1.6m 병렬 정렬 관측되었습니다. 기준 1.0m를 0.6m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"승객 1명이 오후 9시 0분에 사무실 C구역에서 일정 방향 정렬 7초간, 기준: 5초","오후 9시 0분에 사무실 C구역에서 승객 1명이 7초간 일정 방향 정렬 발견되었습니다. 기준 5초를 2초 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"오전 5시 45분에 학생 1명이 일정 방향 정렬하며 2.0m간 유지했습니다, 허용치 없음","로비에서 오전 5시 45분에 학생 1명이 2.0m간 일정 방향 정렬 감지되었습니다. 해당 행동은 비정상 정렬 상태로 평가됩니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"일정한 간격 유지이 오전 11시 15분에 버스 정류장 앞에서 감지되어 7초 유지되었습니다, 기준: 7초","학생 1명이 오전 11시 15분에 버스 정류장 앞에서 7초 일정한 간격 유지 확인되었습니다. 측정값이 기준 7초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"입구에서 21:15에 승객 1명이 일정 방향 정렬 2.9m간, 기준 미설정","21:15에 입구에서 승객 1명이 2.9m간 일정 방향 정렬 포착되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요.",줄 서기 및 대기열 정렬 상태 감지
"기준: 10초, 06:15 로비에서 방문자 1명이 흐트러짐 7초","06:15에 로비에서 방문자 1명이 7초 흐트러짐 관측되었습니다. 해당 행동은 비정상 정렬 상태로 평가됩니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"승객 1명이 01:15에 병원 접수창구에서 병렬 정렬 2.3m간, 허용치 없음","병원 접수창구에서 01:15에 승객 1명이 2.3m간 병렬 정렬 발견되었습니다. 기준이 정의되지 않아 추가 판단이 불가하니 관찰 상태를 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"역방향 섞임으로 오후 11시 0분에 A구역에서 고객 1명이 1.3m, 기준 없음","오후 11시 0분에 A구역에서 고객 1명이 1.3m 역방향 섞임 감지되었습니다. 해당 행동은 비정상 정렬 상태로 평가됩니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"환자 1명이 저녁 4시 30분에 공연장 입구에서 역방향 섞임 10초, 허용치 없음","저녁 4시 30분에 공연장 입구에서 환자 1명이 10초 역방향 섞임 확인되었습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오.",줄 서기 및 대기열 정렬 상태 감지
"병원 접수창구에서 11:45에 학생 1명이 병렬 정렬 후 3초 이동했습니다, 기준: 5초","학생 1명이 11:45에 병원 접수창구에서 3초 병렬 정렬 포착되었습니다. 측정값이 기준 5초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"입구에서 19:30에 승객 1명이 일정한 간격 유지 후 1.4m 이동했습니다, 기준: 1.5m","19:30에 입구에서 승객 1명이 1.4m 일정한 간격 유지 관측되었습니다. 측정값이 기준 1.5m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"군집으로 오전 4시 0분에 병원 접수창구에서 승객 1명이 8초, 기준: 10초","병원 접수창구에서 오전 4시 0분에 승객 1명이 8초 군집 발견되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"고객 1명이 01:00에 병원 접수창구에서 흐트러짐 2.3m, 기준: 1.5m","01:00에 병원 접수창구에서 고객 1명이 2.3m 흐트러짐 감지되었습니다. 기준 1.5m를 0.8m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"기준: 7초, 19:30에 환자 1명이 흐트러짐 후 7초 유지했습니다","측정값이 기준 7초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다. 19:30에 B구역에서 환자 1명이 7초 흐트러짐 확인되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"환자 1명이 오후 2시 0분에 매점 앞에서 역방향 섞임 행동을 보이며 10초 머물렀습니다, 허용치 없음","환자 1명이 오후 2시 0분에 매점 앞에서 10초 역방향 섞임 포착되었습니다. 기준치가 설정되지 않아 관찰만 유지하세요. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"고객 1명이 오후 8시 45분에 매점 앞에서 흐트러짐 행동을 보이며 8초 머물렀습니다, 기준 미설정","고객 1명이 오후 8시 45분에 매점 앞에서 8초 흐트러짐 관측되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"승객 1명이 저녁 10시 0분에 버스 정류장 앞에서 흐트러짐 행동을 보이며 3.0m 머물렀습니다, 기준: 2m","저녁 10시 0분에 버스 정류장 앞에서 승객 1명이 3.0m 흐트러짐 발견되었습니다. 기준 2.0m를 1.0m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"환자 1명이 11:45에 A구역에서 일정한 간격 유지 7초, 기준 없음","11:45에 A구역에서 환자 1명이 7초 일정한 간격 유지 감지되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오.",줄 서기 및 대기열 정렬 상태 감지
"환자 1명이 오전 12시 15분에 공항 대기구역에서 흐트러짐 5초간, 기준: 10초","환자 1명이 오전 12시 15분에 공항 대기구역에서 5초간 흐트러짐 확인되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"역방향 섞임으로 18:30에 A구역에서 고객 1명이 5초간, 허용치 없음","18:30에 A구역에서 고객 1명이 5초간 역방향 섞임 포착되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오.",줄 서기 및 대기열 정렬 상태 감지
"기준: 1.5m, 저녁 8시 45분에 승객 1명이 일정 방향 정렬 후 1.7m간 유지했습니다","저녁 8시 45분에 B구역에서 승객 1명이 1.7m간 일정 방향 정렬 관측되었습니다. 기준 1.5m를 0.2m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"일정 방향 정렬으로 오전 10시 45분에 입구에서 승객 1명이 3.0m, 허용치 없음","허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오. 오전 10시 45분에 입구에서 승객 1명이 3.0m 일정 방향 정렬 발견되었습니다.",줄 서기 및 대기열 정렬 상태 감지
"허용치 없음, 12:00 출구에서 학생 1명이 흐트러짐 7초","출구에서 12:00에 학생 1명이 7초 흐트러짐 감지되었습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오.",줄 서기 및 대기열 정렬 상태 감지
